INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
City Vision University,3,2,NULL,74
Transformed Barber and Cosmetology Academy,1,3,NULL,105
Bitterroot School of Cosmetology,1,3,NULL,30
Atlanta Beauty & Barber Academy,1,3,NULL,515
Montana Academy of Salons,1,3,NULL,102
Park West Barber School,1,3,NULL,175
National Career Institute,1,3,NULL,176
Toni & Guy Hairdressing Academy-Albuquerque,1,3,NULL,84
International Academy of Style,1,3,NULL,118
EDP School,1,2,NULL,82
New York Medical Career Training Center,1,3,NULL,363
Institute of Culinary Education,1,3,NULL,613
New Life Business Institute,1,3,NULL,42
The Salon Professional Academy-Tonawanda,1,3,NULL,109
Onondaga School of Therapeutic Massage-Syracuse,1,3,NULL,74
Academy of Cosmetology and Esthetics NYC,1,3,NULL,130
Finger Lakes School of Massage,1,3,NULL,113
Four County Career Center,1,1,NULL,142
Elevate Salon Institute,1,3,NULL,53
Summit Salon Academy-Perrysburg,1,3,NULL,76
Portland Actors Conservatory,1,2,0.9143,22
Somerset County Technology Center,1,1,NULL,100
Metro Beauty Academy,1,3,NULL,206
Barone Beauty Academy,1,3,NULL,56
Academy for Careers and Technology,1,1,NULL,50
Aiken School of Cosmetology and Barbering,1,3,NULL,33
Love Beauty School Inc,1,3,NULL,53
Professional Career Training Institute,1,3,NULL,114
Cannon Institute of Higher Learning,1,3,NULL,11
Houston International College Cardiotech Ultrasound School,1,3,NULL,61
DuVall's School of Cosmetology,1,3,NULL,91
Advanced Beauty College,1,3,NULL,60
Texas Beauty College,1,3,NULL,89
Avenue Five Institute,1,3,NULL,241
The Salon Professional Academy-Lewisville,1,3,NULL,80
Renaissance Academie,1,3,NULL,70
Ascent College,3,2,1,54
Institute of Advanced Medical Esthetics,1,3,NULL,1
Aveda Arts & Sciences Institute Seattle,1,3,0.8347,287
Northwest School of Wooden Boat Building,2,2,NULL,52
Pinchot University,4,2,NULL,NULL
The Salon Professional Academy-Onalaska,1,3,NULL,87
Regency Beauty Institute-North Tucson,1,3,NULL,86
Brightwood College-Chula Vista,2,3,NULL,299
InterCoast Colleges-Roseville,1,3,NULL,3
West Coast University-Orange County,3,3,0.5263,1528
West Coast University-Ontario,3,3,0.4902,1103
Dade Medical College-Homestead,2,3,NULL,309
Virginia College-Augusta,2,3,NULL,902
Midwest Technical Institute-East Peoria,1,3,NULL,849
Paul Mitchell the School-Chicago,1,3,NULL,305
Brightwood College-Indianapolis,2,3,NULL,478
Regency Beauty Institute-Evansville,1,3,NULL,65
Regency Beauty Institute-Wichita,1,3,NULL,15
Regency Beauty Institute-Shreveport,1,3,NULL,107
Regency Beauty Institute-Springfield,1,3,NULL,72
Regency Beauty Institute-Canton,1,3,NULL,138
Regency Beauty Institute-Spartanburg,1,3,NULL,50
Regency Beauty Institute-Chattanooga,1,3,NULL,58
Regency Beauty Institute-Mesquite,1,3,NULL,77
Kaplan Career Institute-Dearborn,2,3,NULL,36
Dorsey School of Business-Waterford Pontiac,1,3,NULL,219
Regina's College of Beauty-High Point,1,3,NULL,59
Miller-Motte College-Fayetteville,2,3,NULL,734
Drake College of Business-Newark,1,3,NULL,1335
European Massage Therapy School-Las Vegas,1,3,NULL,96
Harrison College-Grove City,2,3,1,244
Miller-Motte College-Columbus,2,3,NULL,504
National University College-Ponce,3,3,0.8379,1117
Fortis College-Grand Prairie,1,3,NULL,304
Paul Mitchell the School-St George,1,3,NULL,161
The Art Institute of Virginia Beach,3,3,NULL,663
Bryant & Stratton College-Bayshore,3,3,NULL,589
Gerstner Sloan-Kettering Graduate School of Biomedical Sciences,4,2,NULL,NULL
Daymar College-Online,3,3,NULL,368
Virginia College-Columbia,2,3,NULL,550
Sanford-Brown College-Dearborn,2,3,NULL,107
Sanford-Brown College-Grand Rapids,2,3,NULL,57
Sanford-Brown College-Indianapolis,1,3,NULL,36
Sanford-Brown College-Hillside,2,3,NULL,41
Sanford-Brown College-Tinley Park,2,3,NULL,45
Sanford-Brown College-Phoenix,2,3,NULL,291
Sanford-Brown Institute-Orlando,2,3,NULL,107
Fortis College-Indianapolis,2,3,NULL,172
Brightwood College-Arlington,2,3,NULL,416
Brightwood College-Charlotte,2,3,NULL,382
Kaplan College-Jacksonville,2,3,NULL,278
Globe University-Madison East,3,3,NULL,261
Minnesota School of Business-Lakeville,3,3,NULL,197
Globe University-Green Bay,3,3,NULL,235
Globe University-Madison West,3,3,NULL,211
Globe University-Wausau,3,3,NULL,181
Dade Medical College-Hollywood,2,3,NULL,303
Empire Beauty School-E Memphis,1,3,NULL,169
Empire Beauty School-Nashville,1,3,NULL,65
Empire Beauty School-Jackson,1,3,NULL,94
Empire Beauty School-Springfield,1,3,NULL,197
Empire Beauty School-Paramus,1,3,NULL,130
Empire Beauty School-Speedway,1,3,NULL,170
Empire Beauty School-Morrow,1,3,NULL,255
Strayer University-Arkansas,4,3,NULL,105
Strayer University-Georgia,4,3,NULL,3253
Strayer University-Louisiana,4,3,NULL,132
Strayer University-Mississippi,4,3,NULL,156
Strayer University-South Carolina,4,3,NULL,1219
Strayer University-Texas,4,3,NULL,954
The Art Institute of San Antonio,3,3,NULL,1115
Globe University-La Crosse,3,3,NULL,237
Empire Beauty School-S Memphis,1,3,NULL,117
Empire Beauty School-Charlotte,1,3,NULL,134
The Hair Design School-Durham,1,3,NULL,65
Empire Beauty School-E Greensboro,1,3,NULL,151
Empire Beauty School-Winston-Salem,1,3,NULL,121
Empire Beauty School-West Palm,1,3,NULL,111
Empire Beauty School-Pineville,1,3,NULL,105
Empire Beauty School-N Memphis,1,3,NULL,61
Broadview Entertainment Arts University,0,3,NULL,145
Bryant & Stratton College-Hampton,3,3,NULL,641
Paul Mitchell the School-Phoenix,1,3,NULL,187
All Beauty College,1,3,NULL,75
Northern California Institute of Cosmetology Inc,1,3,NULL,44
Golden State College of Court Reporting,1,3,NULL,68
Preferred College of Nursing-Los Angeles,1,3,NULL,159
Trinity School of Health and Allied Sciences,1,3,NULL,90
Paul Mitchell the School-Modesto,1,3,NULL,73
Cosmo Beauty Academy,1,3,NULL,64
Paul Mitchell the School-Fresno,1,3,NULL,248
Unitek College,3,3,NULL,904
Gurnick Academy of Medical Arts,1,3,NULL,843
Southern California University SOMA,4,3,NULL,48
Paul Mitchell the School-East Bay,1,3,NULL,259
South University-Richmond,4,3,0.5135,634
South University-Virginia Beach,4,3,0.3421,685
Aveda Institute-Denver,1,3,NULL,485
Paul Mitchell the School-Colorado Springs,1,3,NULL,231
The Salon Professional Academy-Colorado Springs,1,3,NULL,86
Paul Mitchell the School-Delaware,1,3,NULL,129
Future-Tech Institute,1,3,NULL,35
Fred K Marchman Technical College,1,1,NULL,161
Eureka Institute of Health and Beauty,1,3,NULL,75
The Salon Professional Academy-Ft Myers,1,3,NULL,36
SOLEX College,2,3,NULL,84
Unity Cosmetology College,1,3,NULL,77
Universal Spa Training Academy,1,3,NULL,58
The Salon Professional Academy-Evansville,1,3,NULL,105
Tri County Regional Vocational Technical High School,1,1,NULL,51
Compass College of Cinematic Arts,2,2,0.9815,65
Nova Academy of Cosmetology,1,3,NULL,84
Victory Trade School,1,2,NULL,27
Starting Points Inc,1,2,NULL,45
The Lab-Paul Mitchell Partner School,1,3,NULL,138
SAE Institute of Technology-New York,1,3,NULL,218
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,1,3,NULL,27
The Artisan College of Cosmetology,1,3,NULL,30
Sage School of Massage & Esthetics,1,3,NULL,28
Peloton College,1,3,NULL,48
ABC Beauty Academy,1,3,NULL,35
Salon & Spa Institute,1,3,NULL,105
American Beauty Academy,1,3,NULL,32
Summit Salon Academy,1,3,NULL,152
Academy of Cosmetology,1,3,NULL,19
Paul Mitchell the School-Milwaukee,1,3,NULL,161
ITT Technical Institute-Merrillville,2,3,0.6167,357
ITT Technical Institute-Tallahassee,2,3,0.5837,368
ITT Technical Institute-Salem,2,3,0.7351,250
ITT Technical Institute-Akron,2,3,0.6515,249
ITT Technical Institute-Cedar Rapids,2,3,NULL,37
ITT Technical Institute-Corona,2,3,0.9814,479
ITT Technical Institute-Johnson City,2,3,0.9197,139
ITT Technical Institute-DeSoto,2,3,0.9,187
ITT Technical Institute-North Charleston,2,3,0.9545,265
ITT Technical Institute-Aurora,3,3,0.8269,247
ITT Technical Institute-West Covina,3,3,1,148
ITT Technical Institute-Culver City,3,3,0.9058,319
ITT Technical Institute-Dearborn,3,3,0.9826,438
ITT Technical Institute-Las Vegas,3,3,0.968,569
Touro University Worldwide,4,2,0.8814,150
Touro University California,4,2,NULL,NULL
The Chicago School of Professional Psychology at Washington DC,4,2,NULL,NULL
Anamarc College-Santa Teresa,2,3,NULL,96
Touro University Nevada,4,2,NULL,4
National College-Willoughby Hills,2,3,NULL,66
Herzing University-Kenosha,3,3,0.7683,427
Herzing University-Brookfield,3,3,0.6875,336
Heald College-Modesto,2,3,NULL,1091
Fortis Institute,1,3,NULL,333
Southern Careers Institute-Brownsville,1,3,NULL,313
Southern Careers Institute-Harlingen,1,3,NULL,331
Strayer University-Global Region,4,3,NULL,1429
Regina's College of Beauty-Charlotte,1,3,NULL,102
Kenneth Shuler School of Cosmetology-Florence,1,3,NULL,146
Fortis College-Columbia,2,3,NULL,543
Brown Mackie College-Albuquerque,2,3,NULL,780
Brown Mackie College-St Louis,2,3,NULL,634
Avant Gard The School,1,3,NULL,47
The Beauty Institute-Schwarzkopf Professional-Bellingham,1,3,NULL,75
California University of Management and Sciences,4,2,NULL,54
Ross Medical Education Center-Davison,1,3,NULL,181
Ross Medical Education Center-Granger,1,3,NULL,174
Ross Medical Education Center-Niles,1,3,NULL,151
Ross Medical Education Center-Canton,1,3,NULL,131
Pima Medical Institute-Houston,2,3,NULL,898
Illinois Media School-Chicago Campus,1,3,NULL,220
Concorde Career College-Dallas,2,3,1,703
Concorde Career Institute-Orlando,2,3,1,521
Concorde Career College-San Antonio,2,3,1,681
Ecotech Institute,2,3,NULL,476
Johnson & Wales University-Online,3,2,NULL,118
Altierus Career College-Fort Worth South,2,3,NULL,535
Everest College-Santa Ana,1,3,NULL,433
Geisinger-Lewistown Hospital School of Nursing,1,2,0.631,55
Moreno Valley College,2,1,NULL,7101
Brittany Beauty Academy,1,3,NULL,224
Onondaga School of Therapeutic Massage-Rochester,1,3,NULL,61
Norco College,2,1,NULL,8321
Daymar College-Louisville,3,3,NULL,15
Dorsey College-Saginaw,1,3,NULL,222
Milan Institute of Cosmetology-La Quinta,1,3,NULL,162
Milan Institute-Boise,1,3,NULL,255
Milan Institute of Cosmetology-El Paso,1,3,NULL,458
Universal Technical Institute-Dallas Fort Worth,1,3,NULL,1006
Finger Lakes School of Massage,1,3,NULL,56
Park Avenue School of Cosmetology,1,3,NULL,53
American School of Nursing and Medical Careers,1,3,NULL,257
Salter School-New Bedford,1,3,NULL,317
Harris School of Business-Upper Darby Campus,1,3,NULL,594
Stratford School of Aviation Maintenance Technicians,1,1,NULL,41
Brown Mackie College-San Antonio,2,3,NULL,785
Hollywood Institute of Beauty Careers,1,3,NULL,53
Cortiva Institute-New Jersey,1,3,NULL,66
Cambridge Junior College-Woodland,1,3,0.8667,96
Anthem College-Atlanta,2,3,NULL,356
ICPR Junior College,1,3,NULL,613
Ridley-Lowell Business & Technical Institute-Danbury,1,3,NULL,176
Artistic Nails and Beauty Academy-Lakeland,1,3,NULL,220
Paul Mitchell the School-Murfreesboro,1,3,NULL,180
Allied American University,3,3,NULL,2527
American Sentinel College of Nursing and Health Sciences,4,3,NULL,2328
Flashpoint Chicago A Campus of Columbia College Hollywood,2,3,0.7375,386
Hawaii Medical College,1,3,NULL,22
Carolina College of Hair Design,1,3,NULL,59
Virginia College-Baton Rouge,2,3,NULL,600
Remington College-Heathrow Campus,3,2,0.4714,235
College of Massage Therapy,1,1,NULL,12
Miller-Motte College-Jacksonville,2,3,NULL,475
Miller-Motte College-Augusta,2,3,NULL,485
Miller-Motte College-Conway,2,3,NULL,752
Virginia College-Macon,2,3,NULL,451
Virginia College-Spartanburg,2,3,NULL,495
Aveda Institute-Portland,1,3,NULL,348
Chamberlain University-Virginia,3,3,0.8333,363
Stevens-Henager College,3,2,NULL,170
Summit Salon Academy-Cincinnati,1,3,NULL,58
Penrose Academy,1,3,NULL,177
Virginia College-Richmond,2,3,NULL,506
Skin Institute,1,3,NULL,55
Northwest Institute of Literary Arts,4,2,NULL,NULL
Body Therapy Institute,1,3,NULL,64
Beauty Academy of South Florida,1,3,NULL,114
Ogle School Hair Skin Nails-North Dallas,1,3,NULL,154
The Salon Professional Academy-North Little Rock,1,3,NULL,64
The Salon Professional Academy-St Charles,1,3,NULL,100
American College for Medical Careers,3,3,NULL,252
Mildred Elley-New York Campus,2,3,NULL,609
National Paralegal College,3,3,NULL,1089
Carolina College of Biblical Studies,3,2,NULL,113
Star Career Academy-Audubon,1,3,NULL,251
Allstate Hairstyling & Barber College,1,3,NULL,35
Omega Graduate School,4,2,NULL,NULL
Jung Tao School of Classical Chinese Medicine,4,2,NULL,NULL
New York Film Academy,4,3,NULL,1344
The Collective School Of Music,1,3,NULL,50
International College of Cosmetology,1,3,NULL,179
Bella Capelli Academy,1,3,NULL,89
Institute of Medical Careers,1,3,NULL,54
Toni & Guy Hairdressing Academy-Modesto,1,3,NULL,47
Georgia Central University,4,2,NULL,156
Flagler Technical College,1,1,NULL,338
Galaxy Medical College,1,3,NULL,31
American Medical Sciences Center,1,3,NULL,77
Mandalyn Academy,1,3,NULL,65
Jose Maria Vargas University,4,3,NULL,34
American Academy of Health and Beauty,1,3,NULL,50
D A Dorsey Technical College,1,1,NULL,85
Keweenaw Bay Ojibwa Community College,2,1,NULL,105
Meridian Institute of Surgical Assisting,1,3,NULL,249
Mauna Loa Helicopters,1,3,NULL,19
Acaydia School of Aesthetics,1,3,NULL,13
Manhattan Institute,1,3,NULL,1135
Cosmetic Arts Institute,1,3,NULL,34
Holistic Massage Training Institute,1,3,NULL,18
Diamonds Cosmetology College,1,3,NULL,41
Tramy Beauty School,1,3,NULL,270
Scholars Cosmetology University,1,3,NULL,30
Northern Virginia School of Therapeutic Massage,1,3,NULL,96
Paul Mitchell the School-St Louis,1,3,NULL,225
Advanced Training Institute,1,3,NULL,308
Cosmopolitan Beauty and Tech School,1,3,NULL,110
The Salon Professional Academy-Elgin,1,3,NULL,33
Salon 496 Barber Academy,1,3,NULL,30
Shepherds Theological Seminary,4,2,NULL,4
Taylor Andrews Academy of Hair Design-West Jordan,1,3,NULL,175
Santa Ana Beauty Academy,1,3,NULL,43
Manna University,3,2,NULL,95
Evolve Beauty Academy,1,3,NULL,25
The Salon Professional Academy-Rochester,1,3,NULL,35
Aveda Institute-New Mexico,1,3,NULL,132
Nashville Barber and Style Academy,1,3,NULL,59
American Trade School,1,3,NULL,97
Estelle Skin Care and Spa Institute,1,3,NULL,95
Paul Mitchell the School-Honolulu,1,3,NULL,134
Elite Cosmetology School,1,3,NULL,90
Academy of Aesthetic Arts,1,3,NULL,29
American Technical Institute,1,3,NULL,6
Twin Rivers Adult School,1,1,NULL,51
Bergin University of Canine Studies,4,2,NULL,32
Aveda Institute-Boise,1,3,NULL,67
Progressive Training Centers,1,3,NULL,6
American Health Institute,1,3,NULL,68
Pima Medical Institute-Aurora,1,3,NULL,211
Real Barbers College,1,3,NULL,116
Capilo School of Hair Design,1,3,NULL,176
Pure Aesthetics Natural Skincare School,1,3,NULL,37
Lindsey Institute of Cosmetology,1,3,NULL,71
The Salon Professional Academy-Iowa City,1,3,NULL,39
Buckner Barber School,1,3,NULL,28
Simmons College of Kentucky,3,2,NULL,120
Atelier Esthetique Institute of Esthetics,1,3,NULL,128
Ashdown College of Health Sciences,2,3,NULL,41
Advanced College of Cosmetology,1,3,NULL,51
North American University,3,2,NULL,350
Entourage Institute of Beauty and Esthetics,1,3,NULL,51
United Beauty College,1,3,NULL,59
Cinta Aveda Institute,1,3,NULL,221
Long Island Nail Skin & Hair Institute,1,3,NULL,139
Keser Torah-Mayan Hatalmud,0,2,1,33
Southern California Health Institute,1,3,NULL,272
Best Care College,1,3,NULL,78
First Class Cosmetology School,1,3,NULL,66
Millennia Atlantic University,4,3,NULL,60
Abcott Institute,1,3,NULL,151
The Salon Professional Academy-Kenosha,1,3,NULL,113
Paul Mitchell the School-Indianapolis,1,3,NULL,174
Taylor Andrews Academy-St George,1,3,NULL,120
Seymour Beauty Academy,1,3,NULL,28
Protege Academy,1,3,NULL,74
Colorado Academy of Veterinary Technology,2,3,0.8,78
Northeast Technical Institute,1,3,NULL,462
Salinas Beauty College Inc,1,3,NULL,66
Academy for Salon Professionals,1,3,NULL,228
Elite School of Cosmetology,1,3,NULL,34
Paul Mitchell the School-Las Vegas,1,3,NULL,255
Summit Salon Academy-Kokomo,1,3,NULL,68
Hair Academy,1,3,NULL,13
Florida Academy,1,3,NULL,65
Institute for Doctoral Studies in the Visual Arts,4,2,NULL,NULL
State Career College,1,3,NULL,86
Academy for Salon Professionals,1,3,NULL,83
Paul Mitchell the School-Spokane,1,3,NULL,239
Lincoln College of New England-Hartford,0,3,NULL,0
Lincoln College of Technology-Cleveland,2,3,NULL,67
J Renee College,1,3,NULL,110
National Personal Training Institute of Colorado,1,3,NULL,115
National Personal Training Institute of Colorado,1,3,NULL,78
International College of Beauty Arts & Sciences,1,3,NULL,35
The Salon Professional Academy,1,3,NULL,162
John Paul the Great Catholic University,4,2,0.8815,189
ITT Technical Institute-Durham,2,3,0.9153,168
ITT Technical Institute-Hanover,0,3,0.8446,313
University of Phoenix-Mississippi,3,3,NULL,66
Independence University,4,2,NULL,1056
National American University-Tulsa,3,3,NULL,251
National American University-Centennial,3,3,NULL,139
National American University-Lee's Summit,3,3,NULL,360
National American University-Colorado Springs South,3,3,NULL,262
Globe University-Appleton,3,3,NULL,261
Salter College-Chicopee,2,3,NULL,70
Chamberlain University-Missouri,3,3,0.6,488
Chamberlain University-Texas,3,3,0,258
ITT Technical Institute-Oakland,2,3,0.902,169
Continental School of Beauty Culture-Mattydale,1,3,NULL,272
Everest College-Bedford Park,1,3,NULL,705
Fortis College-Akron,1,3,NULL,144
Carrington College-Ontario,2,3,1,301
Regency Beauty Institute-Copperwood,1,3,NULL,89
Regency Beauty Institute-Little Rock,1,3,NULL,86
Regency Beauty Institute-Baltimore Golden Ring,1,3,NULL,68
Regency Beauty Institute-El Paso,1,3,NULL,128
Regency Beauty Institute-Jacksonville Regency,1,3,NULL,41
Regency Beauty Institute-Knoxville,1,3,NULL,52
Regency Beauty Institute-Fayetteville,1,3,NULL,65
Regency Beauty Institute-Lansing,1,3,NULL,80
Regency Beauty Institute-Jacksonville Orange Park,1,3,NULL,37
Regency Beauty Institute-Crystal Lake,1,3,NULL,86
Regency Beauty Institute-Manassas,1,3,NULL,90
Regency Beauty Institute-Castleton,1,3,NULL,75
Regency Beauty Institute-North Nashville,1,3,NULL,70
Regency Beauty Institute-Round Rock,1,3,NULL,119
Regency Beauty Institute-Merrillville,1,3,NULL,146
Regency Beauty Institute-Roanoke,1,3,NULL,58
Regency Beauty Institute-Toledo,1,3,NULL,83
Regency Beauty Institute-SW Houston,1,3,NULL,89
Altierus Career College-Atlanta West,1,3,NULL,634
Broadview University-Boise,2,3,NULL,136
Advanced Institute of Hair Design-Madison,1,3,NULL,98
Paul Mitchell the School-Columbia,1,3,NULL,179
Paul Mitchell the School-Charleston,1,3,NULL,196
Everest College-Melrose Park,1,3,NULL,545
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,175
South University-Accelerated Graduate Programs,4,3,NULL,NULL
South University-The Art Institute of Fort Worth,3,3,NULL,346
South University-Novi,4,3,0.3333,354
Northwest College-Eugene,1,2,NULL,224
Northwest College-Tualatin,1,2,NULL,152
Harrison College-Morrisville,2,3,1,203
Trend Setters' Academy of Beauty Culture-Louisville,1,3,NULL,194
National University College-Caguas,0,3,0.8427,920
Beauty Schools of America,1,3,NULL,380
CET-Soledad,1,2,NULL,97
MarJon School of Beauty ltd-Lockport,1,3,NULL,65
Houston Training Schools-Southwest,1,3,NULL,205
Vanguard College of Cosmetology-Metairie,1,3,NULL,123
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,219
Heritage College-Columbus,1,3,NULL,520
Cortiva Institute-Las Vegas,1,3,NULL,453
Cortiva Institute-Tempe,1,3,NULL,326
Cortiva Institute-Phoenix,1,3,NULL,459
Cortiva Institute-Westminster,1,3,NULL,191
Cortiva Institute-Aurora,1,3,NULL,248
Sanford-Brown College-Portland,2,3,NULL,50
Tint School of Makeup and Cosmetology-Grand Prairie,1,3,NULL,140
Dewey University-Yabucoa,1,2,NULL,2
Dewey University-Hatillo,1,2,NULL,270
Dewey University-Manati,1,3,NULL,274
Sanford-Brown College-Skokie,1,3,NULL,105
Cortiva Institute-York,1,3,NULL,45
Allen School-Phoenix,1,3,NULL,823
Oklahoma Technical College,2,3,NULL,182
Midwest Technical Institute-Moline,1,3,NULL,313
Star Career Academy-Clifton,1,3,NULL,229
Unitech Training Academy-Alexandria,1,3,NULL,78
Unitech Training Academy-Lake Charles,1,3,NULL,92
Aveda Institute-Los Angeles,1,3,NULL,175
Career Quest Learning Center-Kalamazoo,2,3,NULL,99
Buchanan Beauty College of Tullahoma,1,3,NULL,19
WellSpring School of Allied Health-Lawrence,1,3,NULL,28
The Art Institute of Wisconsin,3,3,NULL,535
Brown Mackie College-Birmingham,2,3,NULL,954
Regina's College of Beauty,1,3,NULL,23
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,23
Coast Career Institute,1,3,NULL,92
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,84
ITT Technical Institute-Bradenton,2,3,0.9,66
ITT Technical Institute-Phoenix West,2,3,0.9375,262
ITT Technical Institute-Brooklyn Center,2,3,0.7255,159
ITT Technical Institute-Orlando,2,3,0.7952,377
ITT Technical Institute-Waco,2,3,0.9355,231
ITT Technical Institute-Myrtle Beach,2,3,0.9524,216
University of Phoenix-Knoxville Campus,0,3,NULL,88
Los Angeles Pacific University,2,2,NULL,650
Minneapolis Media Institute,2,3,NULL,147
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,200
Stevens-Henager College,2,2,NULL,73
Avalon Institute-Phoenix,1,3,NULL,233
Avalon Institute-Layton,1,3,NULL,172
Hair Design Institute,1,3,NULL,67
Hair Design Institute,1,3,NULL,122
University of Phoenix-Baton Rouge Campus,4,3,NULL,470
University of Phoenix-Lafayette Campus,4,3,NULL,85
University of Phoenix-Shreveport-Bossier Campus,4,3,NULL,131
All-State Career School-Health Sciences,1,3,NULL,350
Aveda Institute-Des Moines,1,3,NULL,213
Fortis Institute-Lawrenceville,1,3,NULL,270
Relay Graduate School of Education,0,2,NULL,NULL
Brown Mackie College-Oklahoma City,2,3,NULL,355
Sanford-Brown College-Austin,1,3,NULL,17
Miller-Motte College-Macon,2,3,NULL,350
Miller-Motte Technical College-Gulfport,2,3,NULL,237
International Culinary Center-California,1,3,NULL,124
South University-Savannah Online,4,3,NULL,9592
Fortis College-Montgomery,1,3,NULL,192
San Joaquin Valley College-Temecula,2,3,NULL,393
Rio Grande Bible Institute,3,2,0.8,108
Miller-Motte Technical College-Roanoke,2,3,NULL,297
Whitworth University-Adult Degree Programs,4,2,NULL,310
American Broadcasting School-Online Program,1,3,NULL,81
Springfield College-Regional Online and Continuing Education,4,2,NULL,1319
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,94
Sanford-Brown College-Brooklyn Center,3,3,NULL,144
Milan Institute-Las Vegas,1,3,NULL,402
Virginia College-Savannah,2,3,NULL,620
Virginia College-Columbus,2,3,NULL,741
Donna's Academy of Hair Design,1,3,NULL,42
New York School of Esthetics & Day Spa,1,3,NULL,80
Panache Academy of Beauty,1,3,NULL,45
Finger Lakes Health College of Nursing & Health Sciences,2,2,NULL,119
ASI Career Institute,1,3,NULL,11
Chicago School for Piano Technology,1,2,0.6154,9
Midwest Technical Institute-Ridgeland,1,3,NULL,428
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,135
City College-Hollywood,2,2,NULL,126
Paul Mitchell the School-Arlington,1,3,NULL,237
Rocky Mountain University of Health Professions,4,3,NULL,NULL
MediaTech Institute-Oceanside,1,3,NULL,51
Christie's Education,4,3,NULL,NULL
Prince Institute-Great Lakes,0,3,NULL,57
Palmetto Beauty School,1,3,NULL,65
Paul Mitchell the School-Fort Myers,1,3,NULL,110
Paul Mitchell the School-Raleigh,1,3,NULL,147
CUNY Stella and Charles Guttman Community College,0,1,NULL,493
Lil Lou's Beauty and Barber College,1,3,NULL,62
Bryan University,2,3,NULL,111
Virginia College-Tulsa,1,3,NULL,121
Criswell College,4,2,NULL,225
Virginia College-Knoxville,1,3,NULL,602
Columbia Academy of Cosmetology,1,3,NULL,37
Beverly Hills Design Institute,3,3,0.7241,21
Global Institute,1,3,NULL,24
Reflections Academy of Beauty,1,3,NULL,21
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,103
Preferred College of Nursing-Van Nuys,1,3,NULL,18
Bryant & Stratton College-Akron,2,3,NULL,313
Annenberg School of Nursing,0,2,0.9333,12
American Medical Academy,2,3,NULL,343
Chamberlain University-Georgia,0,3,0.3333,610
Chamberlain University-Indiana,0,3,0.3333,159
Carrington College-Mesquite,1,3,1,308
Sessions College for Professional Design,2,3,0.9565,70
Virginia College-Shreveport,0,3,NULL,264
Strayer University-Wisconsin,4,3,NULL,128
Strayer University-Indiana,4,3,NULL,96
Tulsa Welding School-Jacksonville,1,3,NULL,176
Regency Beauty Institute-Hoover,1,3,NULL,53
Regency Beauty Institute-San Antonio,1,3,NULL,29
Regency Beauty Institute-Carrollwood,1,3,NULL,17
Regency Beauty Institute-Clearwater,1,3,NULL,12
Regency Beauty Institute-Newport News,1,3,NULL,138
Regency Beauty Institute-Lewisville,1,3,NULL,29
Regency Beauty Institute-Dallas,1,3,NULL,23
Regency Beauty Institute-Plano,1,3,NULL,46
Empire Beauty School-Virginia Beach,1,3,NULL,181
Sanford-Brown College-Columbus,1,3,NULL,31
Ross Medical Education Center-Morgantown,1,3,NULL,84
Paul Mitchell the School-Ogden,1,3,NULL,107
CollegeAmerica-Colorado Springs South,0,2,NULL,31
Everest Institute-Bensalem,1,3,NULL,514
Golf Academy of America-Dallas,2,3,NULL,134
Cortiva Institute-Dallas,1,3,NULL,310
Miami Ad School-New York,1,3,NULL,97
Lacy Cosmetology School-West Ashley,1,3,NULL,9
Dade Medical College-West Palm Beach,0,3,NULL,259
Dade Medical College-Jacksonville,0,3,NULL,191
WestMed College,1,2,NULL,356
Larry's Barber College,1,3,NULL,16
Futura Career Institute,1,3,NULL,100
Access Careers,1,3,NULL,301
Flair Beauty College,1,3,NULL,60
Eternity Cosmetology School Corp,1,3,NULL,205
Tri-State Institute of Hair Design,1,3,NULL,39
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,118
Vogue College of Cosmetology,1,3,NULL,137
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,18
Vantage College,1,3,NULL,80
College of International Esthetics Inc,1,3,NULL,75
Medical Allied Career Center,1,3,NULL,65
Bais HaMedrash and Mesivta of Baltimore,3,2,1,49
Barber & Beauty Institute of New York,1,3,NULL,75
Salon Institute-Toledo Campus,1,3,NULL,116
American Institute of Medical Sonography,1,3,NULL,21
Classic Cooking Academy,1,2,NULL,9
Curve Metric School of Hair Design,1,3,NULL,65
Athena Career Academy,1,3,NULL,188
Yeshiva Gedolah Zichron Leyma,3,2,1,23
The Barber School,1,3,NULL,101
Be'er Yaakov Talmudic Seminary,3,2,1,298
Rio Grande Valley College,1,3,NULL,223
Alexander Academy,1,3,NULL,29
LeMelange Academy of Hair,1,3,NULL,48
Aveda Institute-Tucson,1,3,NULL,118
