INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Chamberlain University-Texas,3,3,0.8333,1002
Continental School of Beauty Culture-Mattydale,1,3,NULL,222
Paul Mitchell the School-Columbia,1,3,NULL,239
Paul Mitchell the School-Charleston,1,3,NULL,209
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,175
Northwest College-Eugene,1,3,NULL,164
Northwest College-Tualatin,1,3,NULL,31
CET-Soledad,1,2,NULL,129
United Education Institute-UEI College-Oceanside,1,3,NULL,489
Vanguard College of Cosmetology-Metairie,1,3,NULL,176
United Education Institute-Garden Grove,1,3,NULL,587
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,217
Dewey University-Manati,3,2,NULL,171
Allen School-Phoenix,1,3,NULL,48
Oklahoma Technical College,1,2,NULL,129
Midwest Technical Institute-Moline,1,3,NULL,324
Unitech Training Academy-Alexandria,1,3,NULL,73
Unitech Training Academy-Lake Charles,1,3,NULL,54
Aveda Institute-Los Angeles,1,3,NULL,168
UEI College-Riverside,1,3,NULL,828
WellSpring School of Allied Health-Lawrence,2,3,NULL,35
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,16
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,91
Los Angeles Pacific University,4,2,NULL,1289
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,392
Stevens-Henager College,3,2,NULL,64
Avalon Institute-Phoenix,1,3,NULL,364
Avalon Institute-Layton,1,3,NULL,164
Aveda Institute-Des Moines,1,3,NULL,181
Fortis Institute-Lawrenceville,1,3,NULL,297
Relay Graduate School of Education,4,2,NULL,184
Miller-Motte College-Macon,2,3,NULL,326
South University-Savannah Online,4,3,NULL,3481
Fortis College-Montgomery,2,3,NULL,23
Whitworth University-Adult Degree Programs,3,2,1,275
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,4,2,NULL,NULL
Springfield College-Regional Online and Continuing Education,4,2,NULL,556
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,128
Milan Institute-Las Vegas,1,3,NULL,237
Catholic Distance University,4,2,NULL,72
New York School of Esthetics & Day Spa,1,3,NULL,94
Panache Academy of Beauty,1,3,NULL,35
Finger Lakes Health College of Nursing & Health Sciences,2,2,1,105
ASI Career Institute,1,3,NULL,35
Midwest Technical Institute-Ridgeland,1,3,NULL,571
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,121
City College-Hollywood,2,2,NULL,207
Paul Mitchell the School-Arlington,1,3,NULL,329
Rocky Mountain University of Health Professions,4,3,NULL,NULL
Christie's Education,4,3,NULL,NULL
Palmetto Beauty School,1,3,NULL,25
Paul Mitchell the School-Fort Myers,1,3,NULL,125
Paul Mitchell the School-Raleigh,1,3,NULL,154
CUNY Stella and Charles Guttman Community College,2,1,NULL,1012
Lil Lou's Beauty and Barber College,1,3,NULL,63
Criswell College,4,2,0.9697,172
Beverly Hills Design Institute,3,3,0.38,16
Reflections Academy of Beauty,1,3,NULL,41
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,59
Annenberg School of Nursing,1,2,1,24
American Medical Academy,2,3,NULL,458
Tooele Technical College,1,1,NULL,284
Chamberlain University-Georgia,3,3,0.4444,1145
Chamberlain University-Indiana,3,3,0.2727,222
Carrington College-Mesquite,2,3,NULL,66
Sessions College for Professional Design,2,3,NULL,182
Tulsa Welding School-Jacksonville,1,3,NULL,247
Empire Beauty School-Virginia Beach,1,3,NULL,152
Ross Medical Education Center-Morgantown,1,3,NULL,42
Paul Mitchell the School-Ogden,1,3,NULL,141
Miami Ad School-New York,1,3,NULL,66
Larry's Barber College,1,3,NULL,122
Futura Career Institute,1,3,NULL,160
Flair Beauty College,1,3,NULL,62
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,160
Vogue College of Cosmetology,1,3,NULL,124
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,20
College of International Esthetics Inc,1,3,NULL,130
Medical Allied Career Center,1,3,NULL,70
Bais HaMedrash and Mesivta of Baltimore,3,2,1,72
Barber & Beauty Institute of New York,1,3,NULL,42
Salon Institute-Toledo Campus,1,3,NULL,124
Curve Metric School of Hair Design,1,3,NULL,66
Athena Career Academy,1,3,0.35,286
Yeshiva Gedolah Zichron Leyma,3,2,0.5,22
The Barber School,1,3,NULL,158
Be'er Yaakov Talmudic Seminary,3,2,NULL,583
Rio Grande Valley College,1,3,NULL,327
Alexander Academy,1,3,NULL,67
Aveda Institute-Tucson,1,3,0.3265,159
Diamond Beauty College,1,3,NULL,47
Unitek College,1,3,NULL,216
University Academy of Hair Design,1,3,NULL,47
Florida Institute of Recording Sound and Technology,1,3,NULL,297
New Dimensions Beauty Academy Inc,1,3,NULL,59
Paul Mitchell the School-Reno,1,3,NULL,194
Boise Barber College,1,3,NULL,64
Austin Kade Academy,1,3,NULL,112
Aesthetic Science Institute,1,3,NULL,57
Elaine Sterling Institute,1,3,0.7143,287
Wade Gordon Hairdressing Academy,1,3,NULL,27
Mitsu Sato Hair Academy,1,3,NULL,56
FVI School of Nursing and Technology,1,3,NULL,525
SAE Institute of Technology-Atlanta,2,3,NULL,303
Academy di Firenze,1,3,NULL,16
SAE Institute of Technology-Miami,1,3,NULL,110
Colorado State University-Global Campus,4,1,0.9856,7740
Paul Mitchell the School-Overland Park,1,3,NULL,165
Medspa Academies,1,3,NULL,202
Brighton Institute of Cosmetology,1,3,NULL,49
West Coast University-Dallas,4,3,NULL,1020
Stevens-Henager College,2,2,NULL,65
National American University-Bellevue,3,3,NULL,0
National American University-Mesquite,3,3,NULL,0
Empire Beauty School-Savannah,1,3,NULL,145
Ogle School Hair Skin Nails-Denton,1,3,NULL,134
Empire Beauty School-West Greensboro,1,3,NULL,132
California College San Diego,3,2,NULL,250
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,129
Hays Academy of Hair Design,1,3,NULL,50
Bellus Academy,1,3,NULL,182
MotoRing Technical Training Institute,1,3,1,73
Columbia College,1,3,NULL,228
Unitek College,1,3,NULL,153
Pennsylvania State University-World Campus,4,1,NULL,0
Medical Career Institute,1,3,NULL,171
Advance Beauty Techs Academy,1,3,NULL,122
Elevate Salon Institute-Westminster,1,3,NULL,49
Brand College,1,3,1,24
Hinton Barber and Beauty College,1,3,NULL,56
Advanced Career Institute,1,3,NULL,637
Digital Film Academy,1,3,NULL,182
MyComputerCareer.edu-Raleigh,1,3,NULL,2043
South University-Austin,4,3,NULL,347
Bryant & Stratton College-Online,3,3,NULL,5021
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,338
Ideal Beauty Academy,1,3,NULL,9
Minnesota School of Cosmetology-Plymouth Campus,1,3,NULL,116
Mercyhurst University-North East Campus,2,2,NULL,566
Warner Pacific University Professional and Graduate Studies,4,2,NULL,329
Platt College-Riverside,3,3,NULL,473
Savannah Law School,4,3,NULL,NULL
Empire Beauty School-Glen Burnie,1,3,NULL,88
International School of Cosmetology,1,3,NULL,48
United Education Institute-UEI College Stockton,1,3,NULL,678
Shiloh University,4,2,0.3333,17
Ross Medical Education Center-Dayton,1,3,NULL,103
Ross Medical Education Center-Ontario,1,3,NULL,77
Ross Medical Education Center-Bowling Green,1,3,NULL,78
Florida Institute of Technology-Online,4,2,0.9921,1164
Rasmussen University-Kansas,3,3,NULL,611
Columbia Institute,1,3,NULL,205
School of Missionary Aviation Technology,1,2,NULL,27
Ace Cosmetology and Barber Training Center,1,3,NULL,211
California Miramar University,4,3,0.3143,86
Rocky Vista University,4,3,NULL,NULL
The College of Health Care Professions-Dallas,1,3,NULL,307
The College of Health Care Professions-Fort Worth,2,3,NULL,508
Shear Finesse Beauty Academy,1,3,NULL,27
Miami Media School,2,3,1,86
Academy of Salon Professionals,1,3,NULL,42
CyberTex Institute of Technology,1,3,NULL,159
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,302
Gemini School of Visual Arts & Communication,3,3,0.3333,11
Designer Barber & Stylist School,1,3,0.75,61
Paul Mitchell the School-Woodbridge,1,3,NULL,159
College of the Muscogee Nation,2,1,NULL,192
The Salon Professional Academy-Huntsville,1,3,NULL,83
Midwives College of Utah,4,2,0.4,213
Aspen Beauty Academy of Laurel,1,3,NULL,69
M T Training Center,1,3,NULL,171
Berks Career & Technology Center,1,1,NULL,52
Future Generations University,0,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,28
Grace Mission University,4,2,0.8224,121
Verve College,1,3,NULL,147
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,125
Santa Ana Beauty College,1,3,NULL,101
Shepherds College,1,2,0.902,95
Woodruff Medical and Wellness Training,1,3,NULL,56
Helms College,2,2,NULL,349
Ukiah Adult School,1,1,NULL,0
Riverside County Office of Education-School of Career Education,1,1,NULL,291
Institute of Health Sciences,1,3,NULL,124
Mid-South Christian College,3,2,1,24
New York Institute of Beauty,1,3,NULL,206
Ultrasound Medical Institute,2,3,0.9048,89
Xavier College School of Nursing,1,3,NULL,81
Lawrence & Company College of Cosmetology,1,3,NULL,48
Kaizen Beauty Academy,1,3,NULL,90
Southern Texas Careers Academy,1,3,NULL,38
Sharp Edgez Barber Institute,1,3,NULL,96
The Salon Professional Academy-Nashville,1,3,NULL,48
Prestige Health & Beauty Sciences Academy,1,3,NULL,43
California Career Institute,1,3,NULL,147
Grace School of Theology,4,2,NULL,223
Yeshiva Gedolah Kesser Torah,3,2,0.9,83
Universal Training Institute,1,3,NULL,172
Yeshiva Yesodei Hatorah,3,2,0.8684,61
Center for the Healing Arts,1,3,NULL,36
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,13
Healthcare Training Institute,1,3,NULL,80
J D Academy of Salon and Spa,1,3,NULL,128
Boca Beauty Academy,1,3,NULL,100
Paul Mitchell the School-Jersey Shore,1,3,NULL,70
City Pointe Beauty Academy,1,3,NULL,101
The Chrysm Institute of Esthetics,1,3,NULL,166
Belle Academy of Cosmetology LLC,1,3,NULL,10
Empire Beauty School-Augusta,1,3,NULL,82
South University-High Point,4,3,NULL,NULL
Empire Beauty School-Vernon Hills,1,3,NULL,64
Empire Beauty School-Stone Park,1,3,NULL,119
Empire Beauty School-Rochester,1,3,NULL,73
Ross Medical Education Center-Kokomo,2,3,NULL,79
Ross Medical Education Center-Erlanger,1,3,NULL,101
Ross Medical Education Center-Charleston,1,3,NULL,141
InterCoast Colleges-Fairfield,1,3,NULL,136
Southern Careers Institute-San Antonio,1,3,NULL,438
Milan Institute-Merced,1,3,NULL,319
Midwest Technical Institute-Missouri,1,3,NULL,438
Augusta University,4,1,0.7593,5241
Middle Georgia State University,4,1,0.9416,7123
Trenz Beauty Academy,1,3,NULL,118
Paul Mitchell the School-Denver,1,3,NULL,174
Academy of Interactive Entertainment,1,2,0.9231,163
Arrojo Cosmetology School,1,3,NULL,50
Cosmetology Academy of Texarkana,1,3,NULL,75
Veritas Baptist College,4,2,1,168
Lynnes Welding Training,1,3,NULL,32
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,352
UEI College-Bakersfield,1,3,NULL,990
National American University-Georgetown,3,3,NULL,26
National American University-Richardson,1,3,NULL,0
National American University-Indianapolis,3,3,NULL,56
DeVry College of New York,4,3,1,832
DeVry University-Arizona,4,3,1,267
DeVry University-California,4,3,0.9545,1682
DeVry University-Colorado,4,3,1,118
DeVry University-Florida,4,3,1,548
DeVry University-Georgia,4,3,0.9302,798
DeVry University-Illinois,4,3,0.9572,13965
DeVry University-Indiana,4,3,1,28
DeVry University-Missouri,4,3,1,61
DeVry University-Nevada,4,3,1,54
DeVry University-New Jersey,4,3,1,219
DeVry University-North Carolina,4,3,1,47
DeVry University-Ohio,4,3,0.96,439
DeVry University-Pennsylvania,4,3,0.9,128
DeVry University-Tennessee,4,3,1,40
DeVry University-Texas,4,3,0.8462,314
DeVry University-Virginia,4,3,1,150
University of North Georgia,4,1,0.8148,17488
South Georgia State College,3,1,NULL,1992
Northeastern University Professional Programs,4,2,NULL,1898
Florida Polytechnic University,4,1,0.5004,1263
American Institute-Toms River,1,3,NULL,335
The Healthcare Institute,1,3,NULL,29
Alamo City Barber College,1,3,NULL,144
Arizona College-Mesa,2,3,NULL,246
American College of Healthcare and Technology,1,3,NULL,75
Antioch College,3,2,0.8165,95
Texas A&M University-Central Texas,4,1,0.9744,1944
Central Georgia Technical College,2,1,NULL,6044
Barber School of Pittsburgh,1,3,NULL,97
Innovate Salon Academy,1,3,NULL,173
Arizona State University Digital Immersion,4,1,0.6379,34383
Louisiana Delta Community College,2,1,NULL,3347
The Fab School,1,3,NULL,148
Networks Barber College,1,3,NULL,36
JB's Hair Design and Barber College,1,3,NULL,44
Paul Mitchell the School-Lombard,1,3,NULL,125
Paul Mitchell the School-Greenville,1,3,NULL,166
Barber and Beauty Academy of Pennsylvania,1,3,NULL,33
Delta College of Arts & Technology-Lafayette Campus,1,3,NULL,160
Delta College-Slidell Campus,1,3,NULL,104
Integrity College of Health,1,3,NULL,30
Electrical and HVAC/R Training Center,1,3,NULL,192
Alexander Paul Institute of Hair Design,1,3,NULL,44
California Technical Academy,1,3,NULL,715
More Tech Institute,1,3,NULL,14
Dorsey College-Dearborn,1,3,NULL,381
Neecee's Barber College,1,3,NULL,47
Bella Cosmetology and Barber College,1,3,NULL,105
Franklin Hair Academy School of Cosmetology,1,3,NULL,34
California International Business University,4,2,NULL,15
Ana G. Mendez University,4,2,NULL,515
New Horizons Medical Institute,1,3,NULL,39
Ohio Institute of Allied Health,1,2,NULL,46
Paul Mitchell the School-Ardmore,1,3,NULL,28
Access Careers,1,3,NULL,52
River Valley Cosmetology Institute,1,3,NULL,11
Luckes Beauty Academy LLC,1,3,NULL,35
Total Transformation Institute of Cosmetology,1,3,NULL,43
Vibe Barber College,1,3,NULL,71
Champ's Barber School,1,3,NULL,26
IGlobal University,4,3,NULL,71
East-West Healing Arts Institute,1,3,NULL,49
Standard Healthcare Services-College of Nursing,2,3,0.4375,417
Philadelphia Technician Training,1,2,NULL,545
Grace International Beauty School,1,3,NULL,69
Alliance Computing Solutions,1,3,NULL,12
InterAmerican Technical Institute,1,3,NULL,77
Bay Area Medical Academy,1,3,NULL,101
Mind Body Institute,1,3,NULL,52
Parisian Spa Institute,1,3,NULL,165
Creative Touch Cosmetology School,1,3,NULL,2
LaBarberia Institute of Hair,1,3,NULL,68
Setting the Standard Barbering and Natural Hair Academy,1,3,NULL,24
Bos-Man's Barber College,1,3,NULL,27
Lawrence & Company College of Cosmetology,1,3,NULL,41
Alabama College of Osteopathic Medicine,4,2,NULL,NULL
High Desert Medical College,2,3,NULL,704
Paul Mitchell the School-Schenectady,1,3,NULL,108
Beyond Measure Barbering Institute,1,3,NULL,39
McDougle Technical  Institute,1,3,NULL,189
Barber Institute of Texas,1,3,NULL,6
Jupiter Beauty Academy,1,3,NULL,157
MedQuest College,2,3,NULL,410
First Coast Barber Academy,1,3,NULL,46
Debutantes School of Cosmetology and Nail Technology,1,3,NULL,74
Paul Mitchell The School-Farmington Hills,1,3,NULL,129
Paul Mitchell the School-Merrillville,1,3,NULL,81
Ricci's Toni & Guy Hairdressing Academy/TIGI Creative School,1,3,NULL,100
Yahweh Beauty Academy,1,3,NULL,34
Arizona School of Integrative Studies,1,3,NULL,305
Lee Professional Institute,1,3,NULL,18
Park Place Premier Barber School,1,3,NULL,28
The Salon Professional Academy-San Jose,1,3,NULL,174
Tri-Community Adult Education,1,1,NULL,262
Jolie Health and Beauty Academy-Turnersville,1,3,NULL,56
Ross Medical Education Center-Owensboro,1,3,NULL,40
Ross Medical Education Center-Evansville,1,3,NULL,84
Ross Medical Education Center-Johnson City,1,3,NULL,109
North-West College-Anaheim,1,3,NULL,204
North-West College-Long Beach,1,3,NULL,299
Branford Hall Career Institute-Amityville,1,3,NULL,172
Taylor Andrews Academy of Hair Design-Provo,1,3,NULL,178
University of Florida-Online,3,1,0.7453,3327
Ogle School Hair Skin Nails-Stafford,1,3,NULL,447
University of Phoenix-Arizona,4,3,NULL,68833
University of Phoenix-California,4,3,NULL,3697
University of Phoenix-Florida,4,3,NULL,86
University of Phoenix-Georgia,4,3,NULL,52
University of Phoenix-Michigan,4,3,NULL,20
University of Phoenix-Nevada,4,3,NULL,182
University of Phoenix-North Carolina,4,3,NULL,28
University of Phoenix-Texas,4,3,NULL,388
University of Phoenix-Virginia,4,3,NULL,23
University of Phoenix-Pennsylvania,3,3,NULL,22
Tint School of Makeup & Cosmetology-Seattle,1,3,NULL,69
CEM College-Mayaguez,3,3,NULL,178
University of West Los Angeles,4,3,NULL,5
Rabbinical College Ohr Yisroel,3,2,NULL,122
Aveda Institute-Phoenix,1,3,NULL,170
University of North Texas at Dallas,4,1,0.4682,3419
Dermal Science International Aesthetics and Nail Academy,1,3,NULL,68
BridgeValley Community & Technical College,2,1,NULL,1763
Northwest College-Medford,1,3,NULL,120
Houston Training Schools-Gessner,1,3,NULL,151
Empire Beauty School-Buffalo,1,3,NULL,58
Paul Mitchell the School-Toledo,1,3,NULL,143
Georgia Military College,3,1,NULL,5457
New Horizons Medical Institute-Winder,1,3,NULL,28
SAE Institute of Technology-Chicago,2,3,NULL,300
Beau Monde Academy of Barbering and Cosmetology,1,3,NULL,115
Fountain of Youth Academy of Cosmetology,1,3,NULL,68
California College San Diego,3,2,NULL,536
West Coast University-Miami,3,3,NULL,1010
National American University-Harold D. Buckingham Graduate School,4,3,NULL,NULL
All Beauty College,1,3,NULL,41
Aparicio-Levy Technical College,1,1,NULL,173
The Vocational Nursing Institute Inc,1,2,1,11
Hollywood Institute of Beauty Careers-West Palm Beach,1,3,NULL,275
Hollywood Institute of Beauty Careers-Casselberry,1,3,NULL,307
Empire Beauty School-Cheltenham,1,3,NULL,113
High Tech High Graduate School of Education,4,2,NULL,NULL
Coachella Valley Beauty College-Hemet,1,3,NULL,84
Coastal Pines Technical College,2,1,NULL,1801
Studio Beauty School,1,3,NULL,105
Latin Beauty Academy,1,3,NULL,175
Associated Barber College of San Diego,1,3,NULL,65
ABCO Technology,1,3,NULL,126
International Sports Sciences Association,2,3,NULL,379
University of Texas Health Science Center at Tyler,4,1,NULL,NULL
California Intercontinental University,4,3,NULL,130
Infinity College,1,3,NULL,149
Universal Healthcare Careers College,1,3,NULL,156
MKG Beauty & Business,1,3,NULL,115
New Beginnings Beauty Academy,1,3,NULL,33
Dolce The Academy,1,3,NULL,42
American College of the Building Arts,3,2,0.9643,94
River Valley School of Massage,1,3,NULL,13
The Beauty School,1,3,NULL,10
Atlantis University,4,3,NULL,211
Westchester School for Dental Assistant,1,3,NULL,91
K & G 5 Star Barber College,1,3,NULL,14
Studio Incamminati,1,2,0.7619,49
Salon Boutique Academy,1,3,NULL,173
GA Beauty & Barber School,1,3,NULL,139
The Recording Conservatory of Austin,1,3,NULL,27
VH Barber & Styling Academy,1,3,NULL,43
Bet Medrash Gadol Ateret Torah,3,2,0.8718,90
Yeshiva Ohr Yisrael,3,2,0.6667,46
Yeshiva Sholom Shachna,0,2,0.96,99
Elmezzi Graduate School of Molecular Medicine,4,2,NULL,NULL
Professional Academy of Cosmetology,1,3,NULL,6
Theatre of Arts,2,3,1,28
Westchester College of Nursing & Allied Health,1,3,NULL,6
Treasure Coast Technical College,1,1,NULL,65
American College of Barbering,1,3,NULL,97
Beth Medrash Meor Yitzchok,3,2,0.6319,164
Mingo Extended Learning Center,1,1,NULL,20
San Ignacio University,4,3,NULL,75
ZMS The Academy,1,3,NULL,125
Valor Christian College,2,2,NULL,316
Bethany Global University,4,2,0.8758,322
Bella Academy of Cosmetology,1,3,NULL,13
Princess Beauty School,1,3,NULL,17
HVAC Technical Institute,1,3,NULL,157
United International College,3,3,NULL,65
San Francisco Film School,1,3,NULL,38
Center for Ultrasound Research & Education,1,3,NULL,122
Culinary Tech Center,1,3,NULL,148
Randolph Technical Center,1,1,NULL,14
AMG School of Nursing,1,3,NULL,166
Saint Michael College of Allied Health,2,3,NULL,133
Presidio Graduate School,4,2,NULL,NULL
Sandra Academy of Salon Services,1,3,NULL,79
Wright Graduate University for the Realization of Human Potential,4,2,NULL,NULL
California Jazz Conservatory,3,2,1,47
California Barber and Beauty College,1,3,NULL,62
Laredo CHI Academy Beauty School,1,3,NULL,78
Florida International Training Institute,1,3,0.8507,91
The Training Domain,0,3,NULL,4
Gould's Academy,1,3,NULL,163
Aviation Institute of Maintenance-Fremont,1,3,NULL,278
Paul Mitchell the School-Tulsa,1,3,NULL,171
PPG Technical College,1,3,NULL,134
Wave Leadership College,2,2,NULL,55
Academy of Professional Cosmetology,1,3,NULL,83
Empire Beauty School-Northlake,1,3,NULL,77
Ross Medical Education Center-Huntsville,1,3,NULL,134
Ross Medical Education Center-Knoxville,1,3,NULL,108
Jolie Health & Beauty Academy-Cherry Hill,1,3,NULL,118
Ross Medical Education Center-Muncie,1,3,NULL,81
Cortiva Institute-Arlington,1,3,NULL,105
Tulsa Welding School-Houston,1,3,NULL,1470
Pima Medical Institute-El Paso,2,3,NULL,575
Pima Medical Institute-Phoenix,2,3,NULL,755
Kennesaw State University,4,1,0.7522,33439
Davines Professional Academy of Beauty and Business,1,3,NULL,44
All Beauty College,1,3,NULL,11
Eastern Suffolk BOCES,1,1,NULL,10
Eastern Suffolk BOCES,1,1,NULL,37
Milligan University,4,2,0.9891,796
Chamberlain University-Nevada,3,3,1,384
Chamberlain University-Michigan,3,3,1,338
Chamberlain University-New Jersey,3,3,1,789
Hussian College-Los Angeles,3,3,0.7827,320
Paul Mitchell the School-Madison,1,3,NULL,46
The University of Tennessee Health Science Center,4,1,NULL,296
Unitech Training Academy-New Orleans,1,3,NULL,96
Wade Gordon Hairdressing Academy-Lubbock,1,3,NULL,21
Protege Academy,1,3,NULL,33
Emory University-Oxford College,2,2,0.1983,981
The Chicago School of Professional Psychology at Xavier University of Louisiana,0,2,NULL,NULL
Southern Regional Technical College,2,1,NULL,2966
Texas College of Cosmetology-Lubbock,1,3,NULL,74
University of Arizona-Sierra Vista,4,1,NULL,381
Fortis College-Cuyahoga Falls,2,3,NULL,586
Jones Technical Institute,2,2,NULL,320
Texas State Technical College,2,1,NULL,8397
Aveda Institute Portland-Vancouver Campus,1,3,NULL,103
Arizona College of Nursing-Las Vegas,3,3,0.4,597
Florida Career College-Pembroke Pines,2,3,NULL,536
Florida Career College-West Palm Beach,2,3,NULL,744
Florida Career College-Hialeah,2,3,NULL,486
Florida Career College-Lauderdale Lakes,2,3,NULL,688
Florida Career College-Tampa,1,3,NULL,522
Florida Career College-Jacksonville,1,3,NULL,375
Florida Career College-Boynton Beach,2,3,NULL,480
Florida Career College-Margate,2,3,NULL,591
Florida Career College-Orlando,1,3,NULL,835
United Education Institute - UEI College - Phoenix,1,3,NULL,564
Florida Career College-Houston,2,3,NULL,509
Aveda Institute-Madison,1,3,NULL,111
Husson University,4,2,0.8458,2642
Tricoci University of Beauty Culture-Elgin,1,3,NULL,88
Concorde Career College-Southaven,2,3,1,342
Universal Technical Institute-Southern California,2,3,NULL,1075
Northwest University-Center for Online and Extended Education,4,2,NULL,630
Celebrity Barber School,1,3,NULL,24
California Institute of Advanced Management,4,2,NULL,NULL
Academy of Interactive Entertainment,1,2,0.8627,88
The Temple Annapolis-A Paul Mitchell Partner School,1,3,NULL,211
Yeshiva Zichron Aryeh,3,2,0.7143,25
Butte County Regional Occupational Program,1,1,NULL,64
Arclabs,1,3,NULL,518
Top of the Line Barber College,1,3,NULL,19
Midfield Institute of Cosmetology,1,2,NULL,18
American Institute of Alternative Medicine,1,3,NULL,25
Felbry College School of Nursing,2,3,NULL,276
Regional Center for Border Health,1,2,NULL,120
B-Unique Beauty and Barber Academy,1,3,NULL,34
Kentucky Horseshoeing School,1,3,NULL,20
Tri-State Barber College,1,3,NULL,6
Image Maker Beauty Institute,1,3,NULL,47
Dalton Institute of Esthetics and Cosmetology,1,3,NULL,58
CAAN Academy of Nursing,1,2,NULL,69
Martinsburg College,2,3,1,1435
Alhambra Medical University,4,3,NULL,58
Central Yeshiva Beth Joseph,3,2,NULL,21
Garden State Science and Technology Institute,1,3,NULL,75
Barber Tech Academy,1,3,NULL,59
Abraham Lincoln University,4,3,NULL,54
Construction Training Center,1,3,NULL,25
Med Academy,2,3,NULL,64
Huntington University of Health Sciences,4,3,NULL,86
Sonoran Desert Institute,2,3,NULL,1770
Yeshivas Maharit D'Satmar,3,2,NULL,114
Natural Images Beauty College,1,3,NULL,63
Textures Institute of Cosmetology,1,3,NULL,42
Learning Bridge Career Institute,1,3,NULL,47
PiBerry Institute,1,3,NULL,81
Ea La Mar's Cosmetology & Barber College,1,3,NULL,28
Regina Webb Academy,1,3,NULL,19
DeHart Technical School,1,3,NULL,79
Medical Career & Technical College,1,3,NULL,130
Center for Neurosomatic Studies,1,3,1,21
Lebanon College of Cosmetology,1,3,NULL,11
Focus Personal Training Institute,1,3,NULL,102
Hair Academy School of Barbering & Beauty,1,3,NULL,19
Fosbre Academy of Hair Design,1,3,NULL,113
National Personal Training Institute,1,3,NULL,60
Mission Beauty Institute,1,3,NULL,22
Elim Bible Institute and College,2,2,0.9077,102
Beth Medrash of Asbury Park,3,2,0.8857,65
Hope College of Arts and Sciences,2,3,NULL,196
Yeshiva Gedolah Shaarei Shmuel,3,2,0.3286,90
Premier Barber Institute,1,3,NULL,58
International Beauty Education Center,1,3,NULL,27
Claremont Lincoln University,4,2,NULL,NULL
Phipps Academy of Barbering,1,3,NULL,39
Hoss Lee Academy,1,3,NULL,75
Indiana Wellness College,1,3,0.8525,107
Kenny's Academy of Barbering,1,3,NULL,158
Seattle Film Institute,4,3,NULL,80
Arkansas Colleges of Health Education,0,2,NULL,NULL
Burrell College of Osteopathic Medicine,0,3,NULL,NULL
Glitz School of Cosmetology,1,3,NULL,156
Indiana Wesleyan University-National & Global,4,2,NULL,6859
Northeast Lakeview College,2,1,NULL,5424
Paul Mitchell the School-Jessup,1,3,NULL,123
John Patrick University of Health and Applied Sciences,4,3,NULL,32
University of Saint Katherine,3,2,0.963,234
Teachers College of San Joaquin,4,1,NULL,588
Totally Cosmo School of Modern Cosmetology,1,3,NULL,25
U.S. Truck Driver Training School,1,3,NULL,202
South Dade Technical College-South Dade Skills Center Campus,1,1,NULL,40
Wongu University of Oriental Medicine,4,2,NULL,NULL
Alabama School of Nail Technology & Cosmetology,1,3,NULL,27
International Diving Institute,1,3,NULL,92
Tulsa Technology Center,1,1,NULL,1262
Ross Medical Education Center-Elyria,1,3,NULL,109
Ross Medical Education Center-Lafayette,1,3,NULL,88
Ross Medical Education Center-Midland,1,3,NULL,36
Paul Mitchell the School-Clear Lake,1,3,NULL,137
Paul Mitchell the School-Nampa,1,3,NULL,135
Academy of Beauty Professionals,1,3,NULL,30
Academy of Beauty Professionals,1,3,NULL,43
Academy of Beauty Professionals,1,3,NULL,55
Kenneth Shuler School of Cosmetology-Goose Creek,1,3,NULL,175
Clovis Community College,2,1,NULL,7284
Boca Beauty Academy-Parkland,1,3,NULL,114
American Beauty Academy-West Valley Campus,1,3,NULL,47
Caribbean Aviation Training Institute Inc,1,3,NULL,222
The College of Health Care Professions-McAllen Campus,2,3,NULL,376
Chamberlain University-North Carolina,3,3,1,187
Chamberlain University-California,3,3,0.1667,255
Spartan College of Aeronautics and Technology,1,3,NULL,190
Milan Institute-Bakersfield West,1,3,NULL,69
Purdue University Global,4,1,NULL,28106
Pima Medical Institute-Dillon,2,3,NULL,55
Arthur's Beauty College,1,3,NULL,82
West Coast University-Center for Graduate Studies,4,3,NULL,NULL
Carolina University,4,2,0.2864,348
National Personal Training Institute-Tampa,1,3,NULL,32
Presbyterian Theological Seminary in America,4,2,NULL,46
HCI College,3,3,1,645
Southern States University,4,3,0.9,94
Great Lakes Truck Driving School,1,3,NULL,15
