INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
The College of Health Care Professions-Fort Worth,2,3,NULL,503
Shear Finesse Beauty Academy,1,3,NULL,23
Miami Media School,1,3,0.6597,91
Academy of Salon Professionals,1,3,NULL,53
CyberTex Institute of Technology,1,3,NULL,89
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,200
Gemini School of Visual Arts & Communication,3,3,0,18
Designer Barber & Stylist School,1,3,NULL,67
Paul Mitchell the School-Woodbridge,1,3,NULL,126
College of the Muscogee Nation,2,1,NULL,194
The Salon Professional Academy-Huntsville,1,3,NULL,57
Midwives College of Utah,4,2,0.6364,242
Aspen Beauty Academy of Laurel,1,3,NULL,59
M T Training Center,1,3,NULL,97
Berks Career & Technology Center,1,1,NULL,39
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,15
Grace Mission University,4,2,0.2,85
Verve College,1,3,NULL,347
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,30
Santa Ana Beauty College,1,3,NULL,273
Shepherds College,1,2,0.8636,69
Woodruff Medical and Wellness Training,1,3,NULL,79
Helms College,2,2,NULL,256
American Academy of Personal Training,1,3,NULL,64
Ukiah Adult School,1,1,0.3578,37
Riverside County Office of Education-School of Career Education,1,1,NULL,143
Institute of Health Sciences,1,3,NULL,83
Mid-South Christian College,3,2,1,19
Advanced Computing Institute,2,3,NULL,256
New York Institute of Beauty,1,3,NULL,165
Ultrasound Medical Institute,2,3,NULL,89
Xavier College School of Nursing,1,3,NULL,73
Lawrence & Company College of Cosmetology,1,3,NULL,54
Kaizen Beauty Academy,1,3,NULL,35
Southern Texas Careers Academy,1,3,NULL,75
Sharp Edgez Barber Institute,1,3,NULL,105
The Salon Professional Academy-Nashville,1,3,NULL,36
Prestige Health & Beauty Sciences Academy,1,3,NULL,45
Grace College of Barbering,1,2,NULL,11
California Career Institute,1,3,0.7395,179
Cosmo Factory Cosmetology Academy,1,3,NULL,34
Grace School of Theology,4,2,NULL,151
Yeshiva Gedolah Kesser Torah,3,2,0.8,71
Universal Training Institute,1,3,NULL,140
Yeshiva Yesodei Hatorah,3,2,0.9444,65
Center for the Healing Arts,1,3,NULL,62
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,8
Healthcare Training Institute,1,3,NULL,47
J D Academy of Salon and Spa,1,3,NULL,88
Boca Beauty Academy,1,3,NULL,84
Paul Mitchell the School-Jersey Shore,1,3,NULL,115
City Pointe Beauty Academy,1,3,NULL,93
The Chrysm Institute of Esthetics,1,3,NULL,126
Sanford Burnham Prebys Medical Discovery Institute,4,2,NULL,NULL
National Personal Training Institute of Columbus,1,3,NULL,41
Toni & Guy Hairdressing Academy-Manteca,1,3,NULL,9
Belle Academy of Cosmetology LLC,1,3,NULL,12
Dorsey Business Schools-Lansing,1,3,NULL,3
Empire Beauty School-Augusta,1,3,NULL,76
South University-High Point,4,3,NULL,308
Empire Beauty School-Vernon Hills,1,3,NULL,77
Empire Beauty School-Stone Park,1,3,NULL,128
Empire Beauty School-Rochester,1,3,NULL,76
American Career College-Long Beach,1,3,NULL,381
Ross Medical Education Center-Kokomo,2,3,NULL,91
Ross Medical Education Center-Erlanger,1,3,NULL,61
Ross Medical Education Center-Charleston,1,3,NULL,129
L'Ecole Culinaire-Kansas City,2,3,NULL,124
Cortiva Institute-Houston,1,3,NULL,277
InterCoast Colleges-Fairfield,1,3,NULL,205
Vatterott College-ex'treme Institute by Nelly-St Louis,2,3,NULL,245
Southern Careers Institute-San Antonio,1,3,NULL,428
College of Business and Technology-Miami Gardens,3,3,NULL,92
Milan Institute-Merced,1,3,NULL,253
Midwest Technical Institute-Missouri,1,3,NULL,313
Finger Lakes School of Massage,1,3,NULL,32
Augusta University,4,1,0.7459,4978
Middle Georgia State University,4,1,0.9116,6609
Trenz Beauty Academy,1,3,NULL,125
Paul Mitchell the School-Denver,1,3,NULL,209
Academy of Interactive Entertainment,1,2,0.6471,142
Arrojo Cosmetology School,1,3,NULL,66
Cosmetology Academy of Texarkana,1,3,NULL,67
Veritas Baptist College,4,2,1,168
Lynnes Welding Training,1,3,NULL,23
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,284
UEI College-Bakersfield,1,3,NULL,840
National American University-Lewisville,3,3,NULL,107
National American University-Georgetown,3,3,NULL,138
National American University-Richardson,3,3,NULL,150
National American University-Rochester,3,3,NULL,81
National American University-Wichita West,3,3,NULL,90
National American University-Indianapolis,3,3,NULL,96
DeVry College of New York,4,3,0.9206,940
DeVry University-Arizona,4,3,0.9231,499
DeVry University-California,4,3,0.9014,2301
DeVry University-Colorado,4,3,1,194
DeVry University-Florida,4,3,0.8387,661
DeVry University-Georgia,4,3,0.8974,889
DeVry University-Illinois,4,3,0.9473,12146
DeVry University-Indiana,4,3,1,62
DeVry University-Missouri,4,3,1,143
DeVry University-Nevada,4,3,0.75,114
DeVry University-New Jersey,4,3,1,492
DeVry University-North Carolina,4,3,1,118
DeVry University-Ohio,4,3,0.9583,870
DeVry University-Oklahoma,4,3,1,4
DeVry University-Pennsylvania,4,3,1,338
DeVry University-Tennessee,4,3,1,67
DeVry University-Texas,4,3,0.9333,564
DeVry University-Virginia,4,3,0.7,227
University of North Georgia,4,1,0.7807,17067
South Georgia State College,3,1,NULL,2150
Northeastern University Professional Programs,4,2,NULL,1814
McCann School of Business & Technology,2,3,NULL,125
Florida Polytechnic University,4,1,0.5531,1438
Brown Mackie College-Dallas,3,3,NULL,144
American Institute-Toms River,1,3,NULL,383
The Healthcare Institute,1,3,NULL,90
Alamo City Barber College,1,3,NULL,175
Arizona College-Mesa,3,3,NULL,618
American College of Healthcare and Technology,1,3,NULL,46
Antioch College,3,2,0.9671,133
Texas A&M University-Central Texas,4,1,NULL,1940
Central Georgia Technical College,2,1,NULL,6574
Barber School of Pittsburgh,1,3,NULL,78
Innovate Salon Academy,1,3,NULL,135
Arizona State University Digital Immersion,4,1,0.6342,24244
Louisiana Delta Community College,2,1,NULL,2869
The Fab School,1,3,NULL,172
Networks Barber College,1,3,NULL,45
JB's Hair Design and Barber College,1,3,NULL,60
Virginia College-Lubbock,2,3,NULL,402
Paul Mitchell the School-Lombard,1,3,NULL,144
Paul Mitchell the School-Greenville,1,3,NULL,182
Barber and Beauty Academy of Pennsylvania,1,3,NULL,40
Delta College of Arts & Technology-Lafayette Campus,1,3,NULL,169
Delta College-Slidell Campus,1,3,NULL,129
Integrity College of Health,1,3,NULL,81
Electrical and HVAC/R Training Center,1,3,NULL,144
Alexander Paul Institute of Hair Design,1,3,NULL,46
California Technical Academy,1,3,NULL,662
More Tech Institute,1,3,NULL,75
Dorsey College-Dearborn,1,3,NULL,314
Neecee's Barber College,1,3,NULL,75
Bella Cosmetology and Barber College,1,3,NULL,73
Ridley-Lowell Business & Technical Institute,1,3,NULL,72
Franklin Hair Academy School of Cosmetology,1,3,NULL,8
Ana G. Mendez University,4,2,NULL,NULL
Sutter Beauty College,1,3,NULL,67
New Horizons Medical Institute,1,3,NULL,171
Ohio Institute of Allied Health,1,2,NULL,48
Paul Mitchell the School-Ardmore,1,3,NULL,36
Access Careers,1,3,NULL,47
River Valley Cosmetology Institute,1,3,NULL,37
Luckes Beauty Academy LLC,1,3,NULL,32
Total Transformation Institute of Cosmetology,1,3,NULL,42
Vibe Barber College,1,3,NULL,64
Champ's Barber School,1,3,NULL,37
IGlobal University,4,3,NULL,64
East-West Healing Arts Institute,1,3,NULL,55
National Personal Training Institute,1,3,NULL,57
Standard Healthcare Services-College of Nursing,2,3,0.4653,351
Philadelphia Technician Training,1,2,NULL,171
Grace International Beauty School,1,3,NULL,65
Alliance Computing Solutions,1,3,NULL,23
InterAmerican Technical Institute,1,3,NULL,123
Bay Area Medical Academy,1,3,NULL,143
Mind Body Institute,1,3,NULL,37
Parisian Spa Institute,1,3,NULL,12
Yechanlaz Instituto Vocacional,1,3,NULL,20
Creative Touch Cosmetology School,1,3,NULL,27
LaBarberia Institute of Hair,1,3,NULL,125
Setting the Standard Barbering and Natural Hair Academy,1,3,NULL,23
Bos-Man's Barber College,1,3,NULL,49
Lawrence & Company College of Cosmetology,1,3,NULL,41
Alabama College of Osteopathic Medicine,4,2,NULL,NULL
Morthland College,3,2,0.3504,70
High Desert Medical College,1,3,NULL,631
Paul Mitchell the School-Schenectady,1,3,NULL,157
Beyond Measure Barbering Institute,1,3,NULL,40
McDougle Technical  Institute,1,3,NULL,46
Barber Institute of Texas,1,3,NULL,6
Jupiter Beauty Academy,1,3,NULL,193
MedQuest College,1,3,NULL,343
First Coast Barber Academy,1,3,NULL,31
Debutantes School of Cosmetology and Nail Technology,1,3,NULL,67
Paul Mitchell The School-Farmington Hills,1,3,NULL,69
Paul Mitchell the School-Merrillville,1,3,NULL,74
Paul Mitchell the School-Lansing,1,3,NULL,51
Ricci's Toni & Guy Hairdressing Academy/TIGI Creative School,1,3,NULL,96
Yahweh Beauty Academy,1,3,NULL,34
Preparing People Barber Styling College,1,3,NULL,75
Arizona School of Integrative Studies,1,3,NULL,206
Lee Professional Institute,1,3,NULL,15
Park Place Premier Barber School,1,3,NULL,35
The Salon Professional Academy-San Jose,1,3,NULL,146
Tri-Community Adult Education,0,1,NULL,286
Montessori Education Institute of the Pacific Northwest,1,2,NULL,41
Jolie Health and Beauty Academy-Turnersville,1,3,NULL,57
Ross Medical Education Center-Owensboro,1,3,NULL,58
Ross Medical Education Center-Evansville,2,3,NULL,111
Ross Medical Education Center-Johnson City,1,3,NULL,134
North-West College-Anaheim,1,3,NULL,300
North-West College-Long Beach,1,3,NULL,389
Branford Hall Career Institute-Amityville,1,3,NULL,252
Taylor Andrews Academy of Hair Design-Provo,1,3,NULL,136
University of Florida-Online,3,1,0.6802,2735
Ogle School Hair Skin Nails-Stafford,1,3,NULL,362
University of Phoenix-Arizona,4,3,NULL,77269
University of Phoenix-Arkansas,4,3,NULL,26
University of Phoenix-California,4,3,NULL,7998
University of Phoenix-Colorado,4,3,NULL,225
University of Phoenix-Florida,4,3,NULL,592
University of Phoenix-Georgia,4,3,NULL,408
University of Phoenix-Louisiana,4,3,NULL,56
University of Phoenix-Michigan,4,3,NULL,132
University of Phoenix-Missouri,4,3,NULL,73
University of Phoenix-Nevada,4,3,NULL,477
University of Phoenix-North Carolina,4,3,NULL,133
University of Phoenix-Oklahoma,4,3,NULL,12
University of Phoenix-Tennessee,4,3,NULL,201
University of Phoenix-Texas,4,3,NULL,1373
University of Phoenix-Virginia,4,3,NULL,191
University of Phoenix-Pennsylvania,4,3,NULL,141
Tint School of Makeup & Cosmetology-Seattle,1,3,NULL,74
CEM College-Mayaguez,3,3,NULL,212
Rabbinical College Ohr Yisroel,3,2,NULL,116
Aveda Institute-Phoenix,1,3,NULL,154
University of North Texas at Dallas,4,1,0.7397,2663
Dermal Science International Aesthetics and Nail Academy,1,3,NULL,75
BridgeValley Community & Technical College,2,1,NULL,1856
Northwest College-Medford,1,3,NULL,91
Virginia College-Fort Pierce,2,3,NULL,273
Houston Training Schools-Gessner,1,3,NULL,119
Empire Beauty School-Buffalo,1,3,NULL,75
Paul Mitchell the School-Toledo,1,3,NULL,165
Georgia Military College,2,1,NULL,5947
New Horizons Medical Institute-Winder,1,3,NULL,95
SAE Institute of Technology-Chicago,2,3,NULL,189
Beau Monde Academy of Barbering and Cosmetology,1,3,NULL,110
Fountain of Youth Academy of Cosmetology,1,3,NULL,36
California College San Diego,3,2,NULL,875
West Coast University-Miami,3,3,1,687
National American University-Houston,3,3,NULL,77
National American University-Harold D. Buckingham Graduate School,4,3,NULL,NULL
All Beauty College,1,3,NULL,25
Aparicio-Levy Technical College,1,1,NULL,50
Fred D. Learey Technical College,1,1,NULL,122
The Vocational Nursing Institute Inc,1,2,NULL,9
Hollywood Institute of Beauty Careers-West Palm Beach,1,3,NULL,163
Hollywood Institute of Beauty Careers-Casselberry,1,3,NULL,242
Empire Beauty School-Cheltenham,1,3,NULL,106
High Tech High Graduate School of Education,4,2,NULL,NULL
Coachella Valley Beauty College-Hemet,1,3,NULL,40
Dewey University-Mayaguez,2,2,NULL,27
Coastal Pines Technical College,2,1,NULL,1570
Studio Beauty School,1,3,NULL,52
Latin Beauty Academy,1,3,NULL,105
Associated Barber College of San Diego,1,3,NULL,75
ABCO Technology,1,3,NULL,50
International Sports Sciences Association,2,3,NULL,321
International Hair and Barber Academy,1,3,NULL,13
University of Texas Health Science Center at Tyler,4,1,NULL,NULL
California Intercontinental University,4,3,NULL,169
Infinity College,1,3,NULL,102
Universal Healthcare Careers College,1,3,0.8243,70
MKG Beauty & Business,1,3,NULL,114
New Beginnings Beauty Academy,1,3,NULL,17
Dolce The Academy,1,3,NULL,45
River Valley School of Massage,1,3,NULL,15
The Beauty School,1,3,NULL,21
Atlantis University,4,3,NULL,197
Westchester School for Dental Assistant,1,3,NULL,66
K & G 5 Star Barber College,1,3,NULL,21
Studio Incamminati,1,2,1,36
Salon Boutique Academy,1,3,NULL,132
The Recording Conservatory of Austin,1,3,NULL,43
VH Barber & Styling Academy,1,3,NULL,5
Bet Medrash Gadol Ateret Torah,3,2,0.8571,93
Yeshiva Ohr Yisrael,3,2,0.8462,39
Yeshiva Sholom Shachna,3,2,0.975,105
Elmezzi Graduate School of Molecular Medicine,4,2,NULL,NULL
GDS Institute,1,3,NULL,51
Professional Academy of Cosmetology,1,3,NULL,8
Saint Gregory The Great Seminary,0,2,NULL,NULL
Theatre of Arts,2,3,0.2685,53
Westchester College of Nursing & Allied Health,1,3,NULL,44
Treasure Coast Technical College,1,1,NULL,28
American College of Barbering,1,3,NULL,80
Beth Medrash Meor Yitzchok,3,2,0.6667,129
Mingo Extended Learning Center,1,1,NULL,43
San Ignacio University,3,3,NULL,187
ZMS The Academy,1,3,NULL,38
Valor Christian College,2,2,NULL,267
Bethany Global University,4,2,0.961,275
Bella Academy of Cosmetology,1,3,NULL,25
Princess Beauty School,1,3,NULL,22
HVAC Technical Institute,1,3,NULL,147
United International College,3,3,NULL,76
San Francisco Film School,1,3,NULL,14
Center for Ultrasound Research & Education,1,3,NULL,37
Culinary Tech Center,1,3,NULL,110
Randolph Technical Center,1,1,NULL,20
AMG School of Nursing,1,3,NULL,163
Saint Michael College of Allied Health,2,3,NULL,45
Presidio Graduate School,4,2,NULL,NULL
Sandra Academy of Salon Services,1,3,NULL,64
Wright Graduate University for the Realization of Human Potential,4,2,NULL,NULL
California Jazz Conservatory,3,2,1,61
California Barber and Beauty College,1,3,NULL,53
Laredo CHI Academy Beauty School,1,3,NULL,57
Florida International Training Institute,1,3,0.9182,85
The Training Domain,1,3,NULL,4
Gould's Academy,1,3,NULL,102
Aviation Institute of Maintenance-Fremont,1,3,NULL,168
Paul Mitchell the School-Tulsa,1,3,NULL,190
PPG Technical College,1,3,NULL,414
Wave Leadership College,2,2,NULL,52
Academy of Professional Cosmetology,1,3,NULL,67
Empire Beauty School-Northlake,1,3,NULL,98
Ross Medical Education Center-Huntsville,1,3,NULL,159
Ross Medical Education Center-Knoxville,1,3,NULL,65
Jolie Health & Beauty Academy-Cherry Hill,1,3,NULL,118
Ross Medical Education Center-Muncie,1,3,NULL,88
Cortiva Institute-Arlington,1,3,NULL,231
Tulsa Welding School-Houston,1,3,NULL,1177
Pima Medical Institute-El Paso,2,3,NULL,470
Pima Medical Institute-Phoenix,2,3,NULL,641
Kennesaw State University,4,1,0.6063,32309
Davines Professional Academy of Beauty and Business,1,3,NULL,58
All Beauty College,1,3,NULL,21
Eastern Suffolk BOCES,1,1,NULL,11
Eastern Suffolk BOCES,0,1,NULL,0
Milligan University,4,2,0.5776,806
Chamberlain University-Nevada,3,3,1,293
Chamberlain University-Michigan,3,3,NULL,290
Chamberlain University-New Jersey,0,3,0.3333,511
Hussian College-Los Angeles,0,3,0.7801,199
Paul Mitchell the School-Madison,1,3,NULL,51
The University of Tennessee Health Science Center,4,1,NULL,339
Unitech Training Academy-New Orleans,1,3,NULL,77
Wade Gordon Hairdressing Academy-Lubbock,1,3,NULL,52
Protege Academy,1,3,NULL,44
Emory University-Oxford College,2,2,0.2894,979
American Academy of Personal Training-Boston Campus,1,3,NULL,40
The Chicago School of Professional Psychology at Xavier University of Louisiana,0,2,NULL,NULL
Southern Regional Technical College,2,1,NULL,2457
Texas College of Cosmetology-Lubbock,1,3,NULL,58
University of Arizona-Sierra Vista,4,1,NULL,415
Fortis College-Cuyahoga Falls,2,3,NULL,451
Jones Technical Institute,2,2,NULL,258
Texas State Technical College,2,1,NULL,9525
Aveda Institute Portland-Vancouver Campus,1,3,NULL,129
Arizona College of Nursing-Las Vegas,0,3,0.5,161
Florida Career College-Pembroke Pines,2,3,NULL,650
Florida Career College-West Palm Beach,2,3,NULL,683
Florida Career College-Hialeah,2,3,NULL,679
Florida Career College-Lauderdale Lakes,2,3,NULL,785
Florida Career College-Tampa,2,3,NULL,457
Florida Career College-Jacksonville,2,3,NULL,439
Florida Career College-Boynton Beach,2,3,NULL,426
Florida Career College-Margate,2,3,NULL,521
Florida Career College-Orlando,2,3,NULL,942
United Education Institute - UEI College - Phoenix,1,3,NULL,379
Florida Career College-Houston,2,3,NULL,491
Aveda Institute-Madison,1,3,NULL,75
Husson University,4,2,0.8627,2652
Tricoci University of Beauty Culture-Elgin,1,3,NULL,129
Concorde Career College-Southaven,2,3,0.9942,335
Universal Technical Institute-Southern California,1,3,NULL,947
Northwest University-Center for Online and Extended Education,4,2,NULL,641
Celebrity Barber School,1,3,NULL,14
California Institute of Advanced Management,4,2,NULL,NULL
Academy of Interactive Entertainment,1,2,0.5682,61
The Temple Annapolis-A Paul Mitchell Partner School,1,3,NULL,176
Yeshiva Zichron Aryeh,3,2,0.6,24
Butte County Regional Occupational Program,1,1,NULL,75
BCI,1,2,NULL,122
Arclabs,1,3,NULL,217
Top of the Line Barber College,1,3,NULL,18
Midfield Institute of Cosmetology,1,2,NULL,15
Med-Life Institute-Naples,2,3,NULL,127
Med-Life Institute-Lauderdale Lakes,0,3,NULL,79
American Institute of Alternative Medicine,1,3,NULL,37
Felbry College School of Nursing,1,3,NULL,160
Beyond The Basics School of Cosmetology,1,3,NULL,22
Regional Center for Border Health,1,2,NULL,28
B-Unique Beauty and Barber Academy,1,3,NULL,41
Kentucky Horseshoeing School,1,3,NULL,25
Tri-State Barber College,1,3,NULL,18
Image Maker Beauty Institute,1,3,NULL,55
Dalton Institute of Esthetics and Cosmetology,1,3,NULL,23
CAAN Academy of Nursing,1,2,NULL,60
Martinsburg College,2,3,0.7645,879
Alhambra Medical University,4,3,NULL,40
Central Yeshiva Beth Joseph,3,2,NULL,40
Garden State Science and Technology Institute,1,3,NULL,49
Barber Tech Academy,1,3,NULL,50
Abraham Lincoln University,4,3,NULL,30
Construction Training Center,1,3,NULL,71
Med Academy,1,3,NULL,48
Huntington University of Health Sciences,4,3,NULL,106
Sonoran Desert Institute,2,3,NULL,1748
Northwest Suburban College,3,2,NULL,41
Yeshivas Maharit D'Satmar,3,2,NULL,99
Natural Images Beauty College,1,3,NULL,47
Textures Institute of Cosmetology,1,3,NULL,20
Learning Bridge Career Institute,1,3,NULL,48
PiBerry Institute,1,3,NULL,43
DMost Beauty & Body Institute,1,3,NULL,10
Academy of Cosmetology and Esthetics,1,3,NULL,27
Ea La Mar's Cosmetology & Barber College,1,3,NULL,31
Regina Webb Academy,1,3,NULL,30
DeHart Technical School,1,3,NULL,81
Medical Career & Technical College,1,3,0.9574,124
Center for Neurosomatic Studies,1,3,NULL,21
Lebanon College of Cosmetology,1,3,NULL,14
Focus Personal Training Institute,1,3,NULL,70
Hair Academy School of Barbering & Beauty,1,3,NULL,33
Fosbre Academy of Hair Design,1,3,0.9507,100
National Personal Training Institute,1,3,NULL,67
Mission Beauty Institute,1,3,NULL,31
Elim Bible Institute and College,2,2,0.9444,97
Beth Medrash of Asbury Park,3,2,0.8667,47
Hope College of Arts and Sciences,2,3,NULL,120
Ferrara's Beauty School,1,3,NULL,73
Yeshiva Gedolah Shaarei Shmuel,3,2,0.36,81
Premier Barber Institute,1,3,NULL,46
International Beauty Education Center,1,3,NULL,32
Claremont Lincoln University,4,2,NULL,NULL
Phipps Academy of Barbering,1,3,NULL,39
Hoss Lee Academy,1,3,NULL,56
Indiana Wellness College,1,3,NULL,95
Kenny's Academy of Barbering,1,3,NULL,81
Seattle Film Institute,4,3,NULL,80
Arkansas Colleges of Health Education,0,2,NULL,NULL
Indiana Wesleyan University-National & Global,4,2,NULL,6549
Northeast Lakeview College,2,1,NULL,3779
John Patrick University of Health and Applied Sciences,4,3,NULL,44
Totally Cosmo School of Modern Cosmetology,1,3,NULL,31
U.S. Truck Driver Training School,1,3,NULL,172
South Dade Technical College-South Dade Skills Center Campus,1,1,NULL,76
Wongu University of Oriental Medicine,4,2,NULL,NULL
Alabama School of Nail Technology & Cosmetology,1,3,NULL,25
International Diving Institute,1,3,NULL,73
Tulsa Technology Center,1,1,NULL,1163
Ross Medical Education Center-Elyria,1,3,NULL,133
Ross Medical Education Center-Lafayette,1,3,NULL,139
Ross Medical Education Center-Midland,1,3,NULL,72
Paul Mitchell the School-Clear Lake,1,3,NULL,157
Paul Mitchell the School-Nampa,1,3,NULL,92
Lil Lou's Beauty and Barber College-Portage,1,3,NULL,38
National American University-Westwood Teach-Out Site,3,3,NULL,0
Academy of Beauty Professionals,1,3,NULL,31
Academy of Beauty Professionals,1,3,NULL,38
Academy of Beauty Professionals,1,3,NULL,36
Kenneth Shuler School of Cosmetology-Goose Creek,1,3,NULL,126
Clovis Community College,2,1,NULL,6393
Boca Beauty Academy-Parkland,1,3,NULL,111
American Beauty Academy-West Valley Campus,1,3,NULL,18
Caribbean Aviation Training Institute Inc,1,3,NULL,222
The College of Health Care Professions-McAllen Campus,1,3,NULL,384
Chamberlain University-North Carolina,0,3,0.5,135
Chamberlain University-California,0,3,0.25,142
Spartan College of Aeronautics and Technology,1,3,NULL,98
Harris School of Business-Danbury,1,3,NULL,121
Institute of Beauty Occupations and Technology Course-San Sebastian,1,3,NULL,54
Milan Institute-Bakersfield West,2,3,NULL,44
Purdue University Global,4,3,NULL,522
Purdue University Global-Milwaukee,4,3,NULL,283
Pima Medical Institute-Dillon,2,3,NULL,37
Med-Life Institute-Kissimmee,2,3,0.8936,306
Arthur's Beauty College,1,3,NULL,65
West Coast University-Center for Graduate Studies,4,3,NULL,NULL
Palm Beach Academy of Health & Beauty-Distinct Health Educational Center,1,3,NULL,5
Carolina University,4,2,0.3633,336
National Personal Training Institute-Tampa,1,3,NULL,32
Presbyterian Theological Seminary in America,4,2,NULL,41
HCI College,2,3,1,441
Southern States University,4,3,1,52
Great Lakes Truck Driving School,1,3,NULL,29
America Evangelical University,4,2,NULL,14
Gadsden Technical Institute,1,1,NULL,48
Virginia University of Integrative Medicine,4,2,NULL,NULL
Nashville Film Institute,1,3,NULL,57
Los Angeles Academy of Figurative Art,3,3,NULL,14
Westcliff University,4,3,0.5676,469
World Class Academy of Beauty Careers,1,3,NULL,8
Allied Health Careers Institute,1,3,NULL,88
Sacramento Ultrasound Institute,1,3,NULL,80
Medical Prep Institute of Tampa Bay,3,3,0.6463,183
Elite Institute of Cosmetology,1,3,NULL,9
Regan Career Institute,1,3,NULL,19
Bolivar Technical College,2,2,0.7778,119
Baldy View Regional Occupational Program,1,1,NULL,48
MAK Beauty Institute,1,3,NULL,10
Reformed University,0,2,NULL,117
Mobile Technical Training,1,3,NULL,24
American Barber and Beauty Academy,1,3,NULL,49
Master's Barber & Styling College,1,3,NULL,18
Yeshiva Shaar Ephraim,3,3,NULL,117
California Institute of Arts & Technology,1,3,NULL,804
Elite Cosmetology Barber & Spa Academy,1,3,NULL,104
Cutting Edge Academy,1,3,NULL,69
Yeshiva Bais Aharon,3,2,0.7826,44
Mechon L'hoyroa,3,2,NULL,40
My Beauty & Barber College,1,3,NULL,18
Elyon College,2,2,NULL,29
Georgie International Beauty Institute,1,3,NULL,37
C. Alexander School of Cosmetology,1,3,NULL,12
Western Michigan University Homer Stryker M.D. School of Medicine,4,2,NULL,NULL
Harmony Health Care Institute,1,3,1,74
American Beauty Schools,1,3,NULL,33
Hogan Institute of Cosmetology and Esthetics,1,3,NULL,16
J's Barber College,1,3,NULL,34
Ann Webb Skin Institute,1,3,NULL,84
Apex Academy Hair Skin Nails School of Cosmetology,1,3,NULL,26
The Esthetic Institute,1,3,NULL,147
Kor Beauty Academy,1,3,NULL,8
EduMed Partners,1,3,NULL,31
Massage Institute of Memphis,1,3,NULL,25
Digital Media Institute at InterTech,1,2,0.6667,14
Yeshiva Ohr Naftoli,3,2,1,24
Bais Medrash Mayan Hatorah,3,2,0.8333,53
Allgood Beauty Institute,1,3,NULL,5
Ray J's College of Hair,1,3,NULL,16
Gwinnett Institute,2,3,NULL,314
Career Quest Learning Center-Mt. Pleasant,1,3,NULL,82
Kansas City University,0,2,NULL,NULL
Manuel and Theresa's School of Hair Design,0,3,NULL,15
Cincinnati School of Barbering & Hair Design,1,3,NULL,22
L Makeup Institute,1,3,NULL,55
Peloton College,0,3,NULL,65
Purdue University Global-St. Louis,4,3,NULL,263
Purdue University Northwest,4,1,0.3467,8665
Ross Medical Education Center - Kalamazoo,1,3,NULL,95
Ross College-Canton,2,3,NULL,151
Ross College-Grand Rapids North,1,3,NULL,103
East-West University,3,2,NULL,7
American Institute-Somerset,0,3,NULL,64
Platt College-Anaheim,0,3,NULL,240
Bull City Durham Beauty and Barber College,1,3,NULL,6
Fortis College-Cutler Bay,2,3,NULL,283
Yeshiva Kollel Tifereth Elizer,3,2,0.9333,78
Unitech Training Academy-Baton Rouge,1,3,NULL,70
National American University-Garden City,0,3,NULL,48
National American University-Watertown,0,3,NULL,69
National American University-Career Point College Teachout Site,2,3,NULL,287
Empire Beauty School-Tampa,1,3,NULL,67
Empire Beauty School-Lakeland,1,3,NULL,77
Advanced College-Stockton,0,3,0.8,14
Galen College of Nursing-ARH,0,3,NULL,72
The Chicago School of Professional Psychology at San Diego,0,2,NULL,NULL
Unlimited Cosmetology School,1,3,NULL,16
Johnny Matthew's Hairdressing Training School,1,3,NULL,57
University of Wisconsin-Milwaukee Flex,3,1,0,501
University of Wisconsin-Parkside Flex,1,1,1,5
University of Wisconsin Colleges Flex,2,1,0.8,54
Miller-Motte College-Edge Tech Academy,0,3,NULL,8
Troy University-Phenix City Campus,0,1,NULL,NULL
Troy University-Montgomery Campus,0,1,NULL,NULL
Troy University-Dothan Campus,0,1,NULL,NULL
Troy University-Online,0,1,NULL,NULL
Troy University-Support Sites,0,1,NULL,NULL
Arkansas College of Barbering and Hair Design,0,3,NULL,NULL
Harding School of Theology,0,2,NULL,NULL
Career Academy of Hair Design-Siloam Springs,0,3,NULL,NULL
Career Academy of Hair Design-Rogers,0,3,NULL,NULL
Career Academy of Hair Design-Fayetteville,0,3,NULL,NULL
Career Academy of Hair Design - Fort Smith,0,3,NULL,NULL
University of Arkansas Community College at Hope - Texarkana,0,1,NULL,NULL
Alliant International University-Fresno,0,3,NULL,NULL
Alliant International University-Los Angeles,0,3,NULL,NULL
Alliant International University-San Francisco,0,3,NULL,NULL
Alliant International University-Irvine,0,3,NULL,NULL
Alliant International University-Sacramento,0,3,NULL,NULL
San Jose Campus,0,3,NULL,NULL
Franciscan School of Theology,0,2,NULL,NULL
Golden Gate University-Los Angeles,0,2,NULL,NULL
Golden Gate University-Seattle,0,2,NULL,NULL
Golden Gate University-Silicon Valley,0,2,NULL,NULL
Humphreys College-Modesto,0,2,NULL,NULL
TONI&GUY Hairdressing Academy - Costa Mesa,0,3,NULL,NULL
IDEA at ATEP,0,1,NULL,NULL
Life Pacific University-Virginia,0,2,NULL,NULL
