INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Protege Academy,1,3,NULL,41
Colorado Academy of Veterinary Technology,2,3,0.9167,120
Northeast Technical Institute,1,3,NULL,197
Elite School of Cosmetology,1,3,NULL,77
Paul Mitchell the School-Las Vegas,1,3,NULL,261
Summit Salon Academy-Kokomo,1,3,NULL,102
Florida Academy,1,3,NULL,259
Institute for Doctoral Studies in the Visual Arts,4,2,NULL,NULL
State Career College,1,3,NULL,130
Academy for Salon Professionals,1,3,NULL,81
Paul Mitchell the School-Spokane,1,3,NULL,134
J Renee College,1,3,NULL,44
National Personal Training Institute of Colorado,1,3,NULL,58
National Personal Training Institute of Colorado,1,3,NULL,36
International College of Beauty Arts & Sciences,1,3,NULL,64
The Salon Professional Academy,1,3,NULL,79
John Paul the Great Catholic University,4,2,0.7758,285
University of Connecticut-Hartford Campus,4,1,0.9486,1396
Ottawa University-Surprise,0,2,0.4663,598
Independence University,4,2,NULL,9779
National American University-Tulsa,3,3,NULL,109
National American University-Centennial,3,3,NULL,129
National American University-Colorado Springs South,3,3,NULL,146
Chamberlain University-Missouri,3,3,1,535
Chamberlain University-Texas,3,3,0.6429,823
Continental School of Beauty Culture-Mattydale,1,3,NULL,247
Carrington College-Ontario,2,3,NULL,168
Paul Mitchell the School-Columbia,1,3,NULL,228
Paul Mitchell the School-Charleston,1,3,NULL,199
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,161
South University-Novi,4,3,NULL,46
Northwest College-Eugene,1,3,NULL,207
Northwest College-Tualatin,1,3,NULL,26
Trend Setters' Academy of Beauty Culture-Louisville,1,3,NULL,36
CET-Soledad,1,2,NULL,84
United Education Institute-UEI College-Oceanside,1,3,NULL,405
Vanguard College of Cosmetology-Metairie,1,3,NULL,138
United Education Institute-Garden Grove,1,3,NULL,598
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,455
Cortiva Institute-Las Vegas,1,3,NULL,229
Cortiva Institute-Tempe,1,3,NULL,190
Cortiva Institute-Phoenix,1,3,NULL,286
Cortiva Institute-Westminster,1,3,NULL,104
Cortiva Institute-Aurora,1,3,NULL,92
Dewey University-Manati,3,2,NULL,184
Cortiva Institute-York,1,3,NULL,65
Allen School-Phoenix,1,3,NULL,41
Oklahoma Technical College,1,2,NULL,132
Midwest Technical Institute-Moline,1,3,NULL,341
Unitech Training Academy-Alexandria,1,3,NULL,76
Unitech Training Academy-Lake Charles,1,3,NULL,71
Aveda Institute-Los Angeles,1,3,NULL,179
UEI College-Riverside,1,3,NULL,663
WellSpring School of Allied Health-Lawrence,2,3,NULL,32
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,18
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,85
Los Angeles Pacific University,4,2,NULL,1873
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,488
Stevens-Henager College,3,2,NULL,85
Avalon Institute-Phoenix,1,3,NULL,330
Avalon Institute-Layton,1,3,NULL,140
All-State Career School-Health Sciences,2,3,NULL,313
Aveda Institute-Des Moines,1,3,NULL,147
Fortis Institute-Lawrenceville,1,3,NULL,256
Relay Graduate School of Education,4,2,NULL,259
Miller-Motte College-Macon,2,3,NULL,337
International Culinary Center-California,1,3,NULL,92
South University-Savannah Online,4,3,NULL,3555
Fortis College-Montgomery,2,3,NULL,106
Whitworth University-Adult Degree Programs,3,2,1,294
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,4,2,NULL,NULL
Springfield College-Regional Online and Continuing Education,4,2,NULL,643
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,159
Milan Institute-Las Vegas,1,3,NULL,267
Catholic Distance University,4,2,NULL,71
New York School of Esthetics & Day Spa,1,3,NULL,117
Panache Academy of Beauty,1,3,NULL,59
Finger Lakes Health College of Nursing & Health Sciences,2,2,1,130
ASI Career Institute,1,3,NULL,57
Midwest Technical Institute-Ridgeland,1,3,NULL,582
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,116
City College-Hollywood,2,2,NULL,243
Paul Mitchell the School-Arlington,1,3,NULL,328
Rocky Mountain University of Health Professions,4,3,NULL,NULL
Christie's Education,4,3,NULL,NULL
Palmetto Beauty School,1,3,NULL,27
Paul Mitchell the School-Fort Myers,1,3,NULL,128
Paul Mitchell the School-Raleigh,1,3,NULL,155
CUNY Stella and Charles Guttman Community College,2,1,NULL,941
Lil Lou's Beauty and Barber College,1,3,NULL,72
Criswell College,4,2,1,178
Beverly Hills Design Institute,3,3,0.2222,9
Reflections Academy of Beauty,1,3,NULL,26
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,60
Bryant & Stratton College-Akron,3,3,NULL,123
Annenberg School of Nursing,1,2,NULL,11
American Medical Academy,2,3,NULL,461
Tooele Technical College,1,1,NULL,341
Chamberlain University-Georgia,3,3,0.7143,1068
Chamberlain University-Indiana,3,3,0.5,210
Carrington College-Mesquite,2,3,NULL,40
Sessions College for Professional Design,2,3,NULL,153
Tulsa Welding School-Jacksonville,1,3,NULL,178
Empire Beauty School-Virginia Beach,1,3,NULL,115
Ross Medical Education Center-Morgantown,1,3,NULL,50
Paul Mitchell the School-Ogden,1,3,NULL,130
Cortiva Institute-Dallas,1,3,NULL,210
Miami Ad School-New York,1,3,NULL,91
Larry's Barber College,1,3,NULL,143
Futura Career Institute,1,3,NULL,145
Flair Beauty College,1,3,NULL,53
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,150
Vogue College of Cosmetology,1,3,NULL,100
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,14
College of International Esthetics Inc,1,3,NULL,119
Medical Allied Career Center,1,3,NULL,78
Bais HaMedrash and Mesivta of Baltimore,3,2,1,80
Barber & Beauty Institute of New York,1,3,NULL,58
Salon Institute-Toledo Campus,1,3,NULL,97
Curve Metric School of Hair Design,1,3,NULL,36
Athena Career Academy,1,3,0.3927,283
Yeshiva Gedolah Zichron Leyma,3,2,1,23
The Barber School,1,3,NULL,149
Be'er Yaakov Talmudic Seminary,3,2,NULL,569
Rio Grande Valley College,1,3,NULL,626
Alexander Academy,1,3,NULL,61
Aveda Institute-Tucson,1,3,NULL,157
Ambiance Beauty & Barber Academy Inc,1,3,NULL,26
Diamond Beauty College,1,3,NULL,190
Unitek College,1,3,NULL,175
University Academy of Hair Design,1,3,NULL,28
Florida Institute of Recording Sound and Technology,1,3,NULL,344
New Dimensions Beauty Academy Inc,1,3,NULL,69
Paul Mitchell the School-Reno,1,3,NULL,180
Boise Barber College,1,3,NULL,66
Austin Kade Academy,1,3,NULL,102
Aesthetic Science Institute,1,3,NULL,54
Elaine Sterling Institute,1,3,0.891,134
Wade Gordon Hairdressing Academy,1,3,NULL,86
Mitsu Sato Hair Academy,1,3,NULL,32
SAE Institute of Technology-Los Angeles,1,3,NULL,121
FVI School of Nursing and Technology,1,3,NULL,467
SAE Institute of Technology-Atlanta,2,3,NULL,726
Academy di Firenze,1,3,NULL,14
SAE Institute of Technology-Miami,1,3,NULL,111
Colorado State University-Global Campus,4,1,NULL,7671
Paul Mitchell the School-Overland Park,1,3,NULL,188
Medspa Academies,1,3,NULL,210
Brighton Institute of Cosmetology,1,3,NULL,43
West Coast University-Dallas,4,3,1,792
Stevens-Henager College,3,2,NULL,93
National American University-Bellevue,3,3,NULL,68
National American University-Mesquite,3,3,NULL,180
Empire Beauty School-Savannah,1,3,NULL,100
Ogle School Hair Skin Nails-Denton,1,3,NULL,139
Empire Beauty School-West Greensboro,1,3,NULL,79
California College San Diego,3,2,NULL,300
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,129
Hays Academy of Hair Design,1,3,NULL,56
Bellus Academy,1,3,NULL,171
Cortiva Institute-Seattle,1,3,NULL,108
MotoRing Technical Training Institute,1,3,1,59
Columbia College,1,3,NULL,144
Unitek College,1,3,NULL,273
Pennsylvania State University-World Campus,4,1,0.5426,8102
Medical Career Institute,1,3,NULL,122
Advance Beauty Techs Academy,1,3,NULL,73
Elevate Salon Institute-Westminster,1,3,NULL,67
Brand College,1,3,NULL,19
Hinton Barber and Beauty College,1,3,NULL,43
Advanced Career Institute,1,3,NULL,464
Digital Film Academy,1,3,NULL,167
MyComputerCareer.edu-Raleigh,1,3,NULL,1809
Purdue University Global-Augusta,4,1,NULL,413
South University-Austin,4,3,NULL,302
South University-Cleveland,4,3,NULL,72
Bryant & Stratton College-Online,3,3,NULL,4436
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,283
Elizabethtown College School of Continuing and Professional Studies,4,2,1,246
Ideal Beauty Academy,1,3,NULL,16
Minnesota School of Cosmetology-Plymouth Campus,1,3,NULL,93
Mercyhurst University-North East Campus,2,2,NULL,595
Warner Pacific University Professional and Graduate Studies,4,2,NULL,321
Platt College-Riverside,3,3,NULL,484
Empire Beauty School-Glen Burnie,1,3,NULL,100
International School of Cosmetology,1,3,NULL,74
United Education Institute-UEI College Stockton,1,3,NULL,569
Shiloh University,4,2,0.3333,14
Ross Medical Education Center-Dayton,1,3,NULL,85
Ross Medical Education Center-Ontario,1,3,NULL,76
Ross Medical Education Center-Bowling Green,1,3,NULL,91
Florida Institute of Technology-Online,4,2,NULL,1460
Rasmussen University-Kansas,3,3,NULL,553
Columbia Institute,1,3,NULL,107
School of Missionary Aviation Technology,1,2,NULL,20
Ace Cosmetology and Barber Training Center,1,3,NULL,89
California Miramar University,4,3,0.2195,68
Rocky Vista University,4,3,NULL,NULL
The College of Health Care Professions-Dallas,1,3,NULL,85
The College of Health Care Professions-Fort Worth,2,3,NULL,509
Shear Finesse Beauty Academy,1,3,NULL,15
Miami Media School,1,3,NULL,92
Academy of Salon Professionals,1,3,NULL,38
CyberTex Institute of Technology,1,3,NULL,217
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,269
Gemini School of Visual Arts & Communication,3,3,1,15
Designer Barber & Stylist School,1,3,NULL,78
Paul Mitchell the School-Woodbridge,1,3,NULL,135
College of the Muscogee Nation,2,1,NULL,205
The Salon Professional Academy-Huntsville,1,3,NULL,46
Midwives College of Utah,4,2,0.7143,257
Aspen Beauty Academy of Laurel,1,3,NULL,55
M T Training Center,1,3,NULL,176
Berks Career & Technology Center,1,1,NULL,46
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,28
Grace Mission University,4,2,0.9048,84
Verve College,1,3,NULL,170
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,30
Santa Ana Beauty College,1,3,NULL,110
Shepherds College,1,2,0.9556,80
Woodruff Medical and Wellness Training,1,3,NULL,142
Helms College,2,2,NULL,304
Ukiah Adult School,0,1,NULL,34
Riverside County Office of Education-School of Career Education,1,1,NULL,230
Institute of Health Sciences,1,3,NULL,126
Mid-South Christian College,3,2,1,28
New York Institute of Beauty,1,3,NULL,163
Ultrasound Medical Institute,2,3,NULL,98
Xavier College School of Nursing,1,3,NULL,79
Lawrence & Company College of Cosmetology,1,3,NULL,51
Kaizen Beauty Academy,1,3,NULL,36
Sharp Edgez Barber Institute,1,3,NULL,105
The Salon Professional Academy-Nashville,1,3,NULL,36
Prestige Health & Beauty Sciences Academy,1,3,NULL,30
California Career Institute,1,3,NULL,196
Cosmo Factory Cosmetology Academy,1,3,NULL,35
Grace School of Theology,4,2,NULL,237
Yeshiva Gedolah Kesser Torah,3,2,0.6,81
Universal Training Institute,1,3,NULL,201
Yeshiva Yesodei Hatorah,3,2,0.9333,46
Center for the Healing Arts,1,3,NULL,43
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,14
Healthcare Training Institute,1,3,NULL,66
J D Academy of Salon and Spa,1,3,NULL,94
Boca Beauty Academy,1,3,NULL,98
Paul Mitchell the School-Jersey Shore,1,3,NULL,172
City Pointe Beauty Academy,1,3,NULL,92
The Chrysm Institute of Esthetics,1,3,NULL,130
Sanford Burnham Prebys Medical Discovery Institute,4,2,NULL,NULL
National Personal Training Institute of Columbus,1,3,NULL,35
Belle Academy of Cosmetology LLC,1,3,NULL,8
Empire Beauty School-Augusta,1,3,NULL,81
South University-High Point,4,3,NULL,35
Empire Beauty School-Vernon Hills,1,3,NULL,74
Empire Beauty School-Stone Park,1,3,NULL,126
Empire Beauty School-Rochester,1,3,NULL,49
Ross Medical Education Center-Kokomo,2,3,NULL,82
Ross Medical Education Center-Erlanger,1,3,NULL,74
Ross Medical Education Center-Charleston,1,3,NULL,107
Cortiva Institute-Houston,1,3,NULL,199
InterCoast Colleges-Fairfield,1,3,NULL,189
Southern Careers Institute-San Antonio,1,3,NULL,520
Milan Institute-Merced,1,3,NULL,311
Midwest Technical Institute-Missouri,1,3,NULL,405
Finger Lakes School of Massage,1,3,NULL,59
Augusta University,4,1,0.8006,5146
Middle Georgia State University,4,1,0.9196,6931
Trenz Beauty Academy,1,3,NULL,103
Paul Mitchell the School-Denver,1,3,NULL,201
Academy of Interactive Entertainment,1,2,0.8824,147
Arrojo Cosmetology School,1,3,NULL,105
Cosmetology Academy of Texarkana,1,3,NULL,67
Veritas Baptist College,4,2,0.9146,151
Lynnes Welding Training,1,3,NULL,24
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,359
UEI College-Bakersfield,1,3,NULL,904
National American University-Georgetown,3,3,NULL,84
National American University-Richardson,3,3,NULL,0
National American University-Rochester,3,3,NULL,22
National American University-Indianapolis,3,3,NULL,299
DeVry College of New York,4,3,0.9157,963
DeVry University-Arizona,4,3,0.9643,378
DeVry University-California,4,3,0.9487,1965
DeVry University-Colorado,4,3,0.875,159
DeVry University-Florida,4,3,0.9524,580
DeVry University-Georgia,4,3,0.9459,838
DeVry University-Illinois,4,3,0.945,12743
DeVry University-Indiana,4,3,1,47
DeVry University-Missouri,4,3,0.6667,92
DeVry University-Nevada,4,3,0.75,86
DeVry University-New Jersey,4,3,0.9565,334
DeVry University-North Carolina,4,3,NULL,68
DeVry University-Ohio,4,3,0.9286,649
DeVry University-Pennsylvania,4,3,1,199
DeVry University-Tennessee,4,3,1,33
DeVry University-Texas,4,3,0.9375,481
DeVry University-Virginia,4,3,0.8571,188
University of North Georgia,4,1,0.8094,17661
South Georgia State College,3,1,NULL,2105
Northeastern University Professional Programs,4,2,NULL,1984
Florida Polytechnic University,4,1,0.5066,1389
American Institute-Toms River,1,3,NULL,346
The Healthcare Institute,1,3,NULL,82
Alamo City Barber College,1,3,NULL,157
Arizona College-Mesa,3,3,NULL,771
American College of Healthcare and Technology,1,3,NULL,52
Antioch College,3,2,0.8358,102
Texas A&M University-Central Texas,4,1,NULL,1904
Central Georgia Technical College,2,1,NULL,6331
Barber School of Pittsburgh,1,3,NULL,78
Innovate Salon Academy,1,3,NULL,135
Arizona State University Digital Immersion,4,1,0.6829,29636
Louisiana Delta Community College,2,1,NULL,3054
The Fab School,1,3,NULL,163
Networks Barber College,1,3,NULL,44
JB's Hair Design and Barber College,1,3,NULL,46
Paul Mitchell the School-Lombard,1,3,NULL,126
Paul Mitchell the School-Greenville,1,3,NULL,171
Barber and Beauty Academy of Pennsylvania,1,3,NULL,43
Delta College of Arts & Technology-Lafayette Campus,1,3,NULL,123
Delta College-Slidell Campus,1,3,NULL,61
Integrity College of Health,1,3,NULL,46
Electrical and HVAC/R Training Center,1,3,NULL,187
Alexander Paul Institute of Hair Design,1,3,NULL,33
California Technical Academy,1,3,NULL,778
More Tech Institute,1,3,NULL,68
Dorsey College-Dearborn,1,3,NULL,337
Neecee's Barber College,1,3,NULL,59
Bella Cosmetology and Barber College,1,3,NULL,89
Franklin Hair Academy School of Cosmetology,1,3,NULL,26
Ana G. Mendez University,4,2,NULL,NULL
Sutter Beauty College,1,3,NULL,71
New Horizons Medical Institute,1,3,NULL,114
Ohio Institute of Allied Health,1,2,NULL,39
Paul Mitchell the School-Ardmore,1,3,NULL,27
Access Careers,1,3,NULL,44
River Valley Cosmetology Institute,1,3,NULL,21
Luckes Beauty Academy LLC,1,3,NULL,14
Total Transformation Institute of Cosmetology,1,3,NULL,35
Vibe Barber College,1,3,NULL,53
Champ's Barber School,1,3,NULL,27
IGlobal University,4,3,NULL,72
East-West Healing Arts Institute,1,3,NULL,10
Standard Healthcare Services-College of Nursing,2,3,0.4255,311
Philadelphia Technician Training,1,2,NULL,170
Grace International Beauty School,1,3,NULL,68
Alliance Computing Solutions,1,3,NULL,3
InterAmerican Technical Institute,1,3,NULL,65
Bay Area Medical Academy,1,3,NULL,152
Mind Body Institute,1,3,NULL,48
Parisian Spa Institute,1,3,NULL,128
Creative Touch Cosmetology School,1,3,NULL,18
LaBarberia Institute of Hair,1,3,NULL,137
Setting the Standard Barbering and Natural Hair Academy,1,3,NULL,15
Bos-Man's Barber College,1,3,NULL,40
Lawrence & Company College of Cosmetology,1,3,NULL,38
Alabama College of Osteopathic Medicine,4,2,NULL,NULL
High Desert Medical College,1,3,NULL,640
Paul Mitchell the School-Schenectady,1,3,NULL,120
Beyond Measure Barbering Institute,1,3,NULL,41
McDougle Technical  Institute,1,3,NULL,238
Barber Institute of Texas,1,3,NULL,6
Jupiter Beauty Academy,1,3,NULL,175
MedQuest College,1,3,NULL,246
First Coast Barber Academy,1,3,NULL,50
Debutantes School of Cosmetology and Nail Technology,1,3,NULL,83
Paul Mitchell The School-Farmington Hills,1,3,NULL,125
Paul Mitchell the School-Merrillville,1,3,NULL,72
Paul Mitchell the School-Lansing,1,3,NULL,44
Ricci's Toni & Guy Hairdressing Academy/TIGI Creative School,1,3,NULL,98
Yahweh Beauty Academy,1,3,NULL,38
Preparing People Barber Styling College,1,3,NULL,26
Arizona School of Integrative Studies,1,3,NULL,149
Lee Professional Institute,1,3,NULL,14
Park Place Premier Barber School,1,3,NULL,34
The Salon Professional Academy-San Jose,1,3,NULL,138
Tri-Community Adult Education,1,1,NULL,268
Montessori Education Institute of the Pacific Northwest,1,2,NULL,0
Jolie Health and Beauty Academy-Turnersville,1,3,NULL,73
Ross Medical Education Center-Owensboro,1,3,NULL,56
Ross Medical Education Center-Evansville,2,3,NULL,91
Ross Medical Education Center-Johnson City,1,3,NULL,98
North-West College-Anaheim,1,3,NULL,205
North-West College-Long Beach,1,3,NULL,325
Branford Hall Career Institute-Amityville,1,3,NULL,129
Taylor Andrews Academy of Hair Design-Provo,1,3,NULL,182
University of Florida-Online,3,1,0.614,2912
Ogle School Hair Skin Nails-Stafford,1,3,NULL,373
University of Phoenix-Arizona,4,3,NULL,70241
University of Phoenix-California,4,3,NULL,5544
University of Phoenix-Colorado,4,3,NULL,90
University of Phoenix-Florida,4,3,NULL,222
University of Phoenix-Georgia,4,3,NULL,130
University of Phoenix-Louisiana,3,3,NULL,15
University of Phoenix-Michigan,4,3,NULL,47
University of Phoenix-Nevada,4,3,NULL,275
University of Phoenix-North Carolina,4,3,NULL,62
University of Phoenix-Tennessee,4,3,NULL,61
University of Phoenix-Texas,4,3,NULL,744
University of Phoenix-Virginia,4,3,NULL,75
University of Phoenix-Pennsylvania,4,3,NULL,61
Tint School of Makeup & Cosmetology-Seattle,1,3,NULL,53
CEM College-Mayaguez,3,3,NULL,233
University of West Los Angeles,4,3,NULL,5
Rabbinical College Ohr Yisroel,3,2,NULL,122
Aveda Institute-Phoenix,1,3,NULL,141
University of North Texas at Dallas,4,1,0.8311,2945
Dermal Science International Aesthetics and Nail Academy,1,3,NULL,102
BridgeValley Community & Technical College,2,1,NULL,1667
Northwest College-Medford,1,3,NULL,123
Houston Training Schools-Gessner,1,3,NULL,114
Empire Beauty School-Buffalo,1,3,NULL,57
Paul Mitchell the School-Toledo,1,3,NULL,165
Georgia Military College,3,1,NULL,5704
New Horizons Medical Institute-Winder,1,3,NULL,39
SAE Institute of Technology-Chicago,2,3,NULL,359
Beau Monde Academy of Barbering and Cosmetology,1,3,NULL,116
Fountain of Youth Academy of Cosmetology,1,3,NULL,26
California College San Diego,3,2,NULL,761
West Coast University-Miami,3,3,1,854
National American University-Harold D. Buckingham Graduate School,4,3,NULL,NULL
All Beauty College,1,3,NULL,37
Aparicio-Levy Technical College,1,1,NULL,51
The Vocational Nursing Institute Inc,1,2,NULL,11
Hollywood Institute of Beauty Careers-West Palm Beach,1,3,NULL,227
Hollywood Institute of Beauty Careers-Casselberry,1,3,NULL,317
Empire Beauty School-Cheltenham,1,3,NULL,119
High Tech High Graduate School of Education,4,2,NULL,NULL
Coachella Valley Beauty College-Hemet,1,3,NULL,73
Coastal Pines Technical College,2,1,NULL,1639
Studio Beauty School,1,3,NULL,68
Latin Beauty Academy,1,3,NULL,134
Associated Barber College of San Diego,1,3,NULL,19
ABCO Technology,1,3,NULL,65
International Sports Sciences Association,2,3,NULL,310
International Hair and Barber Academy,1,3,NULL,36
University of Texas Health Science Center at Tyler,4,1,NULL,NULL
California Intercontinental University,4,3,NULL,141
Infinity College,1,3,NULL,125
Universal Healthcare Careers College,1,3,NULL,99
MKG Beauty & Business,1,3,NULL,117
New Beginnings Beauty Academy,1,3,NULL,32
Dolce The Academy,1,3,NULL,47
River Valley School of Massage,1,3,NULL,13
The Beauty School,1,3,NULL,15
Atlantis University,4,3,NULL,184
Westchester School for Dental Assistant,1,3,NULL,76
K & G 5 Star Barber College,1,3,NULL,20
Studio Incamminati,1,2,1,40
Salon Boutique Academy,1,3,NULL,135
GA Beauty & Barber School,1,3,NULL,116
The Recording Conservatory of Austin,1,3,NULL,41
VH Barber & Styling Academy,1,3,NULL,27
Bet Medrash Gadol Ateret Torah,3,2,0.9091,106
Yeshiva Ohr Yisrael,3,2,0.8889,38
Yeshiva Sholom Shachna,3,2,0.875,92
Elmezzi Graduate School of Molecular Medicine,4,2,NULL,NULL
GDS Institute,1,3,NULL,10
Professional Academy of Cosmetology,1,3,NULL,5
Theatre of Arts,2,3,0.3235,36
Westchester College of Nursing & Allied Health,1,3,NULL,5
Treasure Coast Technical College,1,1,NULL,72
American College of Barbering,1,3,NULL,69
Beth Medrash Meor Yitzchok,3,2,0.5417,139
Mingo Extended Learning Center,1,1,NULL,34
San Ignacio University,4,3,NULL,236
ZMS The Academy,1,3,NULL,115
Valor Christian College,2,2,NULL,313
Bethany Global University,4,2,0.9167,315
Bella Academy of Cosmetology,1,3,NULL,23
Princess Beauty School,1,3,NULL,20
HVAC Technical Institute,1,3,NULL,118
United International College,3,3,NULL,84
San Francisco Film School,1,3,NULL,45
Center for Ultrasound Research & Education,1,3,NULL,96
Culinary Tech Center,1,3,NULL,178
Randolph Technical Center,1,1,NULL,16
AMG School of Nursing,1,3,NULL,230
Saint Michael College of Allied Health,2,3,NULL,106
Presidio Graduate School,4,2,NULL,NULL
Sandra Academy of Salon Services,1,3,NULL,87
Wright Graduate University for the Realization of Human Potential,4,2,NULL,NULL
California Jazz Conservatory,3,2,1,54
California Barber and Beauty College,1,3,NULL,66
Laredo CHI Academy Beauty School,1,3,NULL,66
Florida International Training Institute,1,3,0.7708,91
The Training Domain,1,3,NULL,5
Gould's Academy,1,3,NULL,157
Aviation Institute of Maintenance-Fremont,1,3,NULL,238
Paul Mitchell the School-Tulsa,1,3,NULL,193
PPG Technical College,1,3,NULL,446
Wave Leadership College,2,2,NULL,61
Academy of Professional Cosmetology,1,3,NULL,77
Empire Beauty School-Northlake,1,3,NULL,92
Ross Medical Education Center-Huntsville,1,3,NULL,154
Ross Medical Education Center-Knoxville,1,3,NULL,98
Jolie Health & Beauty Academy-Cherry Hill,1,3,NULL,145
Ross Medical Education Center-Muncie,1,3,NULL,77
Cortiva Institute-Arlington,1,3,NULL,162
Tulsa Welding School-Houston,1,3,NULL,1418
Pima Medical Institute-El Paso,2,3,NULL,483
Pima Medical Institute-Phoenix,2,3,NULL,547
Kennesaw State University,4,1,0.5794,31511
Davines Professional Academy of Beauty and Business,1,3,NULL,51
All Beauty College,1,3,NULL,16
Eastern Suffolk BOCES,1,1,NULL,21
Eastern Suffolk BOCES,0,1,NULL,29
Milligan University,4,2,0.834,780
Chamberlain University-Nevada,3,3,1,310
Chamberlain University-Michigan,3,3,1,299
Chamberlain University-New Jersey,3,3,1,677
Hussian College-Los Angeles,4,3,0.856,161
Paul Mitchell the School-Madison,1,3,NULL,53
The University of Tennessee Health Science Center,4,1,NULL,359
Unitech Training Academy-New Orleans,1,3,NULL,48
Wade Gordon Hairdressing Academy-Lubbock,1,3,NULL,58
Protege Academy,1,3,NULL,29
Emory University-Oxford College,2,2,0.2495,992
The Chicago School of Professional Psychology at Xavier University of Louisiana,0,2,NULL,NULL
Southern Regional Technical College,2,1,NULL,2857
Texas College of Cosmetology-Lubbock,1,3,NULL,71
University of Arizona-Sierra Vista,4,1,NULL,394
Fortis College-Cuyahoga Falls,2,3,NULL,500
Jones Technical Institute,2,2,NULL,307
Texas State Technical College,2,1,NULL,9061
Aveda Institute Portland-Vancouver Campus,1,3,NULL,121
Arizona College of Nursing-Las Vegas,3,3,0.8831,500
Florida Career College-Pembroke Pines,2,3,NULL,707
Florida Career College-West Palm Beach,2,3,NULL,764
Florida Career College-Hialeah,1,3,NULL,633
Florida Career College-Lauderdale Lakes,2,3,NULL,787
Florida Career College-Tampa,1,3,NULL,538
Florida Career College-Jacksonville,2,3,NULL,398
Florida Career College-Boynton Beach,2,3,NULL,458
Florida Career College-Margate,2,3,NULL,460
Florida Career College-Orlando,2,3,NULL,889
United Education Institute - UEI College - Phoenix,1,3,NULL,315
Florida Career College-Houston,2,3,NULL,394
Aveda Institute-Madison,1,3,NULL,102
Husson University,4,2,0.8279,2682
Tricoci University of Beauty Culture-Elgin,1,3,NULL,100
Concorde Career College-Southaven,2,3,1,345
Universal Technical Institute-Southern California,1,3,NULL,983
Northwest University-Center for Online and Extended Education,4,2,NULL,663
Celebrity Barber School,1,3,NULL,17
California Institute of Advanced Management,4,2,NULL,NULL
Academy of Interactive Entertainment,1,2,0.5,64
The Temple Annapolis-A Paul Mitchell Partner School,1,3,NULL,190
Yeshiva Zichron Aryeh,3,2,0.6,21
Butte County Regional Occupational Program,1,1,NULL,73
Arclabs,1,3,NULL,452
Top of the Line Barber College,1,3,NULL,23
Midfield Institute of Cosmetology,1,2,NULL,23
American Institute of Alternative Medicine,1,3,NULL,24
Felbry College School of Nursing,2,3,NULL,253
Beyond The Basics School of Cosmetology,1,3,NULL,19
Regional Center for Border Health,1,2,NULL,74
B-Unique Beauty and Barber Academy,1,3,NULL,23
Kentucky Horseshoeing School,1,3,NULL,15
Tri-State Barber College,1,3,NULL,19
Image Maker Beauty Institute,1,3,NULL,24
Dalton Institute of Esthetics and Cosmetology,1,3,NULL,25
CAAN Academy of Nursing,1,2,NULL,59
Martinsburg College,2,3,1,1203
Alhambra Medical University,4,3,NULL,55
Central Yeshiva Beth Joseph,3,2,NULL,20
Garden State Science and Technology Institute,1,3,NULL,61
Barber Tech Academy,1,3,NULL,47
Abraham Lincoln University,4,3,NULL,47
Construction Training Center,1,3,NULL,22
Med Academy,2,3,NULL,53
Huntington University of Health Sciences,4,3,NULL,93
Sonoran Desert Institute,2,3,NULL,1713
Northwest Suburban College,1,2,NULL,44
Yeshivas Maharit D'Satmar,3,2,NULL,96
Natural Images Beauty College,1,3,NULL,56
Textures Institute of Cosmetology,1,3,NULL,22
Learning Bridge Career Institute,1,3,NULL,102
PiBerry Institute,1,3,NULL,54
DMost Beauty & Body Institute,1,3,NULL,10
Academy of Cosmetology and Esthetics,1,3,NULL,28
Ea La Mar's Cosmetology & Barber College,1,3,NULL,48
Regina Webb Academy,1,3,NULL,19
DeHart Technical School,1,3,NULL,65
Medical Career & Technical College,1,3,NULL,80
Center for Neurosomatic Studies,1,3,NULL,22
Lebanon College of Cosmetology,1,3,NULL,12
Focus Personal Training Institute,1,3,NULL,65
Hair Academy School of Barbering & Beauty,1,3,NULL,26
Fosbre Academy of Hair Design,1,3,0.9267,102
