INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Salter College-Chicopee,2,3,NULL,131
Chamberlain University-Missouri,3,3,0.7778,541
Chamberlain University-Texas,3,3,0.6667,868
Continental School of Beauty Culture-Mattydale,1,3,NULL,237
Carrington College-Ontario,2,3,0.7925,356
Altierus Career College-Atlanta West,1,2,NULL,356
Broadview University-Boise,3,3,NULL,32
Paul Mitchell the School-Columbia,1,3,NULL,230
Paul Mitchell the School-Charleston,1,3,NULL,180
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,160
South University-Accelerated Graduate Programs,4,3,NULL,NULL
South University-The Art Institute of Fort Worth,3,3,NULL,48
South University-Novi,4,3,NULL,303
Northwest College-Eugene,1,3,NULL,163
Northwest College-Tualatin,1,3,NULL,82
Harrison College-Morrisville,2,3,1,140
Trend Setters' Academy of Beauty Culture-Louisville,1,3,NULL,79
National University College-Caguas,3,3,0.7681,1088
Beauty Schools of America,1,3,NULL,78
CET-Soledad,1,2,NULL,96
United Education Institute-UEI College-Oceanside,1,3,NULL,299
Houston Training Schools-Southwest,1,3,NULL,109
Vanguard College of Cosmetology-Metairie,1,3,NULL,176
United Education Institute-Garden Grove,1,3,NULL,477
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,448
Cortiva Institute-Las Vegas,1,3,NULL,340
Cortiva Institute-Tempe,1,3,NULL,250
Cortiva Institute-Phoenix,1,3,NULL,365
Cortiva Institute-Westminster,1,3,NULL,115
Cortiva Institute-Aurora,1,3,NULL,183
Dewey University-Manati,2,2,NULL,491
Cortiva Institute-York,1,3,NULL,77
Allen School-Phoenix,1,3,NULL,483
Oklahoma Technical College,2,2,NULL,186
Midwest Technical Institute-Moline,1,3,NULL,229
Unitech Training Academy-Alexandria,1,3,NULL,80
Unitech Training Academy-Lake Charles,1,3,NULL,64
Aveda Institute-Los Angeles,1,3,NULL,185
Buchanan Beauty College of Tullahoma,1,3,NULL,13
UEI College-Riverside,1,3,NULL,755
WellSpring School of Allied Health-Lawrence,2,3,NULL,41
The Art Institute of Wisconsin,3,3,NULL,99
Brown Mackie College-Birmingham,3,3,NULL,280
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,22
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,78
Los Angeles Pacific University,4,2,NULL,1661
Minneapolis Media Institute,3,3,NULL,85
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,580
Stevens-Henager College,3,2,NULL,123
Avalon Institute-Phoenix,1,3,NULL,278
Avalon Institute-Layton,1,3,NULL,153
Hair Design Institute,1,3,NULL,67
Hair Design Institute,1,3,NULL,83
All-State Career School-Health Sciences,2,3,NULL,378
Aveda Institute-Des Moines,1,3,NULL,153
Fortis Institute-Lawrenceville,1,3,NULL,238
Relay Graduate School of Education,4,2,NULL,186
Brown Mackie College-Oklahoma City,2,3,NULL,124
Miller-Motte College-Macon,2,3,NULL,383
Miller-Motte Technical College-Gulfport,2,3,NULL,10
International Culinary Center-California,1,3,NULL,170
South University-Savannah Online,4,3,NULL,5242
Fortis College-Montgomery,2,3,NULL,292
Rio Grande Bible Institute,3,2,0.6364,142
Miller-Motte Technical College-Roanoke,2,3,NULL,256
Whitworth University-Adult Degree Programs,3,2,NULL,309
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,4,2,NULL,NULL
American Broadcasting School-Online Program,1,3,NULL,85
Springfield College-Regional Online and Continuing Education,4,2,NULL,992
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,89
Sanford-Brown College-Brooklyn Center,3,3,NULL,31
Milan Institute-Las Vegas,1,3,NULL,366
Virginia College-Savannah,2,3,NULL,404
Virginia College-Columbus,2,3,NULL,556
Donna's Academy of Hair Design,1,3,NULL,41
Catholic Distance University,4,2,NULL,74
New York School of Esthetics & Day Spa,1,3,NULL,84
Panache Academy of Beauty,1,3,NULL,54
Finger Lakes Health College of Nursing & Health Sciences,2,2,1,126
ASI Career Institute,1,3,NULL,69
Midwest Technical Institute-Ridgeland,1,3,NULL,410
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,134
City College-Hollywood,2,2,NULL,235
Paul Mitchell the School-Arlington,1,3,NULL,315
Rocky Mountain University of Health Professions,4,3,NULL,NULL
Christie's Education,4,3,NULL,NULL
Palmetto Beauty School,1,3,NULL,57
Paul Mitchell the School-Fort Myers,1,3,NULL,129
Paul Mitchell the School-Raleigh,1,3,NULL,161
CUNY Stella and Charles Guttman Community College,2,1,NULL,946
Lil Lou's Beauty and Barber College,1,3,NULL,89
Bryan University,2,3,NULL,83
Virginia College-Tulsa,2,3,NULL,11
Criswell College,4,2,1,222
Virginia College-Knoxville,2,3,NULL,362
Columbia Academy of Cosmetology,1,3,NULL,32
Beverly Hills Design Institute,3,3,0.24,25
Global Institute,1,3,NULL,31
Reflections Academy of Beauty,1,3,NULL,14
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,60
Bryant & Stratton College-Akron,3,3,NULL,115
Annenberg School of Nursing,0,2,NULL,12
American Medical Academy,2,3,NULL,246
Tooele Technical College,1,1,NULL,360
Chamberlain University-Georgia,3,3,0.5714,996
Chamberlain University-Indiana,3,3,0.4444,264
Carrington College-Mesquite,1,3,NULL,142
Sessions College for Professional Design,2,3,NULL,110
Virginia College-Shreveport,2,3,NULL,415
Tulsa Welding School-Jacksonville,1,3,NULL,146
Empire Beauty School-Virginia Beach,1,3,NULL,157
Ross Medical Education Center-Morgantown,1,3,NULL,74
Paul Mitchell the School-Ogden,1,3,NULL,149
Golf Academy of America-Dallas,2,3,NULL,89
Cortiva Institute-Dallas,1,3,NULL,347
Miami Ad School-New York,1,3,NULL,96
WestMed College,1,2,NULL,111
Larry's Barber College,1,3,NULL,123
Futura Career Institute,1,3,NULL,236
Flair Beauty College,1,3,NULL,54
Eternity Cosmetology School Corp,1,3,NULL,175
Tri-State Institute of Hair Design,1,3,NULL,41
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,189
Vogue College of Cosmetology,1,3,NULL,136
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,14
College of International Esthetics Inc,1,3,NULL,82
Medical Allied Career Center,1,3,NULL,100
Bais HaMedrash and Mesivta of Baltimore,3,2,0.8696,60
Barber & Beauty Institute of New York,1,3,NULL,56
Salon Institute-Toledo Campus,1,3,NULL,89
Curve Metric School of Hair Design,1,3,NULL,56
Athena Career Academy,1,3,0.4096,188
Yeshiva Gedolah Zichron Leyma,3,2,0.5,14
The Barber School,1,3,NULL,139
Be'er Yaakov Talmudic Seminary,3,2,0.948,532
Rio Grande Valley College,1,3,NULL,320
Alexander Academy,1,3,NULL,74
LeMelange Academy of Hair,1,3,NULL,39
Aveda Institute-Tucson,1,3,NULL,175
Ambiance Beauty & Barber Academy Inc,1,3,NULL,40
Diamond Beauty College,1,3,NULL,249
Unitek College,1,3,0.82,85
University Academy of Hair Design,1,3,NULL,47
Florida Institute of Recording Sound and Technology,1,3,NULL,186
New Dimensions Beauty Academy Inc,1,3,NULL,53
Paul Mitchell the School-Reno,1,3,NULL,197
Boise Barber College,1,3,NULL,59
Austin Kade Academy,1,3,NULL,119
Aesthetic Science Institute,1,3,NULL,35
Elaine Sterling Institute,1,3,NULL,193
Wade Gordon Hairdressing Academy,1,3,NULL,90
Mitsu Sato Hair Academy,1,3,NULL,43
SAE Institute of Technology-Los Angeles,1,3,NULL,197
FVI School of Nursing and Technology,1,3,NULL,302
SAE Institute of Technology-Atlanta,2,3,NULL,408
Academy di Firenze,1,3,NULL,9
SAE Institute of Technology-Miami,1,3,NULL,224
Colorado State University-Global Campus,4,1,NULL,7753
Paul Mitchell the School-Overland Park,1,3,NULL,182
Medspa Academies,1,3,NULL,147
Brighton Institute of Cosmetology,1,3,NULL,44
West Coast University-Dallas,3,3,1,548
Stevens-Henager College,3,2,NULL,128
National American University-Bellevue,3,3,NULL,105
National American University-Burnsville,3,3,NULL,118
National American University-Mesquite,3,3,NULL,115
Empire Beauty School-Savannah,1,3,NULL,116
Ogle School Hair Skin Nails-Denton,1,3,NULL,144
Empire Beauty School-West Greensboro,1,3,NULL,77
California College San Diego,3,2,NULL,368
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,150
Hays Academy of Hair Design,1,3,NULL,54
Bellus Academy,1,3,NULL,194
Cortiva Institute-Seattle,1,3,NULL,150
MotoRing Technical Training Institute,1,3,0.8571,13
Columbia College,2,3,NULL,154
Unitek College,1,3,0.9575,111
Pennsylvania State University-World Campus,4,1,0.5753,7489
Medical Career Institute,1,3,NULL,55
Advance Beauty Techs Academy,1,3,NULL,97
Elevate Salon Institute-Westminster,1,3,NULL,78
Brand College,1,3,NULL,40
Hinton Barber and Beauty College,1,3,NULL,51
Advanced Career Institute,1,3,NULL,325
Digital Film Academy,1,3,NULL,126
MyComputerCareer.edu-Raleigh,1,3,NULL,900
Purdue University Global-Augusta,4,3,NULL,452
South University-Austin,4,3,NULL,375
South University-Cleveland,4,3,NULL,333
Bryant & Stratton College-Online,3,3,NULL,3394
Virginia College-Florence,2,3,NULL,257
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,233
Elizabethtown College School of Continuing and Professional Studies,4,2,1,344
Ideal Beauty Academy,1,3,NULL,18
Minnesota School of Cosmetology-Plymouth Campus,1,3,NULL,78
Mercyhurst University-North East Campus,2,2,NULL,813
Warner Pacific University Professional and Graduate Studies,4,2,NULL,537
Platt College-Riverside,3,3,NULL,462
Savannah Law School,4,3,NULL,NULL
Empire Beauty School-Glen Burnie,1,3,NULL,134
Altierus Career College-Woodbridge,1,2,NULL,255
International School of Cosmetology,1,3,NULL,66
United Education Institute-UEI College Stockton,1,3,NULL,447
American National University-Canton,2,3,NULL,8
Vatterott College-Fairview Heights,2,3,NULL,346
Ross Medical Education Center-Dayton,1,3,NULL,72
Ross Medical Education Center-Ontario,1,3,NULL,117
Ross Medical Education Center-Bowling Green,1,3,NULL,106
Florida Institute of Technology-Online,4,2,NULL,1849
Rasmussen University-Kansas,3,3,NULL,310
Columbia Institute,1,3,NULL,70
School of Missionary Aviation Technology,1,2,NULL,25
Ace Cosmetology and Barber Training Center,1,3,NULL,36
California Miramar University,4,3,NULL,83
Rocky Vista University,4,3,NULL,NULL
Virginia College-Greensboro,2,3,NULL,294
The College of Health Care Professions-Dallas,1,3,NULL,230
The College of Health Care Professions-Fort Worth,2,3,NULL,586
Shear Finesse Beauty Academy,1,3,NULL,19
Miami Media School,1,3,NULL,114
Academy of Salon Professionals,1,3,NULL,38
CyberTex Institute of Technology,1,3,NULL,124
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,188
Gemini School of Visual Arts & Communication,3,3,0.6667,19
Designer Barber & Stylist School,1,3,NULL,23
Paul Mitchell the School-Woodbridge,1,3,NULL,126
College of the Muscogee Nation,2,1,NULL,197
The Salon Professional Academy-Huntsville,1,3,NULL,45
Midwives College of Utah,3,2,1,235
Aspen Beauty Academy of Laurel,1,3,NULL,53
M T Training Center,1,3,NULL,73
Berks Career & Technology Center,1,1,NULL,47
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,21
Grace Mission University,4,2,0.7273,99
Verve College,1,3,NULL,220
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,24
Santa Ana Beauty College,1,3,NULL,239
Shepherds College,1,2,0.7959,62
Woodruff Medical and Wellness Training,1,3,NULL,86
Helms College,1,2,NULL,191
American Academy of Personal Training,1,3,NULL,124
Ukiah Adult School,0,1,NULL,31
Riverside County Office of Education-School of Career Education,1,1,NULL,144
Institute of Health Sciences,1,3,NULL,96
Mid-South Christian College,3,2,NULL,15
Advanced Computing Institute,2,3,NULL,271
New York Institute of Beauty,1,3,NULL,146
Ultrasound Medical Institute,0,3,NULL,52
Xavier College School of Nursing,1,3,NULL,49
Lawrence & Company College of Cosmetology,1,3,NULL,54
Kaizen Beauty Academy,1,3,NULL,74
Southern Texas Careers Academy,1,3,NULL,93
Sharp Edgez Barber Institute,1,3,NULL,64
The Salon Professional Academy-Nashville,1,3,NULL,44
Cosmotech School of Cosmetology,1,3,NULL,32
Prestige Health & Beauty Sciences Academy,1,3,NULL,46
Grace College of Barbering,1,2,NULL,17
California Career Institute,1,3,NULL,41
Cosmo Factory Cosmetology Academy,1,3,NULL,9
Grace School of Theology,4,2,NULL,121
Yeshiva Gedolah Kesser Torah,3,2,0.871,69
Universal Training Institute,1,3,NULL,183
Yeshiva Yesodei Hatorah,3,2,0.72,59
Center for the Healing Arts,1,3,NULL,56
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,13
Healthcare Training Institute,1,3,NULL,46
J D Academy of Salon and Spa,1,3,NULL,88
Boca Beauty Academy,1,3,NULL,135
Paul Mitchell the School-Jersey Shore,1,3,NULL,201
City Pointe Beauty Academy,1,3,NULL,82
The Chrysm Institute of Esthetics,1,3,NULL,122
Sanford Burnham Prebys Medical Discovery Institute,0,2,NULL,NULL
National Personal Training Institute of Columbus,1,3,NULL,41
Toni & Guy Hairdressing Academy-Manteca,1,3,NULL,16
Belle Academy of Cosmetology LLC,1,3,NULL,11
Dorsey Business Schools-Lansing,1,3,NULL,62
Empire Beauty School-Augusta,1,3,NULL,69
South University-High Point,4,3,NULL,343
Empire Beauty School-Vernon Hills,1,3,NULL,78
Empire Beauty School-Stone Park,1,3,NULL,115
Court Reporting Institute of St Louis,2,3,NULL,198
Empire Beauty School-Rochester,1,3,NULL,99
American Career College-Long Beach,1,3,NULL,479
Ross Medical Education Center-Kokomo,2,3,NULL,153
Ross Medical Education Center-Erlanger,1,3,NULL,52
Ross Medical Education Center-Charleston,1,3,NULL,127
L'Ecole Culinaire-Kansas City,2,3,NULL,198
Cortiva Institute-Houston,1,3,NULL,276
InterCoast Colleges-Fairfield,1,3,NULL,98
Vatterott College-ex'treme Institute by Nelly-St Louis,2,3,NULL,307
Southern Careers Institute-San Antonio,1,3,NULL,581
College of Business and Technology-Miami Gardens,2,3,NULL,113
Milan Institute-Merced,1,3,NULL,334
Midwest Technical Institute-Missouri,1,3,NULL,282
Finger Lakes School of Massage,1,3,NULL,71
Augusta University,4,1,0.7723,4860
Middle Georgia State University,3,1,0.7066,7077
Trenz Beauty Academy,1,3,NULL,69
Paul Mitchell the School-Denver,1,3,NULL,250
Academy of Interactive Entertainment,1,2,0.7264,129
Arrojo Cosmetology School,1,3,NULL,110
Cosmetology Academy of Texarkana,1,3,NULL,66
Veritas Baptist College,4,2,NULL,75
Lynnes Welding Training,1,3,NULL,20
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,256
UEI College-Bakersfield,1,3,NULL,746
National American University-Austin South,3,3,NULL,79
National American University-Lewisville,3,3,NULL,119
National American University-Georgetown,3,3,NULL,123
National American University-Richardson,3,3,NULL,141
National American University-Rochester,3,3,NULL,99
National American University-Wichita West,3,3,NULL,135
National American University-Indianapolis,3,3,NULL,113
The Art Institute of St Louis,3,3,NULL,158
DeVry College of New York,4,3,0.9506,1113
DeVry University-Arizona,4,3,0.8772,724
DeVry University-California,4,3,0.9261,3654
DeVry University-Colorado,4,3,0.9412,366
DeVry University-Florida,4,3,0.8929,898
DeVry University-Georgia,4,3,0.8649,1167
DeVry University-Illinois,4,3,0.9089,14146
DeVry University-Indiana,4,3,1,71
DeVry University-Missouri,4,3,0.9444,230
DeVry University-Nevada,4,3,1,162
DeVry University-New Jersey,4,3,0.9468,818
DeVry University-North Carolina,4,3,0.8,203
DeVry University-Ohio,4,3,0.9474,1263
DeVry University-Oklahoma,4,3,1,80
DeVry University-Pennsylvania,4,3,0.8929,431
DeVry University-Tennessee,4,3,0.6667,121
DeVry University-Texas,4,3,0.8846,852
DeVry University-Virginia,4,3,0.95,369
University of North Georgia,4,1,0.7504,16802
South Georgia State College,3,1,NULL,2188
Northeastern University Professional Programs,4,2,NULL,1770
McCann School of Business & Technology,2,3,NULL,182
Brown Mackie College-Dallas,3,3,NULL,276
American Institute-Toms River,1,3,NULL,359
The Healthcare Institute,1,3,NULL,64
Alamo City Barber College,1,3,NULL,178
Arizona College-Mesa,3,3,NULL,438
American College of Healthcare and Technology,1,3,NULL,149
Antioch College,3,2,0.72,217
Texas A&M University-Central Texas,4,1,NULL,1966
Central Georgia Technical College,2,1,NULL,6712
Barber School of Pittsburgh,1,3,NULL,66
Innovate Salon Academy,1,3,NULL,111
Arizona State University Digital Immersion,4,1,0.6206,20490
Louisiana Delta Community College,2,1,NULL,2598
The Fab School,1,3,NULL,129
Networks Barber College,1,3,NULL,22
JB's Hair Design and Barber College,1,3,NULL,47
Virginia College-Lubbock,2,3,NULL,281
Paul Mitchell the School-Lombard,1,3,NULL,131
Paul Mitchell the School-Greenville,1,3,NULL,124
Barber and Beauty Academy of Pennsylvania,1,3,NULL,31
Delta College of Arts & Technology-Lafayette Campus,1,3,NULL,219
Delta College-Slidell Campus,1,3,NULL,150
Integrity College of Health,1,3,NULL,58
Electrical and HVAC/R Training Center,1,3,NULL,180
Alexander Paul Institute of Hair Design,1,3,NULL,35
California Technical Academy,1,3,NULL,216
More Tech Institute,1,3,NULL,90
Dorsey College-Dearborn,1,3,NULL,332
Neecee's Barber College,1,3,NULL,25
Comanche Nation College,2,1,NULL,33
Bella Cosmetology and Barber College,1,3,NULL,58
Ridley-Lowell Business & Technical Institute,1,3,NULL,75
Franklin Hair Academy School of Cosmetology,1,3,NULL,13
Ana G. Mendez University,4,2,NULL,NULL
Sutter Beauty College,1,3,NULL,61
Midwest Technical Institute,1,3,NULL,129
New Horizons Medical Institute,1,3,0.7174,220
Ohio Institute of Allied Health,1,2,NULL,75
Paul Mitchell the School-Ardmore,1,3,NULL,51
Cosmix School of Makeup Artistry,1,3,NULL,69
Access Careers,1,3,NULL,13
River Valley Cosmetology Institute,1,3,NULL,22
Luckes Beauty Academy LLC,1,3,NULL,38
Total Transformation Institute of Cosmetology,1,3,NULL,54
Vibe Barber College,1,3,NULL,61
Champ's Barber School,1,3,NULL,42
IGlobal University,4,3,NULL,199
East-West Healing Arts Institute,1,3,NULL,57
National Personal Training Institute,1,3,NULL,61
Standard Healthcare Services-College of Nursing,2,3,0.6,259
Philadelphia Technician Training,1,2,NULL,177
Grace International Beauty School,1,3,NULL,39
Alliance Computing Solutions,1,3,NULL,7
InterAmerican Technical Institute,1,3,NULL,123
Bay Area Medical Academy,1,3,NULL,116
Mind Body Institute,1,3,NULL,43
Parisian Spa Institute,1,3,NULL,120
Yechanlaz Instituto Vocacional,1,3,NULL,19
Creative Touch Cosmetology School,1,3,NULL,3
LaBarberia Institute of Hair,1,3,NULL,164
Setting the Standard Barbering and Natural Hair Academy,1,3,NULL,14
Bos-Man's Barber College,1,3,NULL,18
Lawrence & Company College of Cosmetology,1,3,NULL,29
Healthcare Preparatory Institute,1,3,NULL,5
Alabama College of Osteopathic Medicine,0,2,NULL,NULL
Morthland College,3,2,0.5403,126
High Desert Medical College,1,3,NULL,619
Paul Mitchell the School-Schenectady,1,3,NULL,106
Beyond Measure Barbering Institute,1,3,NULL,63
McDougle Technical  Institute,1,3,NULL,75
Barber Institute of Texas,1,3,NULL,6
Jupiter Beauty Academy,1,3,NULL,149
MedQuest College,1,3,NULL,173
First Coast Barber Academy,1,3,NULL,81
Debutantes School of Cosmetology and Nail Technology,1,3,NULL,40
Paul Mitchell The School-Farmington Hills,1,3,NULL,18
Paul Mitchell the School-Merrillville,1,3,NULL,68
Paul Mitchell the School-Lansing,1,3,NULL,47
Ricci's Toni & Guy Hairdressing Academy/TIGI Creative School,1,3,NULL,100
Yahweh Beauty Academy,1,3,NULL,29
Preparing People Barber Styling College,1,3,NULL,65
Arizona School of Integrative Studies,1,3,NULL,178
Lee Professional Institute,1,3,NULL,22
Park Place Premier Barber School,1,3,NULL,22
The Salon Professional Academy-San Jose,1,3,NULL,120
Montessori Education Institute of the Pacific Northwest,1,2,NULL,30
Jolie Health and Beauty Academy-Turnersville,1,3,NULL,76
Ross Medical Education Center-Owensboro,1,3,NULL,64
Ross Medical Education Center-Evansville,2,3,NULL,113
Ross Medical Education Center-Johnson City,1,3,NULL,205
North-West College-Anaheim,1,3,NULL,259
North-West College-Long Beach,1,3,NULL,306
Branford Hall Career Institute-Amityville,1,3,NULL,282
Taylor Andrews Academy of Hair Design-Provo,1,3,NULL,157
University of Florida-Online,3,1,0.6415,2160
Buchanan Beauty College-Pleasantview,1,3,NULL,11
Ogle School Hair Skin Nails-Stafford,1,3,NULL,277
University of Phoenix-Arizona,4,3,NULL,100011
University of Phoenix-Arkansas,4,3,NULL,83
University of Phoenix-California,4,3,NULL,10930
University of Phoenix-Colorado,4,3,NULL,501
University of Phoenix-Florida,4,3,NULL,1084
University of Phoenix-Georgia,4,3,NULL,787
University of Phoenix-Louisiana,4,3,NULL,156
University of Phoenix-Michigan,4,3,NULL,277
University of Phoenix-Missouri,4,3,NULL,186
University of Phoenix-Nevada,4,3,NULL,730
University of Phoenix-North Carolina,4,3,NULL,236
University of Phoenix-Oklahoma,4,3,NULL,64
University of Phoenix-Tennessee,4,3,NULL,561
University of Phoenix-Texas,4,3,NULL,2256
University of Phoenix-Virginia,4,3,NULL,394
University of Phoenix-Pennsylvania,4,3,NULL,241
Tint School of Makeup & Cosmetology-Seattle,1,3,NULL,114
CEM College-Mayaguez,3,3,NULL,252
University of West Los Angeles,4,3,NULL,0
Rabbinical College Ohr Yisroel,3,2,NULL,112
Aveda Institute-Phoenix,1,3,NULL,164
University of North Texas at Dallas,4,1,0.6817,2257
Dermal Science International Aesthetics and Nail Academy,1,3,NULL,130
BridgeValley Community & Technical College,2,1,NULL,1921
Northwest College-Medford,1,3,NULL,134
Virginia College-Fort Pierce,2,3,NULL,267
Houston Training Schools-Gessner,1,3,NULL,104
Empire Beauty School-Buffalo,1,3,NULL,79
Paul Mitchell the School-Toledo,1,3,NULL,180
Trine University-Arizona Regional Campus,3,2,0.12,38
Georgia Military College,2,1,NULL,6519
New Horizons Medical Institute-Winder,1,3,NULL,94
SAE Institute of Technology-Chicago,2,3,NULL,210
Beau Monde Academy of Barbering and Cosmetology,1,3,NULL,95
Fayette Beauty Academy-Ritz Beauty Academy,1,3,NULL,5
Fountain of Youth Academy of Cosmetology,1,3,NULL,61
California College San Diego,3,2,NULL,975
West Coast University-Miami,0,3,1,485
National American University-Houston,3,3,NULL,74
National American University-Harold D. Buckingham Graduate School,4,3,NULL,NULL
All Beauty College,1,3,NULL,39
Aparicio-Levy Technical College,1,1,NULL,28
Fred D. Learey Technical College,1,1,NULL,613
The Vocational Nursing Institute Inc,1,2,NULL,18
Hollywood Institute of Beauty Careers-West Palm Beach,1,3,NULL,53
Hollywood Institute of Beauty Careers-Casselberry,1,3,NULL,98
Empire Beauty School-Cheltenham,1,3,NULL,138
High Tech High Graduate School of Education,4,2,NULL,NULL
Coachella Valley Beauty College-Hemet,1,3,NULL,43
Dewey University-Mayaguez,2,2,NULL,214
Coastal Pines Technical College,2,1,NULL,1650
Studio Beauty School,1,3,NULL,52
Latin Beauty Academy,1,3,NULL,80
Associated Barber College of San Diego,1,3,NULL,88
ABCO Technology,1,3,NULL,28
International Sports Sciences Association,2,3,NULL,344
International Hair and Barber Academy,1,3,NULL,30
University of Texas Health Science Center at Tyler,4,1,NULL,NULL
California Intercontinental University,4,3,NULL,61
Infinity College,1,3,NULL,306
Universal Healthcare Careers College,1,3,NULL,61
MKG Beauty & Business,1,3,NULL,91
New Beginnings Beauty Academy,1,3,NULL,34
Dolce The Academy,1,3,NULL,52
River Valley School of Massage,1,3,NULL,15
The Beauty School,1,3,NULL,15
Atlantis University,3,3,NULL,149
Westchester School for Dental Assistant,1,3,NULL,43
K & G 5 Star Barber College,1,3,NULL,23
Studio Incamminati,1,2,NULL,39
Salon Boutique Academy,1,3,NULL,119
The Recording Conservatory of Austin,1,3,NULL,52
VH Barber & Styling Academy,1,3,NULL,4
Bet Medrash Gadol Ateret Torah,3,2,0.5385,114
Yeshiva Ohr Yisrael,3,2,0.2,40
Yeshiva Sholom Shachna,3,2,0.9455,68
Elmezzi Graduate School of Molecular Medicine,4,2,NULL,NULL
GDS Institute,1,3,NULL,80
Professional Academy of Cosmetology,1,3,NULL,6
Theatre of Arts,2,3,0.7705,47
Westchester College of Nursing & Allied Health,1,3,NULL,40
Treasure Coast Technical College,1,1,NULL,68
American College of Barbering,1,3,NULL,24
San Francisco College of Cosmetology,1,3,NULL,63
Beth Medrash Meor Yitzchok,3,2,0.359,139
Mingo Extended Learning Center,1,1,NULL,20
Ibero American College,1,3,NULL,7
San Ignacio University,2,3,NULL,102
ZMS The Academy,1,3,NULL,102
Valor Christian College,2,2,NULL,262
Bethany Global University,4,2,0.9155,231
Bella Academy of Cosmetology,1,3,NULL,10
Princess Beauty School,1,3,NULL,19
HVAC Technical Institute,1,3,NULL,120
United International College,2,3,NULL,33
San Francisco Film School,1,3,NULL,34
Center for Ultrasound Research & Education,1,3,NULL,60
Culinary Tech Center,1,3,NULL,124
Randolph Technical Center,1,1,NULL,21
AMG School of Nursing,1,3,NULL,104
Saint Michael College of Allied Health,2,3,NULL,41
Presidio Graduate School,4,2,NULL,NULL
Sandra Academy of Salon Services,1,3,NULL,48
Wright Graduate University for the Realization of Human Potential,4,2,NULL,NULL
California Jazz Conservatory,3,2,1,55
California Barber and Beauty College,1,3,NULL,54
Laredo CHI Academy Beauty School,1,3,NULL,42
Florida International Training Institute,1,3,0.9118,92
The Training Domain,0,3,NULL,1
Gould's Academy,1,3,NULL,89
Aviation Institute of Maintenance-Fremont,1,3,NULL,174
Paul Mitchell the School-Tulsa,1,3,NULL,158
PPG Technical College,1,3,NULL,244
Wave Leadership College,2,2,NULL,61
Saint Joseph's School of Nursing,1,3,NULL,26
Academy of Professional Cosmetology,1,3,NULL,65
Empire Beauty School-Northlake,1,3,NULL,86
Ross Medical Education Center-Huntsville,1,3,NULL,144
Ross Medical Education Center-Knoxville,1,3,NULL,68
Jolie Health & Beauty Academy-Cherry Hill,1,3,NULL,95
Ross Medical Education Center-Muncie,1,3,NULL,106
Cortiva Institute-Arlington,1,3,NULL,282
Tulsa Welding School-Houston,1,3,NULL,945
Pima Medical Institute-El Paso,2,3,NULL,154
Pima Medical Institute-Phoenix,2,3,NULL,431
Kennesaw State University,4,1,0.585,31611
Davines Professional Academy of Beauty and Business,1,3,NULL,55
All Beauty College,1,3,NULL,21
Eastern Suffolk BOCES,1,1,NULL,12
Eastern Suffolk BOCES,1,1,NULL,0
Milligan University,4,2,0.7215,818
Chamberlain University-Nevada,0,3,0.8333,258
Chamberlain University-Michigan,0,3,0.4,304
Chamberlain University-New Jersey,0,3,0.25,345
Hussian College-Los Angeles,0,3,0.8616,157
Paul Mitchell the School-Madison,1,3,NULL,46
The University of Tennessee Health Science Center,4,1,NULL,287
Unitech Training Academy-New Orleans,1,3,NULL,67
Wade Gordon Hairdressing Academy-Lubbock,1,3,NULL,51
Protege Academy,1,3,NULL,44
Emory University-Oxford College,2,2,0.3795,978
American Academy of Personal Training-Boston Campus,1,3,NULL,42
The Chicago School of Professional Psychology at Xavier University of Louisiana,0,2,NULL,NULL
Southern Regional Technical College,2,1,NULL,2337
Texas College of Cosmetology-Lubbock,1,3,NULL,33
Ammi Barber Academy,1,3,NULL,8
University of Arizona-Sierra Vista,4,1,NULL,378
Fortis College-Cuyahoga Falls,2,3,NULL,504
Jones Technical Institute,2,3,NULL,313
Texas State Technical College,2,1,NULL,10472
Aveda Institute Portland-Vancouver Campus,1,3,NULL,129
American National University-Stow,2,3,NULL,24
American National University-Willoughby Hills,2,3,NULL,10
Arizona College of Nursing-Las Vegas,0,3,0.7389,327
Florida Career College-Pembroke Pines,2,3,NULL,529
