INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Northern Virginia School of Therapeutic Massage,1,3,NULL,152
Paul Mitchell the School-St Louis,1,3,NULL,188
Advanced Training Institute,1,3,NULL,605
Shepherds Theological Seminary,4,2,NULL,NULL
Taylor Andrews Academy of Hair Design-West Jordan,1,3,NULL,180
Santa Ana Beauty Academy,1,3,NULL,15
Manna University,4,2,1,173
Evolve Beauty Academy,1,3,NULL,36
Aveda Institute-New Mexico,1,3,NULL,80
American Trade School,2,3,NULL,128
Estelle Skin Care and Spa Institute,1,3,NULL,151
Paul Mitchell the School-Honolulu,1,3,NULL,130
Elite Cosmetology School,1,3,NULL,58
American Technical Institute,1,3,NULL,11
Bergin University of Canine Studies,4,2,NULL,26
Aveda Institute-Boise,1,3,NULL,49
Pima Medical Institute-Aurora,2,3,NULL,362
Capilo School of Hair Design,1,3,NULL,149
Pure Aesthetics Natural Skincare School,1,3,NULL,61
Lindsey Institute of Cosmetology,1,3,NULL,31
Buckner Barber School,1,3,NULL,46
Simmons College of Kentucky,3,2,0.913,139
Atelier Esthetique Institute of Esthetics,1,3,NULL,250
Advanced College of Cosmetology,1,3,NULL,27
North American University,4,2,NULL,374
United Beauty College,1,3,NULL,30
Cinta Aveda Institute,1,3,NULL,141
Long Island Nail Skin & Hair Institute,1,3,NULL,205
Keser Torah-Mayan Hatalmud,3,2,0.9375,88
Southern California Health Institute,1,3,NULL,300
Best Care College,1,3,NULL,31
First Class Cosmetology School,1,3,NULL,74
Millennia Atlantic University,4,3,NULL,82
Abcott Institute,1,3,NULL,142
The Salon Professional Academy-Kenosha,1,3,NULL,93
Paul Mitchell the School-Indianapolis,1,3,NULL,178
Taylor Andrews Academy-St George,1,3,NULL,167
Protege Academy,1,3,NULL,45
Colorado Academy of Veterinary Technology,2,3,1,65
Northeast Technical Institute,1,3,NULL,199
Elite School of Cosmetology,1,3,NULL,92
Paul Mitchell the School-Las Vegas,1,3,NULL,274
Summit Salon Academy-Kokomo,1,3,NULL,117
Florida Academy,1,3,NULL,335
Institute for Doctoral Studies in the Visual Arts,4,2,NULL,NULL
State Career College,1,3,NULL,125
Academy for Salon Professionals,1,3,NULL,101
Paul Mitchell the School-Spokane,1,3,NULL,138
International College of Beauty Arts & Sciences,1,3,NULL,50
The Salon Professional Academy,1,3,NULL,44
John Paul the Great Catholic University,4,2,0.7677,274
University of Connecticut-Hartford Campus,4,1,0.9616,1659
Ottawa University-Surprise,4,2,0.2835,724
Independence University,4,2,NULL,11501
Chamberlain University-Missouri,3,3,0.7368,466
Chamberlain University-Texas,3,3,0.8621,1558
Continental School of Beauty Culture-Mattydale,1,3,NULL,259
Carrington College-Ontario,2,3,NULL,174
Paul Mitchell the School-Columbia,1,3,NULL,199
Paul Mitchell the School-Charleston,1,3,NULL,209
Kenneth Shuler School of Cosmetology-Greenville,1,3,NULL,135
Northwest College-Eugene,1,3,NULL,137
Northwest College-Tualatin,1,3,NULL,45
San Joaquin Valley College-Hanford Classroom,1,3,NULL,105
CET-Soledad,1,2,NULL,124
United Education Institute-UEI College-Oceanside,1,3,NULL,719
Vanguard College of Cosmetology-Metairie,1,3,NULL,127
United Education Institute-Garden Grove,1,3,NULL,809
New England Tractor Trailer Training School of Massachusetts,1,3,NULL,193
Dewey University-Manati,3,2,NULL,241
Allen School-Phoenix,1,3,NULL,24
Oklahoma Technical College,1,2,NULL,293
Midwest Technical Institute-Moline,1,3,NULL,367
Unitech Training Academy-Alexandria,1,3,NULL,67
Unitech Training Academy-Lake Charles,1,3,NULL,23
Aveda Institute-Los Angeles,1,3,NULL,140
UEI College-Riverside,1,3,NULL,1055
WellSpring School of Allied Health-Lawrence,2,3,NULL,35
Manuel and Theresa's School of Hair Design-Victoria,1,3,NULL,23
Tricoci University of Beauty Culture-Chicago NE,1,3,NULL,114
Los Angeles Pacific University,4,2,NULL,1348
California College San Diego-CollegeAmerica-Phoenix,3,2,NULL,129
Avalon Institute-Phoenix,1,3,NULL,437
Avalon Institute-Layton,1,3,NULL,206
Aveda Institute-Des Moines,1,3,NULL,173
Fortis Institute-Lawrenceville,1,3,NULL,314
Relay Graduate School of Education,4,2,NULL,257
Miller-Motte College-Macon,2,3,NULL,226
South University-Savannah Online,4,3,NULL,3304
San Joaquin Valley College-Temecula,2,3,NULL,662
Whitworth University-Adult Degree Programs,3,2,1,262
The Santa Barbara and Ventura Colleges of Law at Santa Barbara,4,2,NULL,NULL
Springfield College-Regional Online and Continuing Education,4,2,NULL,446
Marian Health Careers Center-Van Nuys Campus,1,3,NULL,82
Milan Institute-Las Vegas,1,3,NULL,147
Catholic Distance University,4,2,NULL,70
New York School of Esthetics & Day Spa,1,3,NULL,114
Panache Academy of Beauty,1,3,NULL,31
Finger Lakes Health College of Nursing & Health Sciences,2,2,1,115
ASI Career Institute,1,3,NULL,32
Midwest Technical Institute-Ridgeland,1,3,NULL,687
Christine Valmy International School of Esthetics & Cosmetology,1,3,NULL,226
City College-Hollywood,2,2,1,193
Paul Mitchell the School-Arlington,1,3,NULL,346
Rocky Mountain University of Health Professions,4,3,NULL,NULL
Paul Mitchell the School-Fort Myers,1,3,NULL,128
Paul Mitchell the School-Raleigh,1,3,NULL,177
CUNY Stella and Charles Guttman Community College,2,1,NULL,1016
Lil Lou's Beauty and Barber College,1,3,NULL,46
Criswell College,4,2,1,158
Beverly Hills Design Institute,3,3,0.5,14
Reflections Academy of Beauty,1,3,NULL,29
UCAS University of Cosmetology Arts & Sciences-La Joya,1,3,NULL,41
Annenberg School of Nursing,0,2,1,24
American Medical Academy,2,3,NULL,527
Tooele Technical College,1,1,NULL,326
Chamberlain University-Georgia,3,3,0.3529,1330
Chamberlain University-Indiana,3,3,0.5294,275
Carrington College-Mesquite,2,3,NULL,35
Sessions College for Professional Design,2,3,NULL,195
Tulsa Welding School-Jacksonville,1,3,NULL,218
Empire Beauty School-Virginia Beach,1,3,NULL,125
Ross Medical Education Center-Morgantown,1,3,NULL,68
Paul Mitchell the School-Ogden,1,3,NULL,132
Miami Ad School-New York,1,3,NULL,37
Larry's Barber College,1,3,NULL,99
Futura Career Institute,1,3,NULL,158
Flair Beauty College,1,3,NULL,44
Vogue College of Cosmetology-San Antonio Fredericksburg,1,3,NULL,146
Vogue College of Cosmetology,1,3,NULL,143
Tomorrow's Image Barber And Beauty Academy of Virginia,1,3,NULL,8
Medical Allied Career Center,1,3,NULL,79
Bais HaMedrash and Mesivta of Baltimore,3,2,1,60
Barber & Beauty Institute of New York,1,3,NULL,52
Salon Institute-Toledo Campus,1,3,NULL,144
Athena Career Academy,2,3,1,338
Yeshiva Gedolah Zichron Leyma,3,2,0.7857,33
The Barber School,1,3,NULL,146
Be'er Yaakov Talmudic Seminary,3,2,NULL,565
Rio Grande Valley College,2,3,NULL,614
Alexander Academy,1,3,NULL,48
Aveda Institute-Tucson,1,3,0.4397,215
Diamond Beauty College,1,3,NULL,78
Unitek College,1,3,NULL,230
University Academy of Hair Design,1,3,NULL,46
Florida Institute of Recording Sound and Technology,1,3,NULL,278
Paul Mitchell the School-Reno,1,3,NULL,226
Boise Barber College,1,3,NULL,58
Austin Kade Academy,1,3,NULL,89
Aesthetic Science Institute,1,3,NULL,79
Elaine Sterling Institute,1,3,NULL,387
Wade Gordon Hairdressing Academy,1,3,NULL,79
Mitsu Sato Hair Academy,1,3,NULL,72
FVI School of Nursing and Technology,1,3,NULL,558
SAE Institute of Technology-Atlanta,2,3,NULL,312
Academy di Firenze,1,3,NULL,15
SAE Institute of Technology-Miami,1,3,NULL,70
Colorado State University-Global Campus,4,1,0.9826,7528
Paul Mitchell the School-Overland Park,1,3,NULL,211
Medspa Academies,1,3,NULL,212
Brighton Institute of Cosmetology,1,3,NULL,44
West Coast University-Dallas,4,3,NULL,1182
Empire Beauty School-Savannah,1,3,NULL,138
Ogle School Hair Skin Nails-Denton,1,3,NULL,115
Empire Beauty School-West Greensboro,1,3,NULL,105
California College San Diego,3,2,NULL,135
Jolie Hair and Beauty Academy-Northfield,1,3,NULL,74
Hays Academy of Hair Design,1,3,NULL,40
Bellus Academy,1,3,NULL,155
MotoRing Technical Training Institute,1,3,0.8169,60
Columbia College,1,3,NULL,182
Unitek College,1,3,NULL,309
Medical Career Institute,1,3,NULL,162
Advance Beauty Techs Academy,1,3,NULL,110
Elevate Salon Institute-Westminster,1,3,NULL,62
Brand College,1,3,1,13
Hinton Barber and Beauty College,1,3,NULL,42
Advanced Career Institute,1,3,NULL,670
Digital Film Academy,1,3,NULL,102
MyComputerCareer.edu-Raleigh,1,3,NULL,1995
South University-Austin,4,3,NULL,399
Bryant & Stratton College-Online,3,3,NULL,5591
Ogle School Hair Skin Nails-San Antonio,1,3,NULL,313
Ideal Beauty Academy,1,3,NULL,10
Mercyhurst University-North East Campus,2,2,NULL,434
Warner Pacific University Professional and Graduate Studies,4,2,NULL,281
Platt College-Riverside,3,3,NULL,512
Empire Beauty School-Glen Burnie,1,3,NULL,80
International School of Cosmetology,1,3,NULL,35
United Education Institute-UEI College Stockton,1,3,NULL,706
Shiloh University,4,2,NULL,17
Ross Medical Education Center-Dayton,1,3,NULL,115
Ross Medical Education Center-Ontario,1,3,NULL,74
Ross Medical Education Center-Bowling Green,1,3,NULL,80
Florida Institute of Technology-Online,4,2,1,1100
Rasmussen University-Kansas,4,3,NULL,686
Columbia Institute,1,3,NULL,112
School of Missionary Aviation Technology,1,2,NULL,22
Ace Cosmetology and Barber Training Center,1,3,NULL,71
California Miramar University,4,3,0.5833,91
Rocky Vista University,4,3,NULL,NULL
The College of Health Care Professions-Dallas,2,3,NULL,465
The College of Health Care Professions-Fort Worth,2,3,NULL,704
Shear Finesse Beauty Academy,1,3,NULL,13
Miami Media School,2,3,NULL,108
Academy of Salon Professionals,1,3,NULL,44
CyberTex Institute of Technology,1,3,NULL,174
New England Tractor Trailer Training School of CT-Bridgeport,1,3,NULL,391
Gemini School of Visual Arts & Communication,3,3,0.25,7
Designer Barber & Stylist School,1,3,1,57
Paul Mitchell the School-Woodbridge,1,3,NULL,143
College of the Muscogee Nation,2,1,NULL,244
The Salon Professional Academy-Huntsville,1,3,NULL,51
Midwives College of Utah,4,2,1,232
Aspen Beauty Academy of Laurel,1,3,NULL,80
M T Training Center,1,3,NULL,136
Berks Career & Technology Center,1,1,NULL,57
Future Generations University,4,2,NULL,NULL
Carthage R9 School District-Carthage Technical Center,1,1,NULL,26
Grace Mission University,4,2,0.5,88
Verve College,1,3,NULL,178
Sotheby's Institute of Art-NY,4,3,NULL,NULL
Top Nails & Hair Beauty School,1,3,NULL,109
Santa Ana Beauty College,1,3,NULL,93
Shepherds College,1,2,0.9592,87
Woodruff Medical and Wellness Training,1,3,NULL,179
Helms College,2,2,NULL,280
Ukiah Adult School,0,1,NULL,29
Riverside County Office of Education-School of Career Education,1,1,NULL,222
Institute of Health Sciences,1,3,NULL,99
Mid-South Christian College,3,2,1,22
New York Institute of Beauty,1,3,NULL,251
Ultrasound Medical Institute,2,3,NULL,125
Xavier College School of Nursing,1,3,NULL,82
Lawrence & Company College of Cosmetology,1,3,NULL,25
Kaizen Beauty Academy,1,3,NULL,109
Southern Texas Careers Academy,1,3,NULL,58
Sharp Edgez Barber Institute,1,3,NULL,33
The Salon Professional Academy-Nashville,1,3,NULL,48
Prestige Health & Beauty Sciences Academy,1,3,NULL,37
California Career Institute,1,3,NULL,246
Grace School of Theology,4,2,NULL,163
Yeshiva Gedolah Kesser Torah,3,2,0.3962,85
Universal Training Institute,1,3,NULL,176
Yeshiva Yesodei Hatorah,3,2,0.5667,52
Center for the Healing Arts,1,3,NULL,25
Bonnie Joseph Academy of Cosmetology & Barbering,1,3,NULL,32
Healthcare Training Institute,1,3,NULL,40
J D Academy of Salon and Spa,1,3,NULL,142
Boca Beauty Academy,1,3,NULL,157
Paul Mitchell the School-Jersey Shore,1,3,NULL,61
City Pointe Beauty Academy,1,3,NULL,93
The Chrysm Institute of Esthetics,1,3,NULL,165
Sanford Burnham Prebys Medical Discovery Institute,4,2,NULL,NULL
Belle Academy of Cosmetology LLC,1,3,NULL,6
Empire Beauty School-Augusta,1,3,NULL,90
South University-High Point,4,3,NULL,20
Empire Beauty School-Vernon Hills,1,3,NULL,71
Empire Beauty School-Stone Park,1,3,NULL,154
San Joaquin Valley College-Lancaster,2,3,NULL,213
Empire Beauty School-Rochester,1,3,NULL,77
Ross Medical Education Center-Kokomo,1,3,NULL,87
Ross Medical Education Center-Erlanger,1,3,NULL,142
Ross Medical Education Center-Charleston,1,3,NULL,135
InterCoast Colleges-Fairfield,1,3,NULL,213
Southern Careers Institute-San Antonio,1,3,NULL,901
Milan Institute-Merced,1,3,NULL,280
Midwest Technical Institute-Missouri,1,3,NULL,466
Augusta University,4,1,0.8288,5322
Middle Georgia State University,4,1,0.9932,7380
Trenz Beauty Academy,1,3,NULL,250
Paul Mitchell the School-Denver,1,3,NULL,200
Academy of Interactive Entertainment,1,2,0.9167,135
Arrojo Cosmetology School,1,3,NULL,48
Cosmetology Academy of Texarkana,1,3,NULL,49
Veritas Baptist College,4,2,0.6757,164
Lynnes Welding Training,1,3,NULL,28
Aviation Institute of Maintenance-Las Vegas,1,3,NULL,292
UEI College-Bakersfield,1,3,NULL,1225
National American University-Georgetown,3,3,NULL,12
DeVry College of New York,4,3,0.398,874
DeVry University-Arizona,4,3,0.4,178
DeVry University-California,4,3,0.4561,1611
DeVry University-Colorado,4,3,0.5,108
DeVry University-Florida,4,3,0.3953,515
DeVry University-Georgia,4,3,0.3981,850
DeVry University-Illinois,4,3,0.4437,16965
DeVry University-Indiana,4,3,1,30
DeVry University-Missouri,4,3,0,46
DeVry University-Nevada,4,3,NULL,35
DeVry University-New Jersey,4,3,0.3333,169
DeVry University-North Carolina,4,3,0.3333,24
DeVry University-Ohio,4,3,0.32,380
DeVry University-Pennsylvania,4,3,0.6667,102
DeVry University-Tennessee,4,3,0.3333,20
DeVry University-Texas,4,3,0.5,234
DeVry University-Virginia,4,3,0.6667,118
University of North Georgia,4,1,0.8145,17341
South Georgia State College,3,1,NULL,1717
Northeastern University Professional Programs,4,2,NULL,2004
Florida Polytechnic University,4,1,0.5844,1290
American Institute-Toms River,1,3,NULL,324
The Healthcare Institute,1,3,NULL,0
Alamo City Barber College,1,3,NULL,143
Arizona College-Mesa,2,3,NULL,355
American College of Healthcare and Technology,1,3,NULL,184
Antioch College,3,2,0.8457,116
Texas A&M University-Central Texas,4,1,0.9245,1885
Central Georgia Technical College,2,1,NULL,5922
Barber School of Pittsburgh,1,3,NULL,67
Innovate Salon Academy,1,3,NULL,211
Arizona State University Digital Immersion,4,1,0.7258,40275
Louisiana Delta Community College,2,1,NULL,3127
The Fab School,1,3,NULL,178
Networks Barber College,1,3,NULL,37
JB's Hair Design and Barber College,1,3,NULL,58
Paul Mitchell the School-Lombard,1,3,NULL,134
Paul Mitchell the School-Greenville,1,3,NULL,153
Barber and Beauty Academy of Pennsylvania,1,3,NULL,43
Delta College of Arts & Technology-Lafayette Campus,1,3,NULL,236
Delta College-Slidell Campus,1,3,NULL,146
Integrity College of Health,1,3,NULL,55
Electrical and HVAC/R Training Center,1,3,NULL,207
Alexander Paul Institute of Hair Design,1,3,NULL,46
California Technical Academy,1,3,NULL,664
More Tech Institute,1,3,NULL,36
Dorsey College-Dearborn,1,3,NULL,359
Neecee's Barber College,1,3,NULL,44
Bella Cosmetology and Barber College,1,3,NULL,48
Franklin Hair Academy School of Cosmetology,1,3,NULL,34
Ana G. Mendez University,4,2,NULL,1257
Ohio Institute of Allied Health,1,2,NULL,34
Access Careers,1,3,NULL,125
Luckes Beauty Academy LLC,1,3,NULL,39
Total Transformation Institute of Cosmetology,1,3,NULL,26
Vibe Barber College,1,3,NULL,63
Champ's Barber School,1,3,NULL,25
IGlobal University,4,3,NULL,46
East-West Healing Arts Institute,1,3,NULL,35
Standard Healthcare Services-College of Nursing,2,3,0.5067,441
Philadelphia Technician Training,1,2,NULL,593
Grace International Beauty School,1,3,NULL,28
Alliance Computing Solutions,1,3,NULL,7
InterAmerican Technical Institute,1,3,NULL,122
Bay Area Medical Academy,1,3,NULL,160
Mind Body Institute,1,3,NULL,37
Parisian Spa Institute,1,3,NULL,168
Creative Touch Cosmetology School,1,3,NULL,12
LaBarberia Institute of Hair,1,3,NULL,69
Setting the Standard Barbering and Natural Hair Academy,1,3,NULL,20
Bos-Man's Barber College,1,3,NULL,29
Lawrence & Company College of Cosmetology,1,3,NULL,33
Alabama College of Osteopathic Medicine,4,2,NULL,NULL
High Desert Medical College,2,3,NULL,973
Paul Mitchell the School-Schenectady,1,3,NULL,109
Beyond Measure Barbering Institute,1,3,NULL,45
McDougle Technical  Institute,1,3,NULL,118
Barber Institute of Texas,1,3,NULL,13
Jupiter Beauty Academy,1,3,NULL,196
MedQuest College,2,3,NULL,337
First Coast Barber Academy,1,3,NULL,41
Debutantes School of Cosmetology and Nail Technology,1,3,NULL,84
Paul Mitchell The School-Farmington Hills,1,3,NULL,136
Paul Mitchell the School-Merrillville,1,3,NULL,95
Ricci's Toni & Guy Hairdressing Academy/TIGI Creative School,1,3,NULL,92
Yahweh Beauty Academy,1,3,NULL,29
Arizona School of Integrative Studies,1,3,NULL,240
Lee Professional Institute,1,3,NULL,11
Park Place Premier Barber School,1,3,NULL,26
The Salon Professional Academy-San Jose,1,3,NULL,203
Tri-Community Adult Education,1,1,NULL,178
Jolie Health and Beauty Academy-Turnersville,1,3,NULL,56
Ross Medical Education Center-Owensboro,1,3,NULL,37
Ross Medical Education Center-Evansville,1,3,NULL,97
Ross Medical Education Center-Johnson City,1,3,NULL,106
North-West College-Anaheim,1,3,NULL,205
North-West College-Long Beach,1,3,NULL,448
Taylor Andrews Academy of Hair Design-Provo,1,3,NULL,188
University of Florida-Online,3,1,0.6239,3994
Ogle School Hair Skin Nails-Stafford,1,3,NULL,480
University of Phoenix-Arizona,4,3,NULL,66294
University of Phoenix-California,4,3,NULL,2363
University of Phoenix-Florida,4,3,NULL,38
University of Phoenix-Georgia,4,3,NULL,27
University of Phoenix-Nevada,4,3,NULL,127
University of Phoenix-Texas,4,3,NULL,228
Tint School of Makeup & Cosmetology-Seattle,1,3,NULL,72
CEM College-Mayaguez,3,3,NULL,105
University of West Los Angeles,4,3,NULL,3
Rabbinical College Ohr Yisroel,3,2,NULL,115
Aveda Institute-Phoenix,1,3,NULL,127
University of North Texas at Dallas,4,1,0.9299,3357
Dermal Science International Aesthetics and Nail Academy,1,3,NULL,56
BridgeValley Community & Technical College,2,1,NULL,1660
Northwest College-Medford,1,3,NULL,69
Houston Training Schools-Gessner,1,3,NULL,143
Empire Beauty School-Buffalo,1,3,NULL,75
Paul Mitchell the School-Toledo,1,3,NULL,161
Georgia Military College,3,1,NULL,4779
SAE Institute of Technology-Chicago,2,3,NULL,183
Beau Monde Academy of Barbering and Cosmetology,1,3,NULL,132
Fountain of Youth Academy of Cosmetology,1,3,NULL,87
California College San Diego,3,2,NULL,235
West Coast University-Miami,3,3,NULL,1194
All Beauty College,1,3,NULL,28
Aparicio-Levy Technical College,1,1,NULL,199
The Vocational Nursing Institute Inc,1,2,1,27
Hollywood Institute of Beauty Careers-West Palm Beach,1,3,NULL,275
Hollywood Institute of Beauty Careers-Casselberry,1,3,NULL,316
Empire Beauty School-Cheltenham,1,3,NULL,105
High Tech High Graduate School of Education,4,2,NULL,NULL
Coachella Valley Beauty College-Hemet,1,3,NULL,73
Coastal Pines Technical College,2,1,NULL,1750
Studio Beauty School,1,3,NULL,76
Latin Beauty Academy,1,3,NULL,179
Associated Barber College of San Diego,1,3,NULL,81
ABCO Technology,1,3,NULL,74
International Sports Sciences Association,2,3,NULL,431
University of Texas Health Science Center at Tyler,4,1,NULL,NULL
California Intercontinental University,4,3,NULL,161
Infinity College,1,3,NULL,278
Universal Healthcare Careers College,1,3,NULL,177
MKG Beauty & Business,1,3,NULL,65
New Beginnings Beauty Academy,1,3,NULL,38
Dolce The Academy,1,3,NULL,39
American College of the Building Arts,3,2,0.6471,93
River Valley School of Massage,1,3,NULL,9
Atlantis University,4,3,NULL,121
Westchester School for Dental Assistant,1,3,NULL,94
K & G 5 Star Barber College,1,3,NULL,14
Studio Incamminati,1,2,NULL,40
Salon Boutique Academy,1,3,NULL,186
GA Beauty & Barber School,1,3,NULL,178
The Recording Conservatory of Austin,1,3,NULL,41
VH Barber & Styling Academy,1,3,NULL,44
Bet Medrash Gadol Ateret Torah,3,2,0.6923,142
Yeshiva Ohr Yisrael,3,2,0.875,36
Yeshiva Sholom Shachna,3,2,1,96
Elmezzi Graduate School of Molecular Medicine,4,2,NULL,NULL
Professional Academy of Cosmetology,1,3,NULL,11
Theatre of Arts,2,3,NULL,22
Westchester College of Nursing & Allied Health,0,3,NULL,10
Treasure Coast Technical College,1,1,NULL,75
American College of Barbering,1,3,NULL,78
Beth Medrash Meor Yitzchok,3,2,0.7375,187
Mingo Extended Learning Center,1,1,0.5556,19
San Ignacio University,4,3,NULL,132
ZMS The Academy,1,3,NULL,210
Valor Christian College,2,2,NULL,289
Bethany Global University,4,2,0.8659,313
Bella Academy of Cosmetology,1,3,NULL,5
HVAC Technical Institute,1,3,NULL,161
United International College,3,3,NULL,56
San Francisco Film School,2,3,NULL,39
Center for Ultrasound Research & Education,1,3,NULL,180
Culinary Tech Center,1,3,NULL,86
Randolph Technical Center,1,1,NULL,6
AMG School of Nursing,1,3,NULL,258
Saint Michael College of Allied Health,2,3,NULL,124
Presidio Graduate School,4,2,NULL,NULL
Sandra Academy of Salon Services,1,3,NULL,6
Wright Graduate University for the Realization of Human Potential,4,2,NULL,NULL
California Jazz Conservatory,3,2,1,35
California Barber and Beauty College,1,3,NULL,45
Laredo CHI Academy Beauty School,1,3,NULL,55
Florida International Training Institute,1,3,0.9355,245
Gould's Academy,1,3,NULL,157
Aviation Institute of Maintenance-Fremont,1,3,NULL,280
Paul Mitchell the School-Tulsa,1,3,NULL,197
PPG Technical College,1,3,NULL,157
Wave Leadership College,2,2,NULL,41
Academy of Professional Cosmetology,1,3,NULL,115
Empire Beauty School-Northlake,1,3,NULL,122
Ross Medical Education Center-Huntsville,1,3,NULL,131
Ross Medical Education Center-Knoxville,1,3,NULL,103
Jolie Health & Beauty Academy-Cherry Hill,1,3,NULL,76
Ross Medical Education Center-Muncie,1,3,NULL,117
Cortiva Institute-Arlington,1,3,NULL,104
Tulsa Welding School-Houston,1,3,NULL,1628
Pima Medical Institute-El Paso,2,3,NULL,467
Pima Medical Institute-Phoenix,2,3,NULL,812
Kennesaw State University,4,1,0.8311,36284
Davines Professional Academy of Beauty and Business,1,3,NULL,38
All Beauty College,1,3,NULL,8
Eastern Suffolk BOCES,0,1,NULL,11
Eastern Suffolk BOCES,0,1,NULL,22
Milligan University,4,2,0.9923,816
Chamberlain University-Nevada,3,3,0.8333,508
Chamberlain University-Michigan,3,3,1,497
Chamberlain University-New Jersey,3,3,1,1023
Hussian College-Los Angeles,4,3,0.9137,266
Paul Mitchell the School-Madison,1,3,NULL,38
The University of Tennessee Health Science Center,4,1,NULL,218
Unitech Training Academy-New Orleans,1,3,NULL,77
Wade Gordon Hairdressing Academy-Lubbock,1,3,NULL,74
Protege Academy,1,3,NULL,38
Emory University-Oxford College,2,2,0.2417,947
The Chicago School of Professional Psychology at Xavier University of Louisiana,0,2,NULL,NULL
Southern Regional Technical College,2,1,NULL,2702
Texas College of Cosmetology-Lubbock,1,3,NULL,97
University of Arizona-Sierra Vista,4,1,NULL,349
Fortis College-Cuyahoga Falls,2,3,NULL,575
Jones Technical Institute,2,2,NULL,375
Texas State Technical College,2,1,NULL,9411
Aveda Institute Portland-Vancouver Campus,1,3,NULL,156
Arizona College of Nursing-Las Vegas,3,3,0.8947,746
Florida Career College-Pembroke Pines,2,3,NULL,676
Florida Career College-West Palm Beach,1,3,NULL,869
Florida Career College-Hialeah,2,3,NULL,809
Florida Career College-Lauderdale Lakes,2,3,NULL,1048
Florida Career College-Tampa,1,3,NULL,733
Florida Career College-Jacksonville,1,3,NULL,684
Florida Career College-Boynton Beach,2,3,NULL,681
Florida Career College-Margate,1,3,NULL,720
Florida Career College-Orlando,1,3,NULL,1112
United Education Institute - UEI College - Phoenix,1,3,NULL,1271
Florida Career College-Houston,2,3,NULL,1155
Aveda Institute-Madison,1,3,NULL,100
Husson University,4,2,0.8466,2484
Tricoci University of Beauty Culture-Elgin,1,3,NULL,112
Concorde Career College-Southaven,1,3,1,394
Universal Technical Institute-Southern California,2,3,NULL,1182
Northwest University-Center for Online and Extended Education,4,2,NULL,574
Celebrity Barber School,1,3,NULL,25
California Institute of Advanced Management,4,2,NULL,NULL
Academy of Interactive Entertainment,1,2,0.9135,112
The Temple Annapolis-A Paul Mitchell Partner School,1,3,NULL,191
Yeshiva Zichron Aryeh,3,2,1,28
Butte County Regional Occupational Program,1,1,NULL,47
Arclabs,1,3,NULL,552
Top of the Line Barber College,1,3,NULL,49
Midfield Institute of Cosmetology,1,2,NULL,17
American Institute of Alternative Medicine,1,3,NULL,30
Felbry College School of Nursing,2,3,0.7172,288
Regional Center for Border Health,1,2,NULL,97
B-Unique Beauty and Barber Academy,1,3,NULL,30
Kentucky Horseshoeing School,1,3,NULL,39
Tri-State Barber College,1,3,NULL,16
Image Maker Beauty Institute,1,3,NULL,54
Dalton Institute of Esthetics and Cosmetology,1,3,NULL,77
CAAN Academy of Nursing,1,2,NULL,61
Martinsburg College,2,3,1,1691
Alhambra Medical University,4,3,NULL,43
Central Yeshiva Beth Joseph,3,2,NULL,23
Garden State Science and Technology Institute,1,3,NULL,55
Barber Tech Academy,1,3,NULL,67
Abraham Lincoln University,4,3,NULL,69
Construction Training Center,1,3,NULL,19
Med Academy,2,3,NULL,114
Huntington University of Health Sciences,4,3,NULL,79
Sonoran Desert Institute,2,3,NULL,2697
Yeshivas Maharit D'Satmar,3,2,NULL,143
Natural Images Beauty College,1,3,NULL,43
Textures Institute of Cosmetology,1,3,NULL,25
Learning Bridge Career Institute,1,3,NULL,59
PiBerry Institute,1,3,NULL,19
Ea La Mar's Cosmetology & Barber College,1,3,NULL,25
Regina Webb Academy,1,3,NULL,26
DeHart Technical School,1,3,NULL,76
Medical Career & Technical College,1,3,NULL,192
Center for Neurosomatic Studies,1,3,1,10
Lebanon College of Cosmetology,1,3,NULL,15
Focus Personal Training Institute,1,3,NULL,79
Hair Academy School of Barbering & Beauty,1,3,NULL,32
Fosbre Academy of Hair Design,1,3,NULL,98
National Personal Training Institute,1,3,NULL,32
Mission Beauty Institute,1,3,NULL,12
Elim Bible Institute and College,2,2,0.9683,96
Beth Medrash of Asbury Park,3,2,0.4286,50
Hope College of Arts and Sciences,2,3,NULL,122
Yeshiva Gedolah Shaarei Shmuel,3,2,0.4,77
Premier Barber Institute,1,3,NULL,59
International Beauty Education Center,1,3,NULL,35
Claremont Lincoln University,4,2,NULL,NULL
Phipps Academy of Barbering,1,3,NULL,57
Hoss Lee Academy,1,3,NULL,90
Indiana Wellness College,1,3,0.7829,138
Kenny's Academy of Barbering,1,3,NULL,137
Seattle Film Institute,4,3,NULL,73
Arkansas Colleges of Health Education,4,2,NULL,NULL
Burrell College of Osteopathic Medicine,4,3,NULL,NULL
California Health Sciences University,4,3,NULL,NULL
Glitz School of Cosmetology,1,3,NULL,207
Indiana Wesleyan University-National & Global,4,2,NULL,6454
Northeast Lakeview College,2,1,NULL,5511
Paul Mitchell the School-Jessup,1,3,NULL,138
John Patrick University of Health and Applied Sciences,4,3,NULL,58
University of Saint Katherine,3,2,0.6379,238
Teachers College of San Joaquin,4,1,NULL,632
Totally Cosmo School of Modern Cosmetology,1,3,NULL,16
U.S. Truck Driver Training School,1,3,NULL,172
