unique_id,worker_id,gender,english_first_language,age_group,education,dataset
3484,3397,female,1,18-30,hs,toxicity
3485,1119,male,0,18-30,hs,toxicity
3486,2302,male,0,18-30,hs,toxicity
3487,1171,male,0,18-30,masters,toxicity
3488,4038,female,0,30-45,masters,toxicity
3489,3650,male,0,30-45,professional,toxicity
3490,2762,male,0,18-30,hs,toxicity
3491,383,male,0,30-45,professional,toxicity
3492,3537,male,0,18-30,bachelors,toxicity
3493,4090,male,0,18-30,professional,toxicity
3494,2491,male,0,18-30,hs,toxicity
3495,786,male,0,18-30,hs,toxicity
3496,2029,male,1,18-30,hs,toxicity
3497,677,male,0,45-60,bachelors,toxicity
3498,2034,female,0,Over 60,hs,toxicity
3499,1150,female,0,45-60,professional,toxicity
3500,1278,male,0,30-45,professional,toxicity
3501,1722,female,0,18-30,professional,toxicity
3502,3975,male,0,18-30,bachelors,toxicity
3503,1210,male,0,45-60,professional,toxicity
3504,3126,male,1,30-45,bachelors,toxicity
3505,1673,male,0,18-30,bachelors,toxicity
3506,2053,female,0,45-60,hs,toxicity
3507,2550,female,0,18-30,bachelors,toxicity
3508,3586,male,1,,masters,toxicity
3509,2736,female,1,18-30,bachelors,toxicity
3510,3543,female,1,18-30,hs,toxicity
3511,3840,female,1,30-45,professional,toxicity
3512,3742,male,0,18-30,masters,toxicity
3513,3241,male,0,18-30,bachelors,toxicity
3514,3195,male,1,18-30,bachelors,toxicity
3515,2131,female,0,18-30,hs,toxicity
3516,1258,male,0,18-30,masters,toxicity
3517,3683,male,1,18-30,bachelors,toxicity
3518,3066,male,0,18-30,hs,toxicity
3519,3270,male,0,,hs,toxicity
3520,3740,female,0,45-60,hs,toxicity
3521,892,female,0,18-30,hs,toxicity
3522,3735,female,0,30-45,professional,toxicity
3523,1706,female,0,30-45,bachelors,toxicity
3524,1811,male,0,18-30,bachelors,toxicity
3525,3109,male,0,30-45,masters,toxicity
3526,4261,male,0,18-30,bachelors,toxicity
3527,2845,male,0,,bachelors,toxicity
3528,3116,female,1,30-45,hs,toxicity
3529,3836,female,1,30-45,hs,toxicity
3530,1323,male,0,30-45,masters,toxicity
3531,2790,male,0,18-30,bachelors,toxicity
3532,4154,male,1,Under 18,hs,toxicity
3533,3613,female,0,30-45,hs,toxicity
3534,440,male,0,18-30,bachelors,toxicity
3535,2011,male,0,18-30,hs,toxicity
3536,4251,female,0,30-45,some,toxicity
3537,3203,female,1,18-30,masters,toxicity
3538,1027,female,1,45-60,hs,toxicity
3539,3149,female,1,30-45,bachelors,toxicity
3540,3711,male,0,18-30,hs,toxicity
3541,3,female,0,18-30,bachelors,toxicity
3542,2260,male,0,18-30,bachelors,toxicity
3543,3309,female,0,18-30,bachelors,toxicity
3544,3352,female,0,18-30,bachelors,toxicity
3545,3302,female,0,18-30,masters,toxicity
3546,3912,female,0,18-30,masters,toxicity
3547,1466,male,0,30-45,bachelors,toxicity
3548,3908,female,0,18-30,masters,toxicity
3549,3376,female,0,18-30,hs,toxicity
3550,3627,male,0,18-30,hs,toxicity
3551,4032,female,1,18-30,hs,toxicity
3552,2245,female,0,18-30,masters,toxicity
3553,4255,male,0,18-30,bachelors,toxicity
3554,2023,male,0,18-30,hs,toxicity
3555,2469,male,0,18-30,bachelors,toxicity
3556,3878,female,0,30-45,hs,toxicity
3557,3402,female,0,18-30,bachelors,toxicity
3558,792,female,0,18-30,bachelors,toxicity
3559,133,female,0,45-60,hs,toxicity
3560,1670,female,0,18-30,bachelors,toxicity
3561,2310,male,0,18-30,bachelors,toxicity
3562,3136,male,1,45-60,bachelors,toxicity
3563,2010,male,0,18-30,bachelors,toxicity
3564,624,male,0,18-30,hs,toxicity
3565,4166,female,0,18-30,bachelors,toxicity
3566,4223,female,1,18-30,hs,toxicity
3567,3609,male,0,30-45,professional,toxicity
3568,4097,male,1,18-30,bachelors,toxicity
3569,3101,female,1,30-45,hs,toxicity
3570,594,male,1,18-30,hs,toxicity
3571,4131,male,0,18-30,masters,toxicity
3572,3876,female,1,30-45,professional,toxicity
3573,2042,male,0,18-30,hs,toxicity
3574,4203,male,0,18-30,hs,toxicity
3575,4172,male,0,45-60,masters,toxicity
3576,3605,male,1,30-45,bachelors,toxicity
3577,2153,male,0,18-30,hs,toxicity
3578,1652,female,0,30-45,bachelors,toxicity
3579,1902,male,1,18-30,bachelors,toxicity
3580,831,female,0,18-30,hs,toxicity
3581,3781,male,1,30-45,hs,toxicity
3582,3139,male,0,18-30,bachelors,toxicity
3583,922,male,1,,bachelors,toxicity
3584,2680,male,0,18-30,bachelors,toxicity
3585,3752,female,0,18-30,bachelors,toxicity
3586,3899,male,0,18-30,bachelors,toxicity
3587,3189,female,0,18-30,bachelors,toxicity
3588,1105,female,0,18-30,bachelors,toxicity
3589,2192,female,1,Under 18,hs,toxicity
3590,2692,female,0,30-45,hs,toxicity
3591,4160,male,0,45-60,bachelors,toxicity
3592,833,female,0,45-60,bachelors,attack and aggression
3593,1072,male,0,30-45,bachelors,attack and aggression
3594,872,male,0,18-30,hs,attack and aggression
3595,2116,male,0,30-45,professional,attack and aggression
3596,453,male,0,30-45,hs,attack and aggression
3597,164,female,0,30-45,bachelors,attack and aggression
3598,301,male,0,18-30,professional,attack and aggression
3599,77,female,1,30-45,some,attack and aggression
3600,865,female,1,30-45,doctorate,attack and aggression
3601,715,male,0,18-30,bachelors,attack and aggression
3602,1852,male,0,30-45,hs,attack and aggression
3603,344,male,0,30-45,hs,attack and aggression
3604,916,male,0,30-45,hs,attack and aggression
3605,407,female,0,18-30,masters,attack and aggression
3606,2912,male,1,18-30,professional,attack and aggression
3607,10,male,0,30-45,bachelors,attack and aggression
3608,177,male,0,45-60,hs,attack and aggression
3609,1704,male,0,30-45,professional,attack and aggression
3610,272,male,0,18-30,bachelors,attack and aggression
3611,1343,female,1,45-60,bachelors,attack and aggression
3612,3038,female,0,,masters,attack and aggression
3613,156,male,0,45-60,hs,attack and aggression
3614,1042,male,0,18-30,hs,attack and aggression
3615,2364,male,0,18-30,professional,attack and aggression
3616,461,male,0,30-45,masters,attack and aggression
3617,26,male,0,30-45,professional,attack and aggression
3618,3630,male,0,30-45,masters,attack and aggression
3619,168,female,0,30-45,hs,attack and aggression
3620,606,female,0,45-60,bachelors,attack and aggression
3621,150,male,0,30-45,masters,attack and aggression
3622,3422,male,0,45-60,professional,attack and aggression
3623,1689,male,0,18-30,masters,attack and aggression
3624,1228,male,0,18-30,bachelors,attack and aggression
3625,1213,female,0,45-60,hs,attack and aggression
3626,1243,female,0,18-30,bachelors,attack and aggression
3627,1678,male,0,30-45,hs,attack and aggression
3628,11,male,0,30-45,professional,attack and aggression
3629,81,male,0,18-30,professional,attack and aggression
3630,163,female,0,30-45,hs,attack and aggression
3631,1607,male,0,18-30,bachelors,attack and aggression
3632,2688,male,0,45-60,bachelors,attack and aggression
3633,2231,male,0,30-45,hs,attack and aggression
3634,1890,male,0,18-30,hs,attack and aggression
3635,217,male,0,18-30,bachelors,attack and aggression
3636,1152,male,0,30-45,hs,attack and aggression
3637,1475,male,0,18-30,bachelors,attack and aggression
3638,382,male,0,30-45,bachelors,attack and aggression
3639,3493,male,0,18-30,bachelors,attack and aggression
3640,452,male,0,45-60,masters,attack and aggression
3641,3618,male,0,45-60,bachelors,attack and aggression
3642,3773,male,0,45-60,masters,attack and aggression
3643,1062,male,0,30-45,hs,attack and aggression
3644,1117,female,0,30-45,professional,attack and aggression
3645,2699,female,0,18-30,masters,attack and aggression
3646,365,male,0,18-30,hs,attack and aggression
3647,445,male,0,18-30,hs,attack and aggression
3648,876,male,0,18-30,some,attack and aggression
3649,1110,female,0,Under 18,hs,attack and aggression
3650,3629,male,0,18-30,bachelors,attack and aggression
3651,1093,male,0,18-30,some,attack and aggression
3652,208,female,1,30-45,hs,attack and aggression
3653,1991,female,0,30-45,bachelors,attack and aggression
3654,4026,male,0,30-45,hs,attack and aggression
3655,1622,female,0,45-60,bachelors,attack and aggression
3656,51,male,0,30-45,hs,attack and aggression
3657,3173,female,0,30-45,professional,attack and aggression
3658,877,male,0,18-30,bachelors,attack and aggression
3659,2319,male,0,30-45,hs,attack and aggression
3660,1223,male,0,30-45,hs,attack and aggression
3661,475,male,1,18-30,bachelors,attack and aggression
3662,840,female,0,18-30,professional,attack and aggression
3663,3677,female,0,18-30,bachelors,attack and aggression
3664,993,female,0,18-30,professional,attack and aggression
3665,1006,male,0,30-45,bachelors,attack and aggression
3666,34,female,0,30-45,bachelors,attack and aggression
3667,151,male,0,30-45,hs,attack and aggression
3668,1556,female,0,30-45,bachelors,attack and aggression
3669,1667,male,0,30-45,professional,attack and aggression
3670,1951,male,0,18-30,bachelors,attack and aggression
3671,89,male,1,18-30,bachelors,attack and aggression
3672,578,female,0,30-45,hs,attack and aggression
3673,3821,female,0,18-30,bachelors,attack and aggression
3674,1743,male,0,18-30,bachelors,attack and aggression
3675,294,male,0,18-30,some,attack and aggression
3676,12,male,0,30-45,professional,attack and aggression
3677,261,male,0,18-30,masters,attack and aggression
3678,328,male,0,18-30,bachelors,attack and aggression
3679,384,male,0,18-30,masters,attack and aggression
3680,2334,male,1,30-45,bachelors,attack and aggression
3681,2674,female,1,45-60,hs,attack and aggression
3682,2982,female,0,18-30,bachelors,attack and aggression
3683,3221,male,0,18-30,bachelors,attack and aggression
3684,180,male,0,18-30,bachelors,attack and aggression
3685,311,male,0,18-30,bachelors,attack and aggression
3686,2474,female,0,18-30,bachelors,attack and aggression
3687,1135,male,0,30-45,bachelors,attack and aggression
3688,1762,female,0,30-45,bachelors,attack and aggression
3689,480,female,0,30-45,masters,attack and aggression
3690,2569,male,1,30-45,masters,attack and aggression
3691,1056,female,0,30-45,bachelors,attack and aggression
3692,587,female,0,18-30,professional,attack and aggression
3693,2944,female,0,18-30,masters,attack and aggression
3694,2493,male,0,18-30,masters,attack and aggression
3695,1377,male,0,45-60,hs,attack and aggression
3696,647,male,0,18-30,hs,attack and aggression
3697,1889,male,0,18-30,bachelors,attack and aggression
3698,656,male,0,45-60,hs,attack and aggression
3699,483,male,0,30-45,professional,attack and aggression
3700,1156,male,0,30-45,hs,attack and aggression
3701,1599,male,0,18-30,hs,attack and aggression
3702,273,male,0,18-30,bachelors,attack and aggression
3703,2876,female,0,30-45,bachelors,attack and aggression
3704,45,male,0,18-30,bachelors,attack and aggression
3705,957,female,0,30-45,bachelors,attack and aggression
3706,2869,male,0,30-45,masters,attack and aggression
3707,672,female,1,30-45,bachelors,attack and aggression
3708,3188,male,0,30-45,bachelors,attack and aggression
3709,663,female,0,30-45,bachelors,attack and aggression
3710,2281,male,0,30-45,hs,attack and aggression
3711,680,male,0,30-45,bachelors,attack and aggression
3712,140,male,0,18-30,bachelors,attack and aggression
3713,2939,male,1,45-60,bachelors,attack and aggression
3714,1007,male,0,18-30,professional,attack and aggression
3715,907,male,0,30-45,professional,attack and aggression
3716,5,male,0,18-30,bachelors,attack and aggression
3717,1068,male,0,18-30,masters,attack and aggression
3718,1424,male,0,45-60,professional,attack and aggression
3719,3759,female,0,30-45,masters,attack and aggression
3720,1012,male,1,30-45,hs,attack and aggression
3721,836,female,0,30-45,masters,attack and aggression
3722,1295,female,0,30-45,hs,attack and aggression
3723,122,male,0,18-30,bachelors,attack and aggression
3724,1086,male,0,30-45,bachelors,attack and aggression
3725,2343,male,0,18-30,some,attack and aggression
3726,1394,female,0,18-30,bachelors,attack and aggression
3727,1683,male,0,18-30,bachelors,attack and aggression
3728,668,female,0,18-30,bachelors,attack and aggression
3729,2408,male,1,30-45,hs,attack and aggression
3730,3034,male,0,45-60,hs,attack and aggression
3731,136,female,0,30-45,hs,attack and aggression
3732,408,female,0,18-30,bachelors,attack and aggression
3733,2342,female,0,30-45,bachelors,attack and aggression
3734,3508,male,0,18-30,bachelors,attack and aggression
3735,1488,male,0,30-45,hs,attack and aggression
3736,1050,male,0,18-30,professional,attack and aggression
3737,2902,female,0,18-30,hs,attack and aggression
3738,1191,female,0,30-45,bachelors,attack and aggression
3739,403,female,0,30-45,professional,attack and aggression
3740,1963,male,0,18-30,hs,attack and aggression
3741,1766,male,0,30-45,bachelors,attack and aggression
3742,671,male,0,18-30,bachelors,attack and aggression
3743,3069,male,0,30-45,professional,attack and aggression
3744,214,female,0,30-45,bachelors,attack and aggression
3745,543,female,0,30-45,hs,attack and aggression
3746,1786,male,0,30-45,bachelors,attack and aggression
3747,834,female,0,30-45,hs,attack and aggression
3748,324,male,0,30-45,bachelors,attack and aggression
3749,200,male,0,45-60,hs,attack and aggression
3750,2893,female,0,30-45,bachelors,attack and aggression
3751,958,male,0,18-30,masters,attack and aggression
3752,3085,male,0,30-45,masters,attack and aggression
3753,933,male,0,30-45,hs,attack and aggression
3754,160,male,0,30-45,bachelors,attack and aggression
3755,186,female,0,30-45,bachelors,attack and aggression
3756,3072,female,0,30-45,bachelors,attack and aggression
3757,14,male,0,30-45,bachelors,attack and aggression
3758,1034,male,0,30-45,professional,attack and aggression
3759,4049,female,0,18-30,bachelors,attack and aggression
3760,1060,male,0,18-30,bachelors,attack and aggression
3761,3517,female,0,30-45,professional,attack and aggression
3762,1127,female,0,45-60,masters,attack and aggression
3763,270,male,0,30-45,masters,attack and aggression
3764,1772,female,0,18-30,masters,attack and aggression
3765,2847,male,0,18-30,hs,attack and aggression
3766,3669,female,0,30-45,bachelors,attack and aggression
3767,791,female,0,18-30,bachelors,attack and aggression
3768,1310,male,0,30-45,masters,attack and aggression
3769,1630,male,0,18-30,hs,attack and aggression
3770,1551,female,0,30-45,professional,attack and aggression
3771,1399,male,0,18-30,hs,attack and aggression
3772,646,male,0,18-30,hs,attack and aggression
3773,991,male,0,18-30,professional,attack and aggression
3774,62,male,0,45-60,bachelors,attack and aggression
3775,960,female,0,30-45,hs,attack and aggression
3776,867,male,0,18-30,hs,attack and aggression
3777,505,female,0,30-45,professional,attack and aggression
3778,1586,male,0,30-45,bachelors,attack and aggression
3779,1830,female,0,18-30,hs,attack and aggression
3780,1612,male,0,30-45,hs,attack and aggression
3781,2259,male,0,30-45,hs,attack and aggression
3782,1718,male,0,18-30,bachelors,attack and aggression
3783,1169,male,1,30-45,professional,attack and aggression
3784,2803,male,0,30-45,bachelors,attack and aggression
3785,1840,male,0,45-60,hs,attack and aggression
3786,925,female,1,18-30,bachelors,attack and aggression
3787,616,male,0,30-45,bachelors,attack and aggression
3788,498,female,0,18-30,masters,attack and aggression
3789,159,male,0,30-45,hs,attack and aggression
3790,103,male,0,18-30,hs,attack and aggression
3791,1222,female,1,Under 18,hs,attack and aggression
3792,1446,female,1,18-30,hs,attack and aggression
3793,1177,male,0,30-45,masters,attack and aggression
3794,818,female,1,45-60,hs,attack and aggression
3795,2748,female,1,30-45,hs,attack and aggression
3796,1274,male,0,18-30,bachelors,attack and aggression
3797,227,male,0,30-45,masters,attack and aggression
3798,1416,male,0,30-45,bachelors,attack and aggression
3799,525,female,0,18-30,hs,attack and aggression
3800,306,male,0,30-45,bachelors,attack and aggression
3801,2301,female,0,18-30,hs,attack and aggression
3802,796,male,0,Over 60,bachelors,attack and aggression
3803,2300,male,0,30-45,bachelors,attack and aggression
3804,3005,female,0,18-30,professional,attack and aggression
3805,1447,male,0,Under 18,hs,attack and aggression
3806,1974,male,1,18-30,hs,attack and aggression
3807,44,male,0,30-45,professional,attack and aggression
3808,1100,female,0,18-30,bachelors,attack and aggression
3809,2627,male,0,18-30,bachelors,attack and aggression
3810,1102,female,0,30-45,hs,attack and aggression
3811,128,male,0,18-30,hs,attack and aggression
3812,2139,male,0,30-45,bachelors,attack and aggression
3813,1019,female,0,18-30,bachelors,attack and aggression
3814,266,male,0,30-45,bachelors,attack and aggression
3815,1708,female,0,30-45,bachelors,attack and aggression
3816,2218,male,0,18-30,bachelors,attack and aggression
3817,110,female,0,30-45,masters,attack and aggression
3818,1608,male,1,18-30,hs,attack and aggression
3819,2572,male,0,18-30,bachelors,attack and aggression
3820,2841,male,0,30-45,bachelors,attack and aggression
3821,1732,female,0,18-30,bachelors,attack and aggression
3822,605,male,0,18-30,bachelors,attack and aggression
3823,1270,male,0,18-30,hs,attack and aggression
3824,345,male,0,Over 60,professional,attack and aggression
3825,3525,male,0,30-45,bachelors,attack and aggression
3826,2522,male,0,30-45,masters,attack and aggression
3827,362,male,1,30-45,professional,attack and aggression
3828,3230,female,0,45-60,hs,attack and aggression
3829,477,male,0,45-60,masters,attack and aggression
3830,2943,male,0,Under 18,hs,attack and aggression
3831,1111,female,0,18-30,bachelors,attack and aggression
3832,1808,male,0,30-45,professional,attack and aggression
3833,2894,female,0,45-60,hs,attack and aggression
3834,1298,male,1,45-60,bachelors,attack and aggression
3835,1092,male,1,30-45,hs,attack and aggression
3836,1262,male,0,30-45,bachelors,attack and aggression
3837,533,male,0,18-30,some,attack and aggression
3838,790,male,0,18-30,bachelors,attack and aggression
3839,166,male,0,45-60,professional,attack and aggression
3840,562,male,0,18-30,masters,attack and aggression
3841,2220,male,0,45-60,masters,attack and aggression
3842,941,male,0,30-45,professional,attack and aggression
3843,964,male,0,45-60,hs,attack and aggression
3844,2693,female,1,45-60,bachelors,attack and aggression
3845,1073,female,0,30-45,hs,attack and aggression
3846,1662,male,0,30-45,masters,attack and aggression
3847,922,male,0,30-45,bachelors,attack and aggression
3848,1350,male,0,30-45,bachelors,attack and aggression
3849,627,male,0,18-30,hs,attack and aggression
3850,3728,male,0,45-60,masters,attack and aggression
3851,1780,female,0,18-30,bachelors,attack and aggression
3852,1802,male,0,30-45,hs,attack and aggression
3853,1806,male,0,18-30,hs,attack and aggression
3854,230,female,0,18-30,masters,attack and aggression
3855,2905,male,1,18-30,masters,attack and aggression
3856,1973,male,0,30-45,hs,attack and aggression
3857,1710,female,0,18-30,hs,attack and aggression
3858,134,male,0,18-30,bachelors,attack and aggression
3859,2399,male,0,30-45,professional,attack and aggression
3860,262,male,0,18-30,hs,attack and aggression
3861,54,female,0,45-60,some,attack and aggression
3862,934,male,1,Over 60,bachelors,attack and aggression
3863,139,male,0,30-45,professional,attack and aggression
3864,4034,male,0,18-30,masters,attack and aggression
3865,1025,male,0,18-30,bachelors,attack and aggression
3866,569,male,0,18-30,bachelors,attack and aggression
3867,321,male,0,18-30,bachelors,attack and aggression
3868,652,male,0,18-30,bachelors,attack and aggression
3869,2452,male,0,45-60,masters,attack and aggression
3870,127,male,0,30-45,bachelors,attack and aggression
3871,2063,male,0,30-45,masters,attack and aggression
3872,1253,male,0,30-45,masters,attack and aggression
3873,2002,male,0,30-45,professional,attack and aggression
3874,1657,female,1,30-45,bachelors,attack and aggression
3875,285,male,1,45-60,masters,attack and aggression
3876,1579,male,0,30-45,bachelors,attack and aggression
3877,33,male,0,30-45,professional,attack and aggression
3878,1968,male,1,18-30,hs,attack and aggression
3879,972,female,0,18-30,bachelors,attack and aggression
3880,918,male,0,30-45,professional,attack and aggression
3881,1878,male,0,18-30,hs,attack and aggression
3882,1040,male,0,18-30,bachelors,attack and aggression
3883,1037,male,0,45-60,masters,attack and aggression
3884,2955,male,1,45-60,hs,attack and aggression
3885,1129,male,0,30-45,bachelors,attack and aggression
3886,40,male,0,30-45,masters,attack and aggression
3887,238,male,0,18-30,some,attack and aggression
3888,1415,male,0,30-45,bachelors,attack and aggression
3889,550,female,0,30-45,professional,attack and aggression
3890,928,male,1,18-30,hs,attack and aggression
3891,1459,male,0,18-30,hs,attack and aggression
3892,2706,male,0,30-45,bachelors,attack and aggression
3893,851,female,0,18-30,bachelors,attack and aggression
3894,1375,male,0,18-30,bachelors,attack and aggression
3895,1632,female,0,30-45,doctorate,attack and aggression
3896,2124,male,1,18-30,masters,attack and aggression
3897,2964,male,0,Under 18,hs,attack and aggression
3898,1039,male,0,30-45,hs,attack and aggression
3899,3551,male,0,30-45,doctorate,attack and aggression
3900,793,female,1,45-60,hs,attack and aggression
3901,1392,female,1,30-45,bachelors,attack and aggression
3902,2520,male,0,30-45,hs,attack and aggression
3903,3786,female,1,18-30,hs,attack and aggression
3904,1565,male,0,30-45,bachelors,attack and aggression
3905,2802,male,0,30-45,bachelors,attack and aggression
3906,1998,female,0,45-60,bachelors,attack and aggression
3907,1455,male,0,18-30,bachelors,attack and aggression
3908,2022,male,0,18-30,bachelors,attack and aggression
3909,1928,male,0,18-30,some,attack and aggression
3910,1978,female,0,30-45,hs,attack and aggression
3911,404,male,0,30-45,bachelors,attack and aggression
3912,868,male,0,30-45,hs,attack and aggression
3913,3312,male,0,30-45,hs,attack and aggression
3914,3015,male,0,18-30,bachelors,attack and aggression
3915,785,male,0,30-45,professional,attack and aggression
3916,736,male,1,30-45,masters,attack and aggression
3917,1454,male,0,18-30,bachelors,attack and aggression
3918,3309,male,0,18-30,masters,attack and aggression
3919,3681,male,0,18-30,hs,attack and aggression
3920,1639,male,0,30-45,hs,attack and aggression
3921,3344,male,0,18-30,bachelors,attack and aggression
3922,2071,male,0,18-30,masters,attack and aggression
3923,1500,male,0,18-30,hs,attack and aggression
3924,1185,male,0,45-60,bachelors,attack and aggression
3925,106,male,0,18-30,bachelors,attack and aggression
3926,853,male,0,30-45,masters,attack and aggression
3927,524,female,0,30-45,masters,attack and aggression
3928,970,male,0,18-30,professional,attack and aggression
3929,3288,male,1,30-45,professional,attack and aggression
3930,2447,male,0,18-30,hs,attack and aggression
3931,352,male,0,30-45,bachelors,attack and aggression
3932,2594,male,0,18-30,hs,attack and aggression
3933,3014,male,0,30-45,hs,attack and aggression
3934,564,male,0,30-45,masters,attack and aggression
3935,997,female,0,30-45,hs,attack and aggression
3936,920,male,0,18-30,bachelors,attack and aggression
3937,1033,female,0,45-60,bachelors,attack and aggression
3938,633,female,0,30-45,professional,attack and aggression
3939,513,male,1,45-60,professional,attack and aggression
3940,924,male,0,18-30,bachelors,attack and aggression
3941,1643,male,0,18-30,professional,attack and aggression
3942,899,female,0,30-45,hs,attack and aggression
3943,229,male,0,30-45,bachelors,attack and aggression
3944,235,male,1,18-30,professional,attack and aggression
3945,1128,male,0,30-45,masters,attack and aggression
3946,1057,male,0,30-45,hs,attack and aggression
3947,1280,male,0,18-30,professional,attack and aggression
3948,2580,female,0,30-45,masters,attack and aggression
3949,608,male,0,18-30,bachelors,attack and aggression
3950,117,female,0,30-45,bachelors,attack and aggression
3951,1720,male,0,18-30,hs,attack and aggression
3952,237,male,0,30-45,hs,attack and aggression
3953,120,male,0,30-45,bachelors,attack and aggression
3954,67,male,0,18-30,hs,attack and aggression
3955,2097,female,0,30-45,hs,attack and aggression
3956,2446,male,0,18-30,professional,attack and aggression
3957,386,male,0,30-45,hs,attack and aggression
3958,458,male,1,18-30,masters,attack and aggression
3959,781,male,1,18-30,bachelors,attack and aggression
3960,104,female,1,30-45,bachelors,attack and aggression
3961,1120,male,0,45-60,hs,attack and aggression
3962,1925,female,0,30-45,hs,attack and aggression
3963,494,male,0,30-45,masters,attack and aggression
3964,1224,female,0,18-30,hs,attack and aggression
3965,1900,female,0,30-45,bachelors,attack and aggression
3966,3443,male,1,30-45,hs,attack and aggression
3967,3267,male,1,30-45,hs,attack and aggression
3968,3415,female,1,18-30,hs,attack and aggression
3969,3249,male,0,45-60,professional,attack and aggression
3970,429,male,0,30-45,masters,attack and aggression
3971,570,male,0,18-30,professional,attack and aggression
3972,1363,male,1,18-30,bachelors,attack and aggression
3973,116,male,0,30-45,bachelors,attack and aggression
3974,946,male,0,18-30,bachelors,attack and aggression
3975,2467,female,0,30-45,bachelors,attack and aggression
3976,69,male,0,30-45,hs,attack and aggression
3977,86,female,0,45-60,some,attack and aggression
3978,1168,male,0,18-30,hs,attack and aggression
3979,82,female,0,18-30,bachelors,attack and aggression
3980,2465,male,1,45-60,hs,attack and aggression
3981,87,female,1,45-60,hs,attack and aggression
3982,1001,male,1,30-45,bachelors,attack and aggression
3983,1845,male,0,18-30,bachelors,attack and aggression
3984,537,male,0,45-60,bachelors,attack and aggression
3985,1828,male,1,18-30,masters,attack and aggression
3986,1624,male,1,30-45,bachelors,attack and aggression
3987,1273,male,0,18-30,some,attack and aggression
3988,1611,male,0,18-30,hs,attack and aggression
3989,1594,male,0,Under 18,hs,attack and aggression
3990,1016,male,0,18-30,professional,attack and aggression
3991,981,male,0,30-45,bachelors,attack and aggression
3992,3903,male,0,18-30,masters,attack and aggression
3993,3834,female,1,Under 18,some,attack and aggression
3994,148,male,0,30-45,hs,attack and aggression
3995,713,male,0,30-45,hs,attack and aggression
3996,3439,female,0,45-60,bachelors,attack and aggression
3997,132,male,0,Over 60,bachelors,attack and aggression
3998,2292,male,0,45-60,masters,attack and aggression
3999,443,male,0,45-60,bachelors,attack and aggression
4000,531,female,0,30-45,hs,attack and aggression
4001,609,male,0,18-30,professional,attack and aggression
4002,575,male,0,30-45,professional,attack and aggression
4003,226,male,1,30-45,bachelors,attack and aggression
4004,1276,female,0,30-45,professional,attack and aggression
4005,740,female,0,30-45,professional,attack and aggression
4006,1221,male,0,30-45,bachelors,attack and aggression
4007,37,male,0,18-30,masters,attack and aggression
4008,1456,male,0,30-45,bachelors,attack and aggression
4009,232,female,0,45-60,bachelors,attack and aggression
4010,295,male,1,18-30,bachelors,attack and aggression
4011,523,male,0,18-30,hs,attack and aggression
4012,895,male,1,30-45,bachelors,attack and aggression
4013,440,female,0,30-45,bachelors,attack and aggression
4014,2052,male,0,18-30,hs,attack and aggression
4015,3771,male,0,30-45,masters,attack and aggression
4016,98,male,0,18-30,hs,attack and aggression
4017,293,male,0,45-60,hs,attack and aggression
4018,1211,female,0,30-45,bachelors,attack and aggression
4019,59,male,1,30-45,masters,attack and aggression
4020,455,male,0,30-45,bachelors,attack and aggression
4021,3190,female,0,45-60,doctorate,attack and aggression
4022,1836,female,1,30-45,hs,attack and aggression
4023,3695,female,0,45-60,bachelors,attack and aggression
4024,3356,male,0,45-60,professional,attack and aggression
4025,3612,female,0,18-30,bachelors,attack and aggression
4026,1817,female,0,30-45,some,attack and aggression
4027,1207,male,0,18-30,bachelors,attack and aggression
4028,451,female,0,18-30,bachelors,attack and aggression
4029,850,male,0,30-45,hs,attack and aggression
4030,277,male,0,30-45,masters,attack and aggression
4031,219,male,1,,bachelors,attack and aggression
4032,1205,male,0,18-30,bachelors,attack and aggression
4033,2132,female,0,30-45,masters,attack and aggression
4034,2963,male,0,18-30,bachelors,attack and aggression
4035,3206,male,0,18-30,masters,attack and aggression
4036,1249,male,0,30-45,masters,attack and aggression
4037,316,female,0,30-45,masters,attack and aggression
4038,761,male,0,30-45,hs,attack and aggression
4039,1680,male,0,30-45,bachelors,attack and aggression
4040,747,female,0,18-30,hs,attack and aggression
4041,356,male,0,30-45,hs,attack and aggression
4042,312,male,0,30-45,masters,attack and aggression
4043,60,male,0,30-45,bachelors,attack and aggression
4044,1787,female,0,18-30,bachelors,attack and aggression
4045,1376,male,0,18-30,professional,attack and aggression
4046,1147,male,0,18-30,bachelors,attack and aggression
4047,2854,female,0,30-45,masters,attack and aggression
4048,161,female,0,45-60,masters,attack and aggression
4049,1305,male,0,30-45,bachelors,attack and aggression
4050,1654,male,0,45-60,masters,attack and aggression
4051,414,female,0,18-30,bachelors,attack and aggression
4052,2168,female,0,30-45,bachelors,attack and aggression
4053,584,male,0,45-60,bachelors,attack and aggression
4054,4,male,0,30-45,hs,attack and aggression
4055,544,male,0,30-45,hs,attack and aggression
4056,1282,male,0,30-45,professional,attack and aggression
4057,2855,female,0,30-45,masters,attack and aggression
4058,1175,male,0,18-30,hs,attack and aggression
4059,3107,female,1,18-30,bachelors,attack and aggression
4060,2592,female,1,30-45,bachelors,attack and aggression
4061,1516,male,1,30-45,bachelors,attack and aggression
4062,3283,male,0,,professional,attack and aggression
4063,951,male,0,45-60,bachelors,attack and aggression
4064,411,male,0,30-45,doctorate,attack and aggression
